Di,Dv,K0_dist,id,jix,jvx,super_saturation,void_nucleation_rate,x,xi,xie,xv,xve,y,z
1,4,8.397177670131e-21,0,-1.6232946237019e-15,-4.3954569399355e-08,1,4.3037883693406e-07,0,0,0,0.00032980598593338,0.00032980598593338,0,0
1,4,8.4392644787249e-21,1,-1.6232946237019e-15,-4.3954569399355e-08,1.0000333185036,4.3045649820555e-07,1,1.6232946237019e-15,0,0.00032981697457573,0.00032980598593338,0,0
1,4,8.4815537456179e-21,2,-1.2683025226266e-15,-4.3954106322512e-08,1.0000666366565,4.3053417008504e-07,2,2.8915971463285e-15,0,0.00032982796310231,0.00032980598593338,0,0
1,4,8.5240464005409e-21,3,-9.9081172209665e-16,-4.3952931985409e-08,1.0000999539195,4.3061185131618e-07,3,3.8824088684251e-15,0,0.00032983895133531,0.00032980598593338,0,0
1,4,8.5667433772713e-21,4,-6.4247290240812e-16,-4.3949187795555e-08,1.0001332697533,4.3068954064198e-07,4,4.656643242192e-15,0,0.00032984993909692,0.00032980598593338,0,0
1,4,8.6096456136501e-21,5,-5.6804786660318e-16,-4.3947711681185e-08,1.0001665836188,4.3076723680488e-07,5,5.2619036266976e-15,0,0.00032986092620935,0.00032980598593338,0,0
1,4,8.6527540515979e-21,6,-4.4404517473041e-16,-4.3944226229241e-08,1.0001998949772,4.308449385468e-07,6,5.7350451103361e-15,0,0.00032987191249486,0.00032980598593338,0,0
1,4,8.6960696371319e-21,7,-3.4713226138748e-16,-4.3940029943561e-08,1.0002332032895,4.3092264460919e-07,7,6.1049166594894e-15,0,0.00032988289777572,0.00032980598593338,0,0
1,4,8.7395933203826e-21,8,-2.6298608959336e-16,-4.3934465243818e-08,1.0002665080169,4.3100035373311e-07,8,6.3940324661239e-15,0,0.00032989388187426,0.00032980598593338,0,0
1,4,8.7833260556103e-21,9,-2.0558126556439e-16,-4.3928759105999e-08,1.0002998086209,4.3107806465926e-07,9,6.6200385577864e-15,0,0.00032990486461286,0.00032980598593338,0,0
