time,average_xi,average_xv,left_jix,left_jvx,right_jix,right_jvx,total_ci,total_cv
0,0,0,0,0,0,0,0,0
25.958682112,1.9864271771435e-13,3.7767274449068e-11,-4.9862503458472e-14,-2.4932934773658e-16,4.9884773808715e-14,2.4933004448596e-16,9.9321358857174e-12,1.8883637224534e-09
186.68799962237,9.9581716769925e-13,3.9209724733712e-11,-1.3731588253576e-13,-1.1920802285318e-15,1.3732123122028e-13,1.1920809256863e-15,4.9790858384963e-11,1.9604862366856e-09
1181.8815689988,1.8727154666076e-12,4.8056462883214e-11,-2.2386996594107e-13,-3.8528792515095e-15,2.2386999459833e-13,3.8528793223276e-15,9.3635773330379e-11,2.4028231441607e-09
7343.8578398454,1.8820335891594e-12,1.0156783863992e-10,-2.2479530839588e-13,-1.0758666366388e-14,2.2479530722948e-13,1.0758782007709e-14,9.4101679457968e-11,5.0783919319962e-09
45497.190750011,1.8821331864705e-12,4.1314044570394e-10,-2.2479453477311e-13,-2.8212598221664e-14,2.2479445762831e-13,2.8218785624904e-14,9.4106659323525e-11,2.0657022285197e-08
281732.57176583,1.8823674292025e-12,2.0369014928115e-09,-2.2479130383609e-13,-7.1802466425786e-14,2.2479129791513e-13,7.1804793235849e-14,9.4118371460125e-11,1.0184507464057e-07
1744439.784661,1.8824648503431e-12,7.5085733997284e-09,-2.2477988880037e-13,-1.7246325387841e-13,2.2477989177681e-13,1.7246327058483e-13,9.4123242517153e-11,3.7542866998642e-07
10801137.310052,1.882429372586e-12,1.0446038972514e-08,-2.247737257397e-13,-2.2493229562778e-13,2.2477372573985e-13,2.2493229562529e-13,9.4121468629302e-11,5.2230194862572e-07
66877821.244672,1.8824295736609e-12,1.0437163255625e-08,-2.247737443709e-13,-2.2477374195039e-13,2.2477374437091e-13,2.247737419504e-13,9.4121478683046e-11,5.2185816278124e-07
