time,average_xi,average_xv,left_jix,left_jvx,right_jix,right_jvx,total_ci,total_cv,xDi,xDv
0,0,0,0,0,0,0,0,0,0,0
25.958682112,5.2060743865957e-12,4.2204128197466e-11,-1.1954846512942e-12,-1.19386305929e-15,2.2205795385339e-18,8.4113516150891e-15,1.5618223159787e-08,1.266123845924e-07,1,0.000181
186.68799962237,3.7348481906133e-11,7.4475405637803e-11,-3.3822631348312e-12,-9.2151611463205e-15,8.7342965345015e-19,7.908247513247e-15,1.120454457184e-07,2.2342621691341e-07,1,0.000181
1181.8815689988,2.347808570182e-10,2.740091169444e-10,-8.6712862790706e-12,-5.0754955341263e-14,3.1315463992668e-19,5.9262521206265e-15,7.043425710546e-07,8.2202735083319e-07,1,0.000181
7343.8578398454,1.3805389299561e-09,1.4525496152588e-09,-2.1577479835584e-11,-2.0325081704136e-13,1.279853070966e-19,3.0342648799138e-15,4.1416167898683e-06,4.3576488457763e-06,1,0.000181
45497.190750011,4.111399182607e-09,4.6441501133485e-09,-4.3795575374759e-11,-6.2513099486323e-13,3.8167587458067e-18,1.2923824005681e-15,1.2334197547821e-05,1.3932450340046e-05,1,0.000181
281732.57176583,4.2153119623792e-09,7.5198386357193e-09,-2.8903372416331e-11,-1.5804519294235e-12,6.7947105494997e-13,5.2514515219107e-16,1.2645935887138e-05,2.2559515907158e-05,1,0.000181
1744439.784661,3.0000624275617e-09,1.5935589493912e-08,-1.4498425717852e-11,-2.9427885911094e-12,3.0060241007905e-12,1.5292994983633e-16,9.000187282685e-06,4.7806768481737e-05,1,0.000181
10801137.310052,1.1486219775872e-09,3.8860640723165e-08,-8.3911884338074e-12,-4.0777400297848e-12,1.030289860992e-12,1.1403636242688e-18,3.4458659327615e-06,0.0001165819221695,1,0.000181
47377779.992256,5.3468621555372e-10,7.8498825445908e-08,-6.5898570423063e-12,-4.7747388017683e-12,4.6525385556134e-13,3.9440681222864e-22,1.6040586466611e-06,0.00023549647633772,1,0.000181
141151225.86557,3.0798177019288e-10,1.2700451841494e-07,-6.0302756568134e-12,-5.1155299495668e-12,2.5765401576765e-13,4.460430019359e-26,9.2394531057864e-07,0.00038101355524482,1,0.000181
338274956.27827,1.9873035761465e-10,1.8013611646921e-07,-5.7905706361621e-12,-5.2984770584071e-12,1.5343313018192e-13,7.6841580389647e-30,5.9619107284394e-07,0.00054040834940764,1,0.000181
709265968.69041,1.388505353799e-10,2.3170742755686e-07,-5.6666852653695e-12,-5.4053805268693e-12,9.2472354053071e-14,2.3573715903269e-30,4.165516061397e-07,0.00069512228267059,1,0.000181
1436683844.9088,1.0341517252385e-10,2.7677980910458e-07,-5.596128089645e-12,-5.4707958510643e-12,5.3409871308341e-14,4.6657736190747e-28,3.1024551757154e-07,0.00083033942731374,1,0.000181
2935675932.8813,8.5862159623266e-11,3.0526943126799e-07,-5.5629224188476e-12,-5.5028366636269e-12,3.2396657718176e-14,9.3717757013954e-26,2.575864788698e-07,0.00091580829380396,1,0.000181
8435203931.2693,8.1011181754838e-11,3.1406611661738e-07,-5.5542320274893e-12,-5.5113607593273e-12,2.6235825483505e-14,9.9975687094036e-25,2.4303354526451e-07,0.00094219834985215,1,0.000181
