x,y,z,id,T,jx,jy,dTdx,dTdy,gr0
500,0,0,0,250.71762972531,-0.49387690126267,-3.629241126335e-05,0.49387690126267,3.629241126335e-05,-1.2177249288287e-31
500,0.1732,0,0.1732,250.71763600504,-0.49387690126267,-3.629241126335e-05,0.49387690126267,3.629241126335e-05,-1.179056667413e-31
500,0.3464,0,0.3464,250.71764228476,-0.49387690126267,-3.629241126335e-05,0.49387690126267,3.629241126335e-05,-1.1403884059974e-31
500,0.5196,0,0.5196,250.71764856448,-0.49387690126267,-3.629241126335e-05,0.49387690126267,3.629241126335e-05,-1.1017201445818e-31
500,0.6928,0,0.6928,250.7176548442,-0.49387690126267,-3.629241126335e-05,0.49387690126267,3.629241126335e-05,-1.0630518831661e-31
500,0.866,0,0.866,250.71766112392,-0.49387690126267,-3.629241126335e-05,0.49387690126267,3.629241126335e-05,-1.0243836217505e-31
500,1.0392,0,1.0392,250.71766740365,-0.49387690126267,-3.629241126335e-05,0.49387690126267,3.629241126335e-05,-9.8571536033486e-32
500,1.2124,0,1.2124,250.71767368337,-0.49387690126267,-3.629241126335e-05,0.49387690126267,3.629241126335e-05,-9.4704709891806e-32
500,1.3856,0,1.3856,250.71767996309,-0.49387690126267,-3.629241126335e-05,0.49387690126267,3.629241126335e-05,-9.0837883750359e-32
500,1.5588,0,1.5588,250.71768624281,-0.49387690126267,-3.629241126335e-05,0.49387690126267,3.629241126335e-05,-8.6971057608796e-32
500,1.732,0,1.732,250.71769252254,-0.49387690126267,-3.629241126335e-05,0.49387690126267,3.629241126335e-05,-8.3104231467124e-32
500,1.9052,0,1.9052,250.71769880226,-0.49387690126267,-3.629241126335e-05,0.49387690126267,3.629241126335e-05,-7.9237405325775e-32
500,2.0784,0,2.0784,250.71770508198,-0.49387690126267,-3.629241126335e-05,0.49387690126267,3.629241126335e-05,-7.5370579184106e-32
500,2.2516,0,2.2516,250.7177113617,-0.49387690126267,-3.629241126335e-05,0.49387690126267,3.629241126335e-05,-7.1503753042443e-32
500,2.4248,0,2.4248,250.71771764143,-0.49387690126267,-3.629241126335e-05,0.49387690126267,3.629241126335e-05,-6.7636926901076e-32
500,2.598,0,2.598,250.71772392115,-0.49387690126267,-3.629241126335e-05,0.49387690126267,3.629241126335e-05,-6.3770100759416e-32
500,2.7712,0,2.7712,250.71773020087,-0.49387690126267,-3.629241126335e-05,0.49387690126267,3.629241126335e-05,-5.9903274617852e-32
500,2.9444,0,2.9444,250.71773648059,-0.49387690126267,-3.629241126335e-05,0.49387690126267,3.629241126335e-05,-5.6036448476378e-32
500,3.1176,0,3.1176,250.71774276032,-0.49387690126267,-3.629241126335e-05,0.49387690126267,3.629241126335e-05,-5.2169622334725e-32
500,3.2908,0,3.2908,250.71774904004,-0.49387690126267,-3.629241126335e-05,0.49387690126267,3.629241126335e-05,-4.8302796193245e-32
500,3.464,0,3.464,250.71775531976,-0.49387690126267,-3.629241126335e-05,0.49387690126267,3.629241126335e-05,-4.4435970051599e-32
500,3.6372,0,3.6372,250.71776159948,-0.49387690126267,-3.629241126335e-05,0.49387690126267,3.629241126335e-05,-4.0569143909958e-32
500,3.8104,0,3.8104,250.71776787921,-0.49387690126267,-3.629241126335e-05,0.49387690126267,3.629241126335e-05,-3.6702317768472e-32
500,3.9836,0,3.9836,250.71777415893,-0.49387690126267,-3.629241126335e-05,0.49387690126267,3.629241126335e-05,-3.2835491626909e-32
500,4.1568,0,4.1568,250.71778043865,-0.49387690126267,-3.629241126335e-05,0.49387690126267,3.629241126335e-05,-2.8968665485345e-32
500,4.33,0,4.33,250.71778671837,-0.49387690126267,-3.629241126335e-05,0.49387690126267,3.629241126335e-05,-2.5101839343848e-32
500,4.5032,0,4.5032,250.7177929981,-0.49387690126267,-3.629241126335e-05,0.49387690126267,3.629241126335e-05,-2.1235013202218e-32
