x,y,z,id,T,jx,jy,dTdx,dTdy,gr0
500,0,0,0,250.77916073298,-0.49334914894116,-4.042227141321e-05,0.49334914894116,4.042227141321e-05,-8.5014539725008e-37
500,0.1732,0,0.1732,250.77916772318,-0.49334914894116,-4.042227141321e-05,0.49334914894116,4.042227141321e-05,-8.3178878283888e-37
500,0.3464,0,0.3464,250.77917471338,-0.49334914894116,-4.042227141321e-05,0.49334914894116,4.042227141321e-05,-8.1343216842767e-37
500,0.5196,0,0.5196,250.77918170357,-0.49334914894116,-4.042227141321e-05,0.49334914894116,4.042227141321e-05,-7.9507555401647e-37
500,0.6928,0,0.6928,250.77918869377,-0.49334914894116,-4.042227141321e-05,0.49334914894116,4.042227141321e-05,-7.7671893960527e-37
500,0.866,0,0.866,250.77919568397,-0.49334914894116,-4.042227141321e-05,0.49334914894116,4.042227141321e-05,-7.5836232519407e-37
500,1.0392,0,1.0392,250.77920267417,-0.49334914894116,-4.042227141321e-05,0.49334914894116,4.042227141321e-05,-7.4000571078286e-37
500,1.2124,0,1.2124,250.77920966436,-0.49334914894116,-4.042227141321e-05,0.49334914894116,4.042227141321e-05,-7.216490963716e-37
500,1.3856,0,1.3856,250.77921665456,-0.49334914894116,-4.042227141321e-05,0.49334914894116,4.042227141321e-05,-7.0329248196046e-37
500,1.5588,0,1.5588,250.77922364476,-0.49334914894116,-4.042227141321e-05,0.49334914894116,4.042227141321e-05,-6.8493586754926e-37
500,1.732,0,1.732,250.77923063495,-0.49334914894116,-4.042227141321e-05,0.49334914894116,4.042227141321e-05,-6.66579253138e-37
500,1.9052,0,1.9052,250.77923762515,-0.49334914894116,-4.042227141321e-05,0.49334914894116,4.042227141321e-05,-6.482226387269e-37
500,2.0784,0,2.0784,250.77924461535,-0.49334914894116,-4.042227141321e-05,0.49334914894116,4.042227141321e-05,-6.2986602431565e-37
500,2.2516,0,2.2516,250.77925160555,-0.49334914894116,-4.042227141321e-05,0.49334914894116,4.042227141321e-05,-6.115094099044e-37
