x,y,z,id,mat_therm_cond,cv,ci,jvx,jix,T,jx,jy,dTdx,dTdy,gr0
0,433,0,0,1,4.9753617801614e-07,4.9507559069642e-07,7.2887515983478e-22,-5.0014648557406e-20,0,-0.49428004324007,-4.3641237794604e-06,0.49428004324007,4.3641237794604e-06,-1.5003356293086e-09
0.2,433,0,0.2,1,4.9753617801792e-07,4.950755906965e-07,7.2887515983478e-22,-5.0014648557406e-20,0.098861566488004,-0.49428004324007,-4.3641237794604e-06,0.49428004324007,4.3641237794604e-06,3.3692377302457e-10
0.4,433,0,0.4,1,4.9753617801969e-07,4.9507559069657e-07,7.2887515983478e-22,-5.0014648557406e-20,0.19772313297601,-0.49428004324007,-4.3641237794604e-06,0.49428004324007,4.3641237794604e-06,2.1741831753577e-09
0.6,433,0,0.6,1,4.9753617802146e-07,4.9507559069665e-07,7.2887515983478e-22,-5.0014648557406e-20,0.29658469946401,-0.49428004324007,-4.3641237794604e-06,0.49428004324007,4.3641237794604e-06,4.0114425776909e-09
0.8,433,0,0.8,1,4.9753617802323e-07,4.9507559069672e-07,7.2887515983478e-22,-5.0014648557406e-20,0.39544626595202,-0.49428004324007,-4.3641237794604e-06,0.49428004324007,4.3641237794604e-06,5.8487019800241e-09
1,433,0,1,1,4.97536178025e-07,4.950755906968e-07,7.2887515983478e-22,-5.0014648557406e-20,0.49430783244002,-0.49428004324007,-4.3641237794604e-06,0.49428004324007,4.3641237794604e-06,7.6859613823573e-09
1.2,433,0,1.2,1,4.9753617802677e-07,4.9507559069687e-07,7.2887515983478e-22,-5.0014648557406e-20,0.59316939892803,-0.49428004324007,-4.3641237794604e-06,0.49428004324007,4.3641237794604e-06,9.5232207846905e-09
1.4,433,0,1.4,1,4.9753617802854e-07,4.9507559069695e-07,7.2887515983478e-22,-5.0014648557406e-20,0.69203096541603,-0.49428004324007,-4.3641237794604e-06,0.49428004324007,4.3641237794604e-06,1.1360480187024e-08
1.6,433,0,1.6,1,4.9753617803031e-07,4.9507559069703e-07,7.2887515983478e-22,-5.0014648557406e-20,0.79089253190403,-0.49428004324007,-4.3641237794604e-06,0.49428004324007,4.3641237794604e-06,1.3197739589357e-08
1.8,433,0,1.8,1,4.9753617803209e-07,4.950755906971e-07,7.2887515983478e-22,-5.0014648557406e-20,0.88975409839204,-0.49428004324007,-4.3641237794604e-06,0.49428004324007,4.3641237794604e-06,1.503499899169e-08
2,433,0,2,1,4.9753617803386e-07,4.9507559069718e-07,7.2887515983478e-22,-5.0014648557406e-20,0.98861566488004,-0.49428004324007,-4.3641237794604e-06,0.49428004324007,4.3641237794604e-06,1.6872258394023e-08
2.2,433,0,2.2,1,4.9753617803563e-07,4.9507559069725e-07,7.2887515983478e-22,-5.0014648557406e-20,1.087477231368,-0.49428004324007,-4.3641237794604e-06,0.49428004324007,4.3641237794604e-06,1.8709517796356e-08
2.4,433,0,2.4,1,4.975361780374e-07,4.9507559069733e-07,7.2887515983478e-22,-5.0014648557406e-20,1.1863387978561,-0.49428004324007,-4.3641237794604e-06,0.49428004324007,4.3641237794604e-06,2.054677719869e-08
2.6,433,0,2.6,1,4.9753617803917e-07,4.950755906974e-07,7.2887515983478e-22,-5.0014648557406e-20,1.2852003643441,-0.49428004324007,-4.3641237794604e-06,0.49428004324007,4.3641237794604e-06,2.2384036601023e-08
2.8,433,0,2.8,1,4.9753617804094e-07,4.9507559069748e-07,7.2887515983478e-22,-5.0014648557406e-20,1.3840619308321,-0.49428004324007,-4.3641237794604e-06,0.49428004324007,4.3641237794604e-06,2.4221296003356e-08
3,433,0,3,1,4.9753617804271e-07,4.9507559069756e-07,7.2887515983478e-22,-5.0014648557406e-20,1.4829234973201,-0.49428004324007,-4.3641237794604e-06,0.49428004324007,4.3641237794604e-06,2.6058555405689e-08
3.2,433,0,3.2,1,4.9753617804448e-07,4.9507559069763e-07,7.2887515983478e-22,-5.0014648557406e-20,1.5817850638081,-0.49428004324007,-4.3641237794604e-06,0.49428004324007,4.3641237794604e-06,2.7895814808022e-08
3.4,433,0,3.4,1,4.9753617804626e-07,4.9507559069771e-07,7.2887515983478e-22,-5.0014648557406e-20,1.6806466302961,-0.49428004324007,-4.3641237794604e-06,0.49428004324007,4.3641237794604e-06,2.9733074210355e-08
3.6,433,0,3.6,1,4.9753617804803e-07,4.9507559069778e-07,7.2887515983478e-22,-5.0014648557406e-20,1.7795081967841,-0.49428004324007,-4.3641237794604e-06,0.49428004324007,4.3641237794604e-06,3.1570333612689e-08
