x,y,z,id,T,jx,jy,dTdx,dTdy,gr0
500,0,0,0,250.71608336635,-0.49388826164068,-3.5981172215926e-05,0.49388826164068,3.5981172215926e-05,-1.340335146153e-31
500,0.1732,0,0.1732,250.7160895916,-0.49388826164068,-3.5981172215926e-05,0.49388826164068,3.5981172215926e-05,-1.3076995539604e-31
500,0.3464,0,0.3464,250.71609581686,-0.49388826164068,-3.5981172215926e-05,0.49388826164068,3.5981172215926e-05,-1.2750639617678e-31
500,0.5196,0,0.5196,250.71610204211,-0.49388826164068,-3.5981172215926e-05,0.49388826164068,3.5981172215926e-05,-1.2424283695752e-31
500,0.6928,0,0.6928,250.71610826737,-0.49388826164068,-3.5981172215926e-05,0.49388826164068,3.5981172215926e-05,-1.2097927773826e-31
500,0.866,0,0.866,250.71611449262,-0.49388826164068,-3.5981172215926e-05,0.49388826164068,3.5981172215926e-05,-1.17715718519e-31
500,1.0392,0,1.0392,250.71612071787,-0.49388826164068,-3.5981172215926e-05,0.49388826164068,3.5981172215926e-05,-1.1445215929973e-31
500,1.2124,0,1.2124,250.71612694313,-0.49388826164068,-3.5981172215926e-05,0.49388826164068,3.5981172215926e-05,-1.1118860008047e-31
500,1.3856,0,1.3856,250.71613316838,-0.49388826164068,-3.5981172215926e-05,0.49388826164068,3.5981172215926e-05,-1.0792504086121e-31
500,1.5588,0,1.5588,250.71613939364,-0.49388826164068,-3.5981172215926e-05,0.49388826164068,3.5981172215926e-05,-1.0466148164195e-31
500,1.732,0,1.732,250.71614561889,-0.49388826164068,-3.5981172215926e-05,0.49388826164068,3.5981172215926e-05,-1.0139792242268e-31
500,1.9052,0,1.9052,250.71615184415,-0.49388826164068,-3.5981172215926e-05,0.49388826164068,3.5981172215926e-05,-9.813436320343e-32
500,2.0784,0,2.0784,250.7161580694,-0.49388826164068,-3.5981172215926e-05,0.49388826164068,3.5981172215926e-05,-9.4870803984164e-32
500,2.2516,0,2.2516,250.71616429466,-0.49388826164068,-3.5981172215926e-05,0.49388826164068,3.5981172215926e-05,-9.1607244764899e-32
500,2.4248,0,2.4248,250.71617051991,-0.49388826164068,-3.5981172215926e-05,0.49388826164068,3.5981172215926e-05,-8.8343685545645e-32
500,2.598,0,2.598,250.71617674517,-0.49388826164068,-3.5981172215926e-05,0.49388826164068,3.5981172215926e-05,-8.508012632638e-32
500,2.7712,0,2.7712,250.71618297042,-0.49388826164068,-3.5981172215926e-05,0.49388826164068,3.5981172215926e-05,-8.1816567107118e-32
500,2.9444,0,2.9444,250.71618919568,-0.49388826164068,-3.5981172215926e-05,0.49388826164068,3.5981172215926e-05,-7.8553007887859e-32
500,3.1176,0,3.1176,250.71619542093,-0.49388826164068,-3.5981172215926e-05,0.49388826164068,3.5981172215926e-05,-7.5289448668595e-32
500,3.2908,0,3.2908,250.71620164619,-0.49388826164068,-3.5981172215926e-05,0.49388826164068,3.5981172215926e-05,-7.2025889449336e-32
500,3.464,0,3.464,250.71620787144,-0.49388826164068,-3.5981172215926e-05,0.49388826164068,3.5981172215926e-05,-6.8762330230072e-32
500,3.6372,0,3.6372,250.71621409669,-0.49388826164068,-3.5981172215926e-05,0.49388826164068,3.5981172215926e-05,-6.5498771010808e-32
500,3.8104,0,3.8104,250.71622032195,-0.49388826164068,-3.5981172215926e-05,0.49388826164068,3.5981172215926e-05,-6.2235211791548e-32
500,3.9836,0,3.9836,250.7162265472,-0.49388826164068,-3.5981172215926e-05,0.49388826164068,3.5981172215926e-05,-5.8971652572287e-32
500,4.1568,0,4.1568,250.71623277246,-0.49388826164068,-3.5981172215926e-05,0.49388826164068,3.5981172215926e-05,-5.5708093353025e-32
500,4.33,0,4.33,250.71623899771,-0.49388826164068,-3.5981172215926e-05,0.49388826164068,3.5981172215926e-05,-5.2444534133765e-32
500,4.5032,0,4.5032,250.71624522297,-0.49388826164068,-3.5981172215926e-05,0.49388826164068,3.5981172215926e-05,-4.9180974914502e-32
500,4.6764,0,4.6764,250.71625144822,-0.49388826164068,-3.5981172215926e-05,0.49388826164068,3.5981172215926e-05,-4.591741569524e-32
500,4.8496,0,4.8496,250.71625767348,-0.49388826164068,-3.5981172215926e-05,0.49388826164068,3.5981172215926e-05,-4.2653856475979e-32
500,5.0228,0,5.0228,250.71626389873,-0.49388826164068,-3.5981172215926e-05,0.49388826164068,3.5981172215926e-05,-3.9390297256717e-32
500,5.196,0,5.196,250.71627012399,-0.49388826164068,-3.5981172215926e-05,0.49388826164068,3.5981172215926e-05,-3.6126738037456e-32
500,5.3692,0,5.3692,250.71627634924,-0.49388826164068,-3.5981172215926e-05,0.49388826164068,3.5981172215926e-05,-3.2863178818194e-32
