x,y,z,id,mat_therm_cond,cv,ci,jvx,jix,T,jx,jy,dTdx,dTdy,gr0
0,433,0,0,1,0.00019663273524381,8.8035732017274e-05,3.426899047057e-17,-1.1568697981865e-13,0,-0.49033642140059,-4.8370447286172e-06,0.49033642140059,4.8370447286172e-06,2.8211329915226e-11
0.2,433,0,0.2,1,0.00019663273525336,8.8035731971683e-05,3.426899047057e-17,-1.1568697981865e-13,0.098073444398846,-0.49033642140059,-4.8370447286172e-06,0.49033642140059,4.8370447286172e-06,2.741130324715e-11
0.4,433,0,0.4,1,0.00019663273526291,8.8035731926093e-05,3.426899047057e-17,-1.1568697981865e-13,0.19614688879769,-0.49033642140059,-4.8370447286172e-06,0.49033642140059,4.8370447286172e-06,2.6611276579074e-11
0.6,433,0,0.6,1,0.00019663273527246,8.8035731880502e-05,3.426899047057e-17,-1.1568697981865e-13,0.29422033319654,-0.49033642140059,-4.8370447286172e-06,0.49033642140059,4.8370447286172e-06,2.5811249910999e-11
0.8,433,0,0.8,1,0.00019663273528202,8.8035731834912e-05,3.426899047057e-17,-1.1568697981865e-13,0.39229377759539,-0.49033642140059,-4.8370447286172e-06,0.49033642140059,4.8370447286172e-06,2.5011223242923e-11
1,433,0,1,1,0.00019663273529157,8.8035731789321e-05,3.426899047057e-17,-1.1568697981865e-13,0.49036722199423,-0.49033642140059,-4.8370447286172e-06,0.49033642140059,4.8370447286172e-06,2.4211196574847e-11
1.2,433,0,1.2,1,0.00019663273530112,8.8035731743731e-05,3.426899047057e-17,-1.1568697981865e-13,0.58844066639308,-0.49033642140059,-4.8370447286172e-06,0.49033642140059,4.8370447286172e-06,2.3411169906772e-11
1.4,433,0,1.4,1,0.00019663273531067,8.803573169814e-05,3.426899047057e-17,-1.1568697981865e-13,0.68651411079193,-0.49033642140059,-4.8370447286172e-06,0.49033642140059,4.8370447286172e-06,2.2611143238696e-11
1.6,433,0,1.6,1,0.00019663273532022,8.803573165255e-05,3.426899047057e-17,-1.1568697981865e-13,0.78458755519077,-0.49033642140059,-4.8370447286172e-06,0.49033642140059,4.8370447286172e-06,2.181111657062e-11
1.8,433,0,1.8,1,0.00019663273532977,8.8035731606959e-05,3.426899047057e-17,-1.1568697981865e-13,0.88266099958962,-0.49033642140059,-4.8370447286172e-06,0.49033642140059,4.8370447286172e-06,2.1011089902544e-11
