x,y,z,id,T,jx,jy,dTdx,dTdy,gr0
500,0,0,0,250.74589532894,-0.49362378912206,-3.5799190925001e-05,0.49362378912206,3.5799190925001e-05,-6.9852681285219e-34
500,0.1732,0,0.1732,250.74590152307,-0.49362378912206,-3.5799190925001e-05,0.49362378912206,3.5799190925001e-05,-6.82490566351e-34
500,0.3464,0,0.3464,250.7459077172,-0.49362378912206,-3.5799190925001e-05,0.49362378912206,3.5799190925001e-05,-6.6645431984981e-34
500,0.5196,0,0.5196,250.74591391134,-0.49362378912206,-3.5799190925001e-05,0.49362378912206,3.5799190925001e-05,-6.5041807334862e-34
500,0.6928,0,0.6928,250.74592010547,-0.49362378912206,-3.5799190925001e-05,0.49362378912206,3.5799190925001e-05,-6.3438182684743e-34
500,0.866,0,0.866,250.74592629961,-0.49362378912206,-3.5799190925001e-05,0.49362378912206,3.5799190925001e-05,-6.1834558034624e-34
500,1.0392,0,1.0392,250.74593249374,-0.49362378912206,-3.5799190925001e-05,0.49362378912206,3.5799190925001e-05,-6.0230933384505e-34
500,1.2124,0,1.2124,250.74593868787,-0.49362378912206,-3.5799190925001e-05,0.49362378912206,3.5799190925001e-05,-5.8627308734379e-34
500,1.3856,0,1.3856,250.74594488201,-0.49362378912206,-3.5799190925001e-05,0.49362378912206,3.5799190925001e-05,-5.7023684084267e-34
500,1.5588,0,1.5588,250.74595107614,-0.49362378912206,-3.5799190925001e-05,0.49362378912206,3.5799190925001e-05,-5.5420059434148e-34
500,1.732,0,1.732,250.74595727027,-0.49362378912206,-3.5799190925001e-05,0.49362378912206,3.5799190925001e-05,-5.3816434784022e-34
500,1.9052,0,1.9052,250.74596346441,-0.49362378912206,-3.5799190925001e-05,0.49362378912206,3.5799190925001e-05,-5.2212810133917e-34
500,2.0784,0,2.0784,250.74596965854,-0.49362378912206,-3.5799190925001e-05,0.49362378912206,3.5799190925001e-05,-5.0609185483791e-34
500,2.2516,0,2.2516,250.74597585267,-0.49362378912206,-3.5799190925001e-05,0.49362378912206,3.5799190925001e-05,-4.9005560833666e-34
500,2.4248,0,2.4248,250.74598204681,-0.49362378912206,-3.5799190925001e-05,0.49362378912206,3.5799190925001e-05,-4.7401936183559e-34
500,2.598,0,2.598,250.74598824094,-0.49362378912206,-3.5799190925001e-05,0.49362378912206,3.5799190925001e-05,-4.5798311533435e-34
500,2.7712,0,2.7712,250.74599443507,-0.49362378912206,-3.5799190925001e-05,0.49362378912206,3.5799190925001e-05,-4.4194686883316e-34
500,2.9444,0,2.9444,250.74600062921,-0.49362378912206,-3.5799190925001e-05,0.49362378912206,3.5799190925001e-05,-4.2591062233202e-34
500,3.1176,0,3.1176,250.74600682334,-0.49362378912206,-3.5799190925001e-05,0.49362378912206,3.5799190925001e-05,-4.0987437583078e-34
500,3.2908,0,3.2908,250.74601301747,-0.49362378912206,-3.5799190925001e-05,0.49362378912206,3.5799190925001e-05,-3.9383812932964e-34
500,3.464,0,3.464,250.74601921161,-0.49362378912206,-3.5799190925001e-05,0.49362378912206,3.5799190925001e-05,-3.778018828284e-34
500,3.6372,0,3.6372,250.74602540574,-0.49362378912206,-3.5799190925001e-05,0.49362378912206,3.5799190925001e-05,-3.6176563632716e-34
500,3.8104,0,3.8104,250.74603159987,-0.49362378912206,-3.5799190925001e-05,0.49362378912206,3.5799190925001e-05,-3.4572938982602e-34
500,3.9836,0,3.9836,250.74603779401,-0.49362378912206,-3.5799190925001e-05,0.49362378912206,3.5799190925001e-05,-3.2969314332483e-34
500,4.1568,0,4.1568,250.74604398814,-0.49362378912206,-3.5799190925001e-05,0.49362378912206,3.5799190925001e-05,-3.1365689682364e-34
500,4.33,0,4.33,250.74605018227,-0.49362378912206,-3.5799190925001e-05,0.49362378912206,3.5799190925001e-05,-2.9762065032249e-34
500,4.5032,0,4.5032,250.74605637641,-0.49362378912206,-3.5799190925001e-05,0.49362378912206,3.5799190925001e-05,-2.8158440382126e-34
500,4.6764,0,4.6764,250.74606257054,-0.49362378912206,-3.5799190925001e-05,0.49362378912206,3.5799190925001e-05,-2.6554815732007e-34
500,4.8496,0,4.8496,250.74606876467,-0.49362378912206,-3.5799190925001e-05,0.49362378912206,3.5799190925001e-05,-2.4951191081888e-34
500,5.0228,0,5.0228,250.74607495881,-0.49362378912206,-3.5799190925001e-05,0.49362378912206,3.5799190925001e-05,-2.3347566431769e-34
500,5.196,0,5.196,250.74608115294,-0.49362378912206,-3.5799190925001e-05,0.49362378912206,3.5799190925001e-05,-2.174394178165e-34
500,5.3692,0,5.3692,250.74608734707,-0.49362378912206,-3.5799190925001e-05,0.49362378912206,3.5799190925001e-05,-2.0140317131531e-34
500,5.5424,0,5.5424,250.74609354121,-0.49362378912206,-3.5799190925001e-05,0.49362378912206,3.5799190925001e-05,-1.8536692481412e-34
500,5.7156,0,5.7156,250.74609973534,-0.49362378912206,-3.5799190925001e-05,0.49362378912206,3.5799190925001e-05,-1.6933067831293e-34
500,5.8888,0,5.8888,250.74610592947,-0.49362378912206,-3.5799190925001e-05,0.49362378912206,3.5799190925001e-05,-1.5329443181174e-34
500,6.062,0,6.062,250.74611212361,-0.49362378912206,-3.5799190925001e-05,0.49362378912206,3.5799190925001e-05,-1.3725818531056e-34
500,6.2352,0,6.2352,250.74611831774,-0.49362378912206,-3.5799190925001e-05,0.49362378912206,3.5799190925001e-05,-1.2122193880937e-34
500,6.4084,0,6.4084,250.74612451187,-0.49362378912206,-3.5799190925001e-05,0.49362378912206,3.5799190925001e-05,-1.0518569230818e-34
500,6.5816,0,6.5816,250.74613070601,-0.49362378912206,-3.5799190925001e-05,0.49362378912206,3.5799190925001e-05,-8.9149445806987e-35
500,6.7548,0,6.7548,250.74613690014,-0.49362378912206,-3.5799190925001e-05,0.49362378912206,3.5799190925001e-05,-7.3113199305797e-35
