x,y,z,id,mat_therm_cond,cv,ci,jvx,jix,T,jx,jy,dTdx,dTdy,gr0
0,433,0,0,1,0.00015936268734631,8.1242772357216e-05,2.9291686806134e-17,-7.7179070561784e-14,0,-0.49033633554513,-4.8333051298755e-06,0.49033633554513,4.8333051298755e-06,2.7847228472695e-11
0.2,433,0,0.2,1,0.00015936268735455,8.1242772327057e-05,2.9291686806134e-17,-7.7179070561784e-14,0.098073422465264,-0.49033633554513,-4.8333051298755e-06,0.49033633554513,4.8333051298755e-06,2.6814375107569e-11
0.4,433,0,0.4,1,0.0001593626873628,8.1242772296898e-05,2.9291686806134e-17,-7.7179070561784e-14,0.19614684493053,-0.49033633554513,-4.8333051298755e-06,0.49033633554513,4.8333051298755e-06,2.5781521742444e-11
0.6,433,0,0.6,1,0.00015936268737104,8.1242772266738e-05,2.9291686806134e-17,-7.7179070561784e-14,0.29422026739579,-0.49033633554513,-4.8333051298755e-06,0.49033633554513,4.8333051298755e-06,2.4748668377318e-11
0.8,433,0,0.8,1,0.00015936268737929,8.1242772236579e-05,2.9291686806134e-17,-7.7179070561784e-14,0.39229368986106,-0.49033633554513,-4.8333051298755e-06,0.49033633554513,4.8333051298755e-06,2.3715815012193e-11
1,433,0,1,1,0.00015936268738753,8.124277220642e-05,2.9291686806134e-17,-7.7179070561784e-14,0.49036711232632,-0.49033633554513,-4.8333051298755e-06,0.49033633554513,4.8333051298755e-06,2.2682961647067e-11
1.2,433,0,1.2,1,0.00015936268739578,8.1242772176261e-05,2.9291686806134e-17,-7.7179070561784e-14,0.58844053479159,-0.49033633554513,-4.8333051298755e-06,0.49033633554513,4.8333051298755e-06,2.1650108281942e-11
1.4,433,0,1.4,1,0.00015936268740402,8.1242772146102e-05,2.9291686806134e-17,-7.7179070561784e-14,0.68651395725685,-0.49033633554513,-4.8333051298755e-06,0.49033633554513,4.8333051298755e-06,2.0617254916816e-11
1.6,433,0,1.6,1,0.00015936268741227,8.1242772115943e-05,2.9291686806134e-17,-7.7179070561784e-14,0.78458737972211,-0.49033633554513,-4.8333051298755e-06,0.49033633554513,4.8333051298755e-06,1.9584401551691e-11
1.8,433,0,1.8,1,0.00015936268742051,8.1242772085784e-05,2.9291686806134e-17,-7.7179070561784e-14,0.88266080218738,-0.49033633554513,-4.8333051298755e-06,0.49033633554513,4.8333051298755e-06,1.8551548186565e-11
2,433,0,2,1,0.00015936268742876,8.1242772055625e-05,2.9291686806134e-17,-7.7179070561784e-14,0.98073422465264,-0.49033633554513,-4.8333051298755e-06,0.49033633554513,4.8333051298755e-06,1.751869482144e-11
2.2,433,0,2.2,1,0.000159362687437,8.1242772025466e-05,2.9291686806134e-17,-7.7179070561784e-14,1.0788076471179,-0.49033633554513,-4.8333051298755e-06,0.49033633554513,4.8333051298755e-06,1.6485841456315e-11
2.4,433,0,2.4,1,0.00015936268744525,8.1242771995306e-05,2.9291686806134e-17,-7.7179070561784e-14,1.1768810695832,-0.49033633554513,-4.8333051298755e-06,0.49033633554513,4.8333051298755e-06,1.5452988091189e-11
2.6,433,0,2.6,1,0.00015936268745349,8.1242771965147e-05,2.9291686806134e-17,-7.7179070561784e-14,1.2749544920484,-0.49033633554513,-4.8333051298755e-06,0.49033633554513,4.8333051298755e-06,1.4420134726064e-11
2.8,433,0,2.8,1,0.00015936268746174,8.1242771934988e-05,2.9291686806134e-17,-7.7179070561784e-14,1.3730279145137,-0.49033633554513,-4.8333051298755e-06,0.49033633554513,4.8333051298755e-06,1.3387281360938e-11
3,433,0,3,1,0.00015936268746998,8.1242771904829e-05,2.9291686806134e-17,-7.7179070561784e-14,1.471101336979,-0.49033633554513,-4.8333051298755e-06,0.49033633554513,4.8333051298755e-06,1.2354427995813e-11
3.2,433,0,3.2,1,0.00015936268747823,8.124277187467e-05,2.9291686806134e-17,-7.7179070561784e-14,1.5691747594442,-0.49033633554513,-4.8333051298755e-06,0.49033633554513,4.8333051298755e-06,1.1321574630687e-11
3.4,433,0,3.4,1,0.00015936268748647,8.1242771844511e-05,2.9291686806134e-17,-7.7179070561784e-14,1.6672481819095,-0.49033633554513,-4.8333051298755e-06,0.49033633554513,4.8333051298755e-06,1.0288721265562e-11
3.6,433,0,3.6,1,0.00015936268749472,8.1242771814352e-05,2.9291686806134e-17,-7.7179070561784e-14,1.7653216043748,-0.49033633554513,-4.8333051298755e-06,0.49033633554513,4.8333051298755e-06,9.2558679004364e-12
3.8,433,0,3.8,1,0.00015936268750296,8.1242771784193e-05,2.9291686806134e-17,-7.7179070561784e-14,1.86339502684,-0.49033633554513,-4.8333051298755e-06,0.49033633554513,4.8333051298755e-06,8.2230145353109e-12
4,433,0,4,1,0.00015936268751121,8.1242771754034e-05,2.9291686806134e-17,-7.7179070561784e-14,1.9614684493053,-0.49033633554513,-4.8333051298755e-06,0.49033633554513,4.8333051298755e-06,7.1901611701855e-12
