x,Ci,Cv,Ji,Cv,Di,Dv,Zi,Zv,rho,rho,ki,kv
500.0,5.8110516816487e-12,3.9937058942625e-08,7.291036690418e-15,8.0437474767044e-15,1.0,0.000181,0.0012546845373003809,0.0011127658112679729,1.5278874536821944e+19,1.5278874536821944e+19,1.9170167628703012e+16,1.7001809219228244e+16
500.0,4.8397169608752e-12,5.0070137045085e-08,8.1097217552475e-15,1.036034987898e-14,1.0,0.000181,0.0016756603373311654,0.0011431864474880822,1.5278874536821944e+19,1.5278874536821944e+19,2.5602204060411612e+16,1.7466602303365596e+16
