x,Ci_Center,Cv_center,Ji,Jv,Di,Dv,Zi,Zv,rho,rho,ki,kv
500.0,1.9513286649558e-11,1.2629719544247e-05,-1.490800614693225e-08,2.673392258829e-07,1.0,0.000181,-763.9925766821007,116.94735520618731,1.909859317102744e-09,1.909859317102744e-09,-1.4591183407736428e-06,2.2335299595106096e-07
