Di,Dv,K0_dist,id,jix,jvx,super_saturation,void_nucleation_rate,x,xi,xie,xv,xve,y,z
1,1.845691146725e-11,1.0512517368763e-18,0,-2.4193683271915e-13,-1.1929832617969e-11,1,4.3037883693406e-07,0,0,0,2.4033246774688e-22,2.4033246774688e-22,0,0
1,1.845691146725e-11,1.0565206298748e-18,1,3.4242667271628e-14,-1.1590149759067e-11,2.6301282406243e+21,4.2962875679212e+109,1,4.9880341084117e-14,0,0.63480773970049,2.4033246774688e-22,0,0
1,1.845691146725e-11,1.0618148688464e-18,2,1.6656847971502e-14,-1.1579581988578e-11,5.24754302699e+21,1.8097603605033e+111,2,2.4430583462553e-14,0,1.2624786203014,2.4033246774688e-22,0,0
1,1.845691146725e-11,1.067134570185e-18,3,6.478946983292e-15,-1.1533583349044e-11,7.8522836296196e+21,1.6052577588087e+112,3,1.6313662347209e-14,0,1.8880425803907,2.4033246774688e-22,0,0
1,1.845691146725e-11,1.0724798507912e-18,4,3.4655446202446e-15,-1.1480594260821e-11,1.0444389293972e+22,7.5240470619857e+112,4,1.2270130870837e-14,0,2.5107906518359,2.4033246774688e-22,0,0
1,1.845691146725e-11,1.0778508280744e-18,5,1.7654420074516e-15,-1.1398616843571e-11,1.3023899246279e+22,2.4863799873954e+113,5,9.8436308257836e-15,0,3.1305991758827,2.4033246774688e-22,0,0
1,1.845691146725e-11,1.0832476199546e-18,6,1.4715660813038e-15,-1.1371105188418e-11,1.5590852704434e+22,6.5867608354081e+113,6,8.2251267814059e-15,0,3.7474337441254,2.4033246774688e-22,0,0
1,1.845691146725e-11,1.0886703448647e-18,7,1.0677265063678e-15,-1.1316028411351e-11,1.8145288880564e+22,1.4980246967802e+114,7,7.0685412145804e-15,0,4.3612850299463,2.4033246774688e-22,0,0
1,1.845691146725e-11,1.0941191217526e-18,8,8.0993400147375e-16,-1.126097949613e-11,2.0687246981721e+22,3.0469786094498e+114,8,6.2008179295413e-15,0,4.9721530798457,2.4033246774688e-22,0,0
1,1.845691146725e-11,1.0995940700832e-18,9,6.353752699928e-16,-1.1206021233533e-11,2.3216766209915e+22,5.6908769085145e+114,9,5.5257656350511e-15,0,5.5800421036715,2.4033246774688e-22,0,0
1,1.845691146725e-11,1.1050953098405e-18,10,5.1171673343449e-16,-1.1151185933341e-11,2.5733885761873e+22,9.9373461191408e+114,10,4.9856382321716e-15,0,6.1849583929721,2.4033246774688e-22,0,0
1,1.845691146725e-11,1.1106229615298e-18,11,4.2093042497505e-16,-1.1096491597937e-11,2.8238644828661e+22,1.6433204429756e+115,11,4.5436703966203e-15,0,6.7869093746785,2.4033246774688e-22,0,0
1,1.845691146725e-11,1.1161771461798e-18,12,3.523180519542e-16,-1.1041948897969e-11,3.0731082595229e+22,2.5980899341645e+115,12,4.1753418331567e-15,0,7.3859031376913,2.4033246774688e-22,0,0
