Di,Dv,K0_dist,id,jix,jvx,super_saturation,void_nucleation_rate,x,xi,xie,xv,xve,y,z
1,1,8.397177670131e-21,0,-1.2947409649854e-14,8.2065460797634e-11,1,4.3037883693406e-07,0,0,0,3.5888722498768e-05,3.5888722498768e-05,0,0
1,1,8.4392644787249e-21,1,-1.2947409649854e-14,8.2065460797634e-11,0.99999771297493,4.3037350658322e-07,1,1.2947409649854e-14,0,3.5888640433307e-05,3.5888722498768e-05,0,0
1,1,8.4815537456179e-21,2,-1.183449735688e-14,8.205447497682e-11,0.99999542614115,4.3036817673205e-07,2,2.5247204834112e-14,0,3.5888558374064e-05,3.5888722498768e-05,0,0
1,1,8.5240464005409e-21,3,-1.1534752878392e-14,8.2051240991475e-11,0.99999313950243,4.303628473893e-07,3,3.6931829951748e-14,0,3.5888476321206e-05,3.5888722498768e-05,0,0
1,1,8.5667433772713e-21,4,-1.0957849036201e-14,8.2044649421737e-11,0.99999085306251,4.3035751856369e-07,4,4.803205490901e-14,0,3.5888394274898e-05,3.5888722498768e-05,0,0
1,1,8.6096456136501e-21,5,-1.0409800778761e-14,8.2037894340759e-11,0.99998856682514,4.3035219026395e-07,5,5.8577110249991e-14,0,3.5888312235305e-05,3.5888722498768e-05,0,0
1,1,8.6527540515979e-21,6,-9.8891647759194e-15,8.2030977171556e-11,0.99998628079409,4.3034686249882e-07,6,6.8594764433094e-14,0,3.5888230202588e-05,3.5888722498768e-05,0,0
1,1,8.6960696371319e-21,7,-9.3945698931011e-15,8.2023899310038e-11,0.99998399497309,4.3034153527701e-07,7,7.8111396964786e-14,0,3.588814817691e-05,3.5888722498768e-05,0,0
1,1,8.7395933203826e-21,8,-8.9247135799979e-15,8.2016662043697e-11,0.99998170936591,4.3033620860727e-07,8,8.7152067875114e-14,0,3.5888066158428e-05,3.5888722498768e-05,0,0
1,1,8.7833260556103e-21,9,-8.4783584399055e-15,8.2009266646468e-11,0.99997942397629,4.3033088249832e-07,9,9.5740583717969e-14,0,3.5887984147303e-05,3.5888722498768e-05,0,0
