x,y,z,id,xi,xv,jvx,jix,xie,xve,Di,Dv,K0_dist_FP,K0_dist_II,super_saturation,void_nucleation_rate
0,0,0,0,0,0,-2.9780844565422e-12,-3.9815934879862e-12,3.047502574394e-22,1.8364093649045e-12,1,0.0069698724954158,3.5873851206226e-14,2.1612177626118e-24,0,-nan
1,0,0,1,3.9815934879862e-12,4.2727961788411e-10,-2.9780844565422e-12,-3.9815934879862e-12,3.047502574394e-22,1.8364093649045e-12,1,0.0069698724954158,3.587478334012e-14,2.2242267826806e-24,-78.401966025374,-nan
2,0,0,2,7.9273203559217e-12,8.4941386009926e-10,-2.9422218441886e-12,-3.9457268679354e-12,3.047502574394e-22,1.8364093649045e-12,1,0.0069698724954158,3.5875662116426e-14,2.2890155671964e-24,-156.80361893813,-nan
3,0,0,3,1.1837200527564e-11,1.2664061601932e-09,-2.9063831632248e-12,-3.9098801716425e-12,3.047502574394e-22,1.8364093649045e-12,1,0.0069698724954158,3.5876487854203e-14,2.3556326717656e-24,-235.20464563076,-nan
4,0,0,4,1.5711267372121e-11,1.678261880776e-09,-2.8705818589699e-12,-3.8740668445565e-12,3.047502574394e-22,1.8364093649045e-12,1,0.0069698724954158,3.587726087753e-14,2.4241279266124e-24,-313.60473300587,-nan
5,0,0,5,1.954956726785e-11,2.0849882508981e-09,-2.8348309402741e-12,-3.838299895729e-12,3.047502574394e-22,1.8364093649045e-12,1,0.0069698724954158,3.587798151557e-14,2.4945524686194e-24,-392.00356798186,-nan
6,0,0,6,2.335215917108e-11,2.4865943042041e-09,-2.7991429849298e-12,-3.8025919032307e-12,3.047502574394e-22,1.8364093649045e-12,1,0.0069698724954158,3.5878650102646e-14,2.5669587741333e-24,-470.40083749883,-nan
7,0,0,7,2.7119114190879e-11,2.8830908178967e-09,-2.7635301453149e-12,-3.7669550197982e-12,3.047502574394e-22,1.8364093649045e-12,1,0.0069698724954158,3.5879266978307e-14,2.6414006925547e-24,-548.79622852491,-nan
8,0,0,8,3.0850515169572e-11,3.2744902525408e-09,-2.7280041542468e-12,-3.7314009786931e-12,3.047502574394e-22,1.8364093649045e-12,1,0.0069698724954158,3.5879832487396e-14,2.7179334807291e-24,-627.18942806294,-nan
9,0,0,9,3.4546456269327e-11,3.6608066927344e-09,-2.6925763310322e-12,-3.6959410997555e-12,3.047502574394e-22,1.8364093649045e-12,1,0.0069698724954158,3.5880346980127e-14,2.7966138381573e-24,-705.58012315743,-nan
10,0,0,10,3.8207042564962e-11,4.0420557886743e-09,-2.657257587694e-12,-3.6605862956354e-12,3.047502574394e-22,1.8364093649045e-12,1,0.0069698724954158,3.5880810812155e-14,2.877499943043e-24,-783.9680009019,-nan
11,0,0,11,4.1832389643147e-11,4.4182546986377e-09,-2.6220584353594e-12,-3.6253470781842e-12,3.047502574394e-22,1.8364093649045e-12,1,0.0069698724954158,3.5881224344644e-14,2.960651489198e-24,-862.35274844643,-nan
12,0,0,12,4.5422623208139e-11,4.7894220324011e-09,-2.5869889907939e-12,-3.5902335649926e-12,3.047502574394e-22,1.8364093649045e-12,1,0.0069698724954158,3.5881587944348e-14,3.0461297238217e-24,-940.73405300558,-nan
13,0,0,13,4.8977878694197e-11,5.1555777956153e-09,-2.5520589830647e-12,-3.5552554860576e-12,3.047502574394e-22,1.8364093649045e-12,1,0.0069698724954158,3.588190198368e-14,3.1339974861769e-24,-1019.1116018665,-nan
14,0,0,14,5.2498300884762e-11,5.5167433351536e-09,-2.5172777603199e-12,-3.5204221905648e-12,3.047502574394e-22,1.8364093649045e-12,1,0.0069698724954158,3.5882166840792e-14,3.2243192471802e-24,-1097.4850823976,-nan
15,0,0,15,5.5984043538534e-11,5.8729412854463e-09,-2.4826542966685e-12,-3.485742653772e-12,3.047502574394e-22,1.8364093649045e-12,1,0.0069698724954158,3.5882382899644e-14,3.3171611499288e-24,-1175.8541820567,-nan
16,0,0,16,5.9435269022514e-11,6.2241955158155e-09,-2.4481971991488e-12,-3.4512254839801e-12,3.047502574394e-22,1.8364093649045e-12,1,0.0069698724954158,3.5882550550086e-14,3.4125910511826e-24,-1254.2185884006,-nan
17,0,0,17,6.2852147952092e-11,6.5705310788201e-09,-2.4139147147703e-12,-3.4168789295786e-12,3.047502574394e-22,1.8364093649045e-12,1,0.0069698724954158,3.5882670187935e-14,3.5106785638253e-24,-1332.5779890937,-nan
18,0,0,18,6.6234858838245e-11,6.9119741596203e-09,-2.379814737619e-12,-3.382710886153e-12,3.047502574394e-22,1.8364093649045e-12,1,0.0069698724954158,3.5882742215051e-14,3.6114951003236e-24,-1410.9320719176,-nan
19,0,0,19,6.9583587741888e-11,7.2485520263682e-09,-2.3459048160119e-12,-3.3487289036425e-12,3.047502574394e-22,1.8364093649045e-12,1,0.0069698724954158,3.5882767039417e-14,3.7151139172094e-24,-1489.2805247808,-nan
20,0,0,20,7.2898527935424e-11,7.5802929816313e-09,-2.3121921596913e-12,-3.3149401935364e-12,3.047502574394e-22,1.8364093649045e-12,1,0.0069698724954158,3.5882745075219e-14,3.8216101606046e-24,-1567.623035728,-nan
21,0,0,21,7.6179879571523e-11,7.9072263148516e-09,-2.2786836470467e-12,-3.2813516360982e-12,3.047502574394e-22,1.8364093649045e-12,1,0.0069698724954158,3.5882676742926e-14,3.9310609128145e-24,-1645.9592929506,-nan
