time,average_xi,average_xv,left_jix,left_jvx,right_jix,right_jvx,total_ci,total_cv,xDi,xDv
0,0,0,0,0,0,0,0,0,0,0
25.958682112,2.3389459191036e-13,3.7957864374692e-11,-4.7753330489289e-14,-2.1916057399545e-16,4.775329997759e-14,2.1916060233839e-16,5.847364797759e-10,9.4894660936731e-08,1,0.000181
186.68799962237,1.6732673064521e-12,3.9991090248274e-11,-1.384232789522e-13,-1.4540040173334e-15,1.3842327706797e-13,1.4540040473301e-15,4.1831682661302e-09,9.9977725620684e-08,1,0.000181
1181.8815689988,1.0459966375133e-11,5.2578074467866e-11,-3.4992306555486e-13,-5.3351212513474e-15,3.4992306543361e-13,5.3351212570004e-15,2.6149915937832e-08,1.3144518616967e-07,1,0.000181
7343.8578398454,6.2947031134146e-11,1.3047659230768e-10,-8.7391087993242e-13,-1.5039975576023e-14,8.7391087992461e-13,1.5039975240393e-14,1.5736757783536e-07,3.261914807692e-07,1,0.000181
45497.190750011,3.5831634453922e-10,6.121254179077e-10,-2.1763312836594e-12,-3.9497218316926e-14,2.1763312836589e-12,3.949721693766e-14,8.9579086134806e-07,1.5303135447692e-06,1,0.000181
281732.57176583,1.7138564938163e-09,3.5636696312623e-09,-5.3676053248448e-12,-1.0051343045209e-13,5.3676053222494e-12,1.005134302794e-13,4.2846412345407e-06,8.9091740781558e-06,1,0.000181
1744439.784661,3.4161723660367e-09,1.9765972569747e-08,-8.6740762342618e-12,-2.5167048795934e-13,8.6740762197599e-12,2.5167048794828e-13,8.5404309150916e-06,4.9414931424368e-05,1,0.000181
10801137.310052,1.6025506181342e-09,9.2339524624188e-08,-4.8091750040009e-12,-6.1039189332362e-13,4.8091750023097e-12,6.1039189333781e-13,4.0063765453355e-06,0.00023084881156047,1,0.00018099999999999
66877821.244672,5.1551605730167e-10,3.8457278908854e-07,-2.2844089421661e-12,-1.3136209291192e-12,2.2844089420758e-12,1.3136209291471e-12,1.2887901432542e-06,0.00096143197272135,1,0.00018099999999999
414089867.61007,1.3391625383926e-10,1.5520982757893e-06,-1.3515036351746e-12,-2.2931796475772e-12,1.3515036351699e-12,2.293179647588e-12,3.3479063459814e-07,0.0038802456894733,1,0.00018099999999999
2563935341.3868,4.1904100856631e-11,5.7836662552722e-06,-1.0060445887702e-12,-3.8015818147461e-12,1.0060445887701e-12,3.8015818147466e-12,1.0476025214158e-07,0.01445916563818,1,0.00018099999999999
15875211863.902,2.5473422218627e-11,1.0480461225995e-05,-8.6631212061701e-13,-5.3622416466266e-12,8.6631212061716e-13,5.3622416466261e-12,6.3683555546568e-08,0.026201153064987,1,0.00018099999999999
98295127536.995,2.5354034403283e-11,1.0538945796069e-05,-8.650154583108e-13,-5.3820238843938e-12,8.6501545831089e-13,5.3820238843924e-12,6.3385086008207e-08,0.026347364490172,1,0.00018099999999999
608617521341.22,2.5354046180385e-11,1.0538939997674e-05,-8.6501558648258e-13,-5.3820219227513e-12,8.6501558648258e-13,5.3820219227513e-12,6.3385115450964e-08,0.026347349994185,1,0.00018099999999999
3768399274225.2,2.5354046163998e-11,1.0538940005798e-05,-8.6501558630659e-13,-5.3820219254282e-12,8.650155863066e-13,5.3820219254282e-12,6.3385115409995e-08,0.026347350014494,1,0.00018099999999999
