time,average_xi,average_xv,left_jix,left_jvx,right_jix,right_jvx,total_ci,total_cv
0,0,0,0,0,0,0,0,0
25.958682112,2.3456548213036e-13,3.786923680793e-11,-5.0949857795988e-14,-2.1740818209222e-16,5.094993221433e-14,2.1740209903636e-16,1.1728274106518e-08,1.8934618403965e-06
186.68799962237,1.6857367424042e-12,3.9321732931762e-11,-1.3838474266442e-13,-1.1222380956029e-15,1.3838474700797e-13,1.1222319655635e-15,8.4286837120208e-08,1.9660866465881e-06
1181.8815689988,1.0641810377128e-11,4.8315108543865e-11,-3.4931399460947e-13,-3.8436376315638e-15,3.4931399488568e-13,3.843636306084e-15,5.3209051885642e-07,2.4157554271932e-06
7343.8578398454,6.5131972020885e-11,1.0399762090593e-10,-8.645547998076e-13,-1.0758965401735e-14,8.6455479982458e-13,1.0758977928803e-14,3.2565986010442e-06,5.1998810452963e-06
45497.190750011,3.7003376523324e-10,4.4864820056094e-10,-2.0392353786028e-12,-2.8218296084099e-14,2.0392353786028e-12,2.8218311892783e-14,1.8501688261662e-05,2.2432410028047e-05
281732.57176583,1.428004646829e-09,2.5680284458814e-09,-3.7962108968949e-12,-7.1793752839938e-14,3.7962108968931e-12,7.1793754482233e-14,7.1400232341449e-05,0.00012840142229407
1744439.784661,1.8093409462699e-09,1.4898577714745e-08,-4.0686155483357e-12,-1.7995999725426e-13,4.068615548334e-12,1.7995999736837e-13,9.0467047313495e-05,0.00074492888573727
10801137.310052,1.2496013289587e-09,7.4470070911058e-08,-3.3297394912115e-12,-4.4053585855407e-13,3.3297394912105e-12,4.4053585856112e-13,6.2480066447934e-05,0.0037235035455529
66877821.244672,6.1730698389059e-10,2.7494280294683e-07,-2.2354795520002e-12,-9.452651751142e-13,2.235479552e-12,9.4526517511448e-13,3.086534919453e-05,0.013747140147341
414089867.61007,2.8955319713412e-10,7.2304817211835e-07,-1.6424102680795e-12,-1.4139635287643e-12,1.6424102680795e-12,1.4139635287643e-12,1.4477659856706e-05,0.036152408605917
2563935341.3868,2.0104175875723e-10,1.0937586854457e-06,-1.5348674815199e-12,-1.5331524964054e-12,1.5348674815199e-12,1.5331524964054e-12,1.0052087937862e-05,0.054687934272286
15875211863.902,1.9967762132656e-10,1.1020525589947e-06,-1.5342383426118e-12,-1.5338705696523e-12,1.5342383426118e-12,1.5338705696523e-12,9.9838810663279e-06,0.055102627949737
