time,average_xi,average_xv,left_jix,left_jvx,right_jix,right_jvx,total_ci,total_cv
0,0,0,0,0,0,0,0,0
25.958682112,2.3460146761196e-13,3.7880977392513e-11,3.2993688671366e-20,-1.6383479545349e-23,3.5048067655236e-20,1.7999276907194e-22,1.1730073380598e-08,1.8940488696257e-06
186.68799962237,1.686429336015e-12,3.9406108784622e-11,1.0315564239583e-21,3.0135705704725e-23,1.6089809981021e-21,9.8677211751319e-23,8.4321466800748e-08,1.9703054392311e-06
1181.8815689988,1.0652810505263e-11,4.884930590896e-11,-1.7455346231853e-20,1.3069026201737e-22,-1.7819984247973e-20,-8.470928864417e-22,5.3264052526316e-07,2.442465295448e-06
7343.8578398454,6.5299564842477e-11,1.0731825595382e-10,1.2829571300697e-21,-7.0049969362053e-23,1.2939689719744e-21,1.9363124101743e-22,3.2649782421239e-06,5.365912797691e-06
45497.190750011,3.7236659939964e-10,4.6923634356527e-10,2.0679515313826e-24,4.4250403235703e-24,1.8611563782443e-24,8.6814962752186e-24,1.8618329969982e-05,2.3461817178264e-05
281732.57176583,1.4476156013072e-09,2.6949512881404e-09,-1.6543612251061e-24,8.5237516089158e-23,-1.6543612251061e-24,8.4537127375258e-23,7.2380780065358e-05,0.00013474756440702
1744439.784661,1.8337094216861e-09,1.5636987555777e-08,-1.6543612251061e-24,2.4793580808419e-24,-1.6543612251061e-24,2.5176863217052e-24,9.1685471084307e-05,0.00078184937778885
10801137.310052,1.2438794261441e-09,7.8266829287292e-08,5.8729823491265e-23,-1.0540266237396e-25,1.7453510924869e-22,5.7492361294886e-26,6.2193971307206e-05,0.0039133414643646
66877821.244672,5.9348481102788e-10,2.9468078730677e-07,1.6543612251061e-24,-2.682976860428e-25,1.2407709188295e-24,-2.682976860428e-25,2.9674240551394e-05,0.014734039365339
414089867.61007,2.5900203887109e-10,8.3057148026713e-07,2.0679515313826e-25,-7.6656481726514e-26,0,-7.6656481726514e-26,1.2950101943554e-05,0.041528574013356
2563935341.3868,1.6124779418718e-10,1.4071524517451e-06,0,0,0,0,8.0623897093591e-06,0.070357622587254
9454534626.3219,1.5818171227072e-10,1.4367642471654e-06,0,0,0,0,7.9090856135359e-06,0.071838212358271
