x,y,z,id,xi,xv,jvx,jix
0,128,0,0,8.6393353810872e-244,8.6393353810872e-244,-1.17213059682e-19,-1.1721305968193e-19
1,128,0,1,0.00011721305916196,0.00011721305916203,-1.17213059682e-19,-1.1721305968193e-19
2,128,0,2,8.9860247242701e-05,8.9860247242753e-05,2.7352812099629e-20,2.735281209961e-20
3,128,0,3,9.7410549930143e-05,9.74105499302e-05,-7.5503026180004e-21,-7.5503026179952e-21
4,128,0,4,9.5404314458811e-05,9.5404314458867e-05,2.0062354762146e-21,2.0062354762132e-21
5,128,0,5,9.5943074624155e-05,9.5943074624212e-05,-5.3875984774973e-22,-5.3875984774934e-22
6,128,0,6,9.5798800623046e-05,9.5798800623103e-05,1.4427396163236e-22,1.4427396163226e-22
7,128,0,7,9.5837465554295e-05,9.5837465554351e-05,-3.8664679042663e-23,-3.8664679042677e-23
8,128,0,8,9.5827105681003e-05,9.582710568106e-05,1.0360307754596e-23,1.03603077546e-23
9,128,0,9,9.5829880715337e-05,9.5829880715393e-05,-2.7757951475808e-24,-2.7757951475775e-24
10,128,0,10,9.58291379169e-05,9.5829137916957e-05,7.4340254943252e-25,7.434025494969e-25
11,128,0,11,9.5829336646805e-05,9.5829336646862e-05,-1.9917076612242e-25,-1.9917076617494e-25
12,128,0,12,9.5829282661159e-05,9.5829282661216e-05,5.3226761682261e-26,5.322676174833e-26
13,128,0,13,9.5829296663987e-05,9.5829296664044e-05,-1.4059647497679e-26,-1.4059647516313e-26
14,128,0,14,9.58292936506e-05,9.5829293650657e-05,3.4354741053772e-27,3.4354740664137e-27
15,128,0,15,9.5829294727591e-05,9.5829294727648e-05,-9.785367062812e-28,-9.7853666562362e-28
16,128,0,16,9.5829294660766e-05,9.5829294660823e-05,4.8516115983607e-29,4.8516071937893e-29
17,128,0,17,9.5829294791283e-05,9.582929479134e-05,5.3928620094145e-28,5.3928613995508e-28
18,128,0,18,9.5829295118192e-05,9.5829295118249e-05,-5.9915022907766e-28,-5.9915019011414e-28
19,128,0,19,9.5829293672545e-05,9.5829293672602e-05,1.0192917931001e-27,1.01929173889e-27
20,128,0,20,9.582929457379e-05,9.5829294573847e-05,-4.7970685210848e-28,-4.7970680298057e-28
21,128,0,21,9.582929389136e-05,9.5829293891416e-05,3.4222638964224e-28,3.4222644554641e-28
22,128,0,22,9.5829294010968e-05,9.5829294011025e-05,1.1028655100981e-28,1.1028654423354e-28
23,128,0,23,9.5829293874763e-05,9.5829293874819e-05,-6.4795594732e-28,-6.4795598797758e-28
24,128,0,24,9.5829295281726e-05,9.5829295281783e-05,-7.0859027568877e-28,-7.085902739947e-28
25,128,0,25,9.5829294001452e-05,9.5829294001509e-05,9.9031687798151e-28,9.9031686612305e-28
26,128,0,26,9.5829293617126e-05,9.5829293617183e-05,8.1585830620642e-29,8.1585874666355e-29
27,128,0,27,9.5829293545634e-05,9.5829293545691e-05,-1.0330051633425e-28,-1.0330050955799e-28
28,128,0,28,9.5829294013623e-05,9.582929401368e-05,3.0655274495348e-28,3.0655275003568e-28
29,128,0,29,9.5829293633322e-05,9.5829293633379e-05,4.1913697447667e-28,4.1913696261821e-28
30,128,0,30,9.5829294142604e-05,9.5829294142661e-05,-8.8599266473226e-28,-8.8599271216611e-28
31,128,0,31,9.5829293653052e-05,9.5829293653109e-05,5.8256606935941e-28,5.8256610662886e-28
32,128,0,32,9.5829293995381e-05,9.5829293995438e-05,-3.85827895105e-28,-3.8582790357533e-28
33,128,0,33,9.5829293698523e-05,9.582929369858e-05,-1.3081725915194e-28,-1.3081722527062e-28
34,128,0,34,9.5829295163628e-05,9.5829295163685e-05,-7.3319460752567e-28,-7.3319468037051e-28
35,128,0,35,9.5829294996335e-05,9.5829294996391e-05,6.7116607647825e-28,6.7116608156045e-28
36,128,0,36,9.58292941066e-05,9.5829294106656e-05,-1.9211459239578e-28,-1.9211458731358e-28
37,128,0,37,9.5829294934665e-05,9.5829294934722e-05,1.946532992165e-28,1.9465331615716e-28
38,128,0,38,9.5829293809523e-05,9.5829293809579e-05,7.913489420095e-28,7.9134894031543e-28
39,128,0,39,9.5829293544249e-05,9.5829293544305e-05,-5.6187557861617e-28,-5.6187556675771e-28
40,128,0,40,9.582929517331e-05,9.5829295173367e-05,-5.4219480535617e-28,-5.4219485787221e-28
41,128,0,41,9.5829294084553e-05,9.5829294084609e-05,6.0041295191411e-28,6.0041301967674e-28
42,128,0,42,9.5829293896516e-05,9.5829293896573e-05,6.8002935639348e-29,6.8002915310558e-29
43,128,0,43,9.5829294891325e-05,9.5829294891382e-05,-7.8318579072934e-28,-7.8318577717681e-28
44,128,0,44,9.5829295110029e-05,9.5829295110086e-05,-1.6797748732071e-28,-1.6797756863588e-28
45,128,0,45,9.5829294131346e-05,9.5829294131403e-05,7.4764887240486e-28,7.4764894355563e-28
46,128,0,46,9.5829294707866e-05,9.5829294707923e-05,-3.5656133637828e-28,-3.5656139567059e-28
47,128,0,47,9.582929506886e-05,9.5829295068917e-05,-4.6178969461829e-28,-4.6178963363191e-28
48,128,0,48,9.582929513899e-05,9.5829295139047e-05,7.2179640533293e-28,7.2179638839227e-28
49,128,0,49,9.5829293574296e-05,9.5829293574352e-05,5.1799172827297e-28,5.1799169608572e-28
50,128,0,50,9.5829294526259e-05,9.5829294526316e-05,-5.9905420264649e-28,-5.9905415013045e-28
51,128,0,51,9.5829294757797e-05,9.5829294757853e-05,-5.6559473088098e-29,-5.6559520521943e-29
52,128,0,52,9.5829293727487e-05,9.5829293727544e-05,1.3982177503487e-28,1.3982172760102e-28
53,128,0,53,9.5829294551329e-05,9.5829294551386e-05,-2.6674835436205e-28,-2.6674832895107e-28
54,128,0,54,9.5829293691838e-05,9.5829293691895e-05,2.4168044478125e-28,2.4168052948454e-28
55,128,0,55,9.5829295009007e-05,9.5829295009063e-05,-5.2388010650471e-28,-5.2388014377415e-28
56,128,0,56,9.5829295180167e-05,9.5829295180223e-05,3.4655159059267e-28,3.4655151774784e-28
57,128,0,57,9.5829293813029e-05,9.5829293813085e-05,8.7912442523462e-28,8.7912447605659e-28
58,128,0,58,9.5829293597899e-05,9.5829293597956e-05,-5.4537026750092e-28,-5.4537025903059e-28
59,128,0,59,9.5829294118014e-05,9.5829294118071e-05,2.3316589849479e-28,2.3316593237611e-28
60,128,0,60,9.5829294788594e-05,9.5829294788651e-05,-7.1396744920804e-28,-7.139674813953e-28
61,128,0,61,9.5829293639786e-05,9.5829293639843e-05,8.7906232586112e-28,8.7906231908486e-28
62,128,0,62,9.5829295316069e-05,9.5829295316125e-05,-8.0794996445966e-28,-8.0794998648251e-28
63,128,0,63,9.5829293801935e-05,9.5829293801991e-05,1.609944873948e-27,1.6099449484869e-27
64,128,0,64,9.5829297059624e-05,9.582929705968e-05,-5.6203047858056e-27,-5.6203051178425e-27
65,128,0,65,9.5829290792058e-05,9.5829290792115e-05,1.8802162939723e-26,1.88021640595e-26
66,128,0,66,9.5829267809668e-05,9.5829267809726e-05,8.3551805543105e-27,8.3551810794709e-27
67,128,0,67,9.5829301067376e-05,9.5829301067433e-05,-2.8855942522528e-26,-2.8855944272498e-26
68,128,0,68,9.582929316997e-05,9.5829293170027e-05,6.9862173127978e-27,6.9862178142413e-27
69,128,0,69,9.5829295570505e-05,9.5829295570562e-05,-1.3951626566679e-27,-1.3951627701703e-27
70,128,0,70,9.5829294522614e-05,9.5829294522671e-05,2.6973890243816e-28,2.6973892615508e-28
71,128,0,71,9.5829293775478e-05,9.5829293775535e-05,3.3852739506751e-28,3.3852734763367e-28
72,128,0,72,9.5829294099257e-05,9.5829294099313e-05,-1.8209780946045e-28,-1.8209774678001e-28
73,128,0,73,9.5829294545405e-05,9.5829294545461e-05,1.327401086455e-28,1.327401188099e-28
74,128,0,74,9.5829294318585e-05,9.5829294318641e-05,4.0625260385005e-29,4.0625194316435e-29
75,128,0,75,9.5829295211117e-05,9.5829295211173e-05,-9.1345579544659e-28,-9.1345578867032e-28
76,128,0,76,9.5829295063234e-05,9.5829295063291e-05,8.7050917689513e-29,8.705093971237e-29
77,128,0,77,9.5829294670762e-05,9.5829294670818e-05,2.5346165663802e-28,2.5346166172022e-28
78,128,0,78,9.5829293794948e-05,9.5829293795005e-05,8.4067246335095e-28,8.406724260815e-28
79,128,0,79,9.5829294686439e-05,9.5829294686496e-05,-7.250310649163e-28,-7.2503099376553e-28
80,128,0,80,9.5829295203856e-05,9.5829295203913e-05,-3.8845361931446e-28,-3.8845364811358e-28
81,128,0,81,9.5829294589716e-05,9.5829294589773e-05,6.9314794010034e-28,6.9314793840628e-28
82,128,0,82,9.582929360561e-05,9.5829293605667e-05,1.8436923164653e-28,1.8436919098895e-28
83,128,0,83,9.5829294051893e-05,9.582929405195e-05,-2.1831484611366e-28,-2.1831477835103e-28
84,128,0,84,9.5829294407354e-05,9.5829294407411e-05,2.7819662128418e-29,2.7819651964023e-29
85,128,0,85,9.5829294484642e-05,9.5829294484699e-05,-3.0212294390439e-28,-3.0212293882219e-28
86,128,0,86,9.5829294341668e-05,9.5829294341724e-05,1.9298123923796e-28,1.9298117316939e-28
87,128,0,87,9.5829294508686e-05,9.5829294508742e-05,4.237476018134e-28,4.2374760520153e-28
88,128,0,88,9.5829294006326e-05,9.5829294006383e-05,1.7755043176795e-28,1.7755045040267e-28
89,128,0,89,9.5829293554523e-05,9.582929355458e-05,-1.1821951769841e-28,-1.1821952278061e-28
90,128,0,90,9.5829293716456e-05,9.5829293716513e-05,-3.2343088609079e-28,-3.2343086406794e-28
91,128,0,91,9.5829295183579e-05,9.5829295183636e-05,-7.5501004780836e-28,-7.5500999868045e-28
92,128,0,92,9.5829293927321e-05,9.5829293927378e-05,8.3876028308439e-28,8.3876026444967e-28
93,128,0,93,9.5829294574417e-05,9.5829294574474e-05,-4.8784256799148e-28,-4.8784260864906e-28
94,128,0,94,9.5829293956196e-05,9.5829293956253e-05,7.5826465332357e-28,7.5826465840577e-28
95,128,0,95,9.5829294702133e-05,9.5829294702189e-05,-7.7971758213956e-28,-7.7971757705736e-28
96,128,0,96,9.5829294107873e-05,9.582929410793e-05,8.7459770498164e-28,8.7459767110032e-28
97,128,0,97,9.5829294450341e-05,9.5829294450398e-05,-7.7885928534817e-28,-7.7885923960839e-28
98,128,0,98,9.5829293816073e-05,9.5829293816129e-05,7.421603699572e-28,7.421603699572e-28
99,128,0,99,9.5829295020523e-05,9.582929502058e-05,-6.5937491198435e-28,-6.5937497466478e-28
100,128,0,100,9.5829294141847e-05,9.5829294141904e-05,8.928359150639e-30,8.9284201370112e-30
101,128,0,101,9.5829294304732e-05,9.5829294304789e-05,4.4023022430413e-28,4.4023026157358e-28
102,128,0,102,9.5829293908907e-05,9.5829293908964e-05,-1.7839433746956e-29,-1.7839494733328e-29
103,128,0,103,9.5829294175269e-05,9.5829294175326e-05,-4.6668417455411e-28,-4.6668417794224e-28
104,128,0,104,9.5829294344099e-05,9.5829294344156e-05,4.4997021550702e-28,4.4997024261208e-28
105,128,0,105,9.5829295227055e-05,9.5829295227111e-05,-9.4095275157463e-28,-9.4095276682122e-28
106,128,0,106,9.5829294409252e-05,9.5829294409309e-05,3.3373796076968e-28,3.3373799295693e-28
107,128,0,107,9.5829293940777e-05,9.5829293940834e-05,9.7133925895828e-28,9.7133923015916e-28
108,128,0,108,9.5829294584093e-05,9.582929458415e-05,-1.1319751966289e-27,-1.1319751559713e-27
109,128,0,109,9.5829293957831e-05,9.5829293957887e-05,6.5546597521145e-28,6.5546592438947e-28
110,128,0,110,9.5829294203777e-05,9.5829294203834e-05,-2.7198156107942e-28,-2.7198153058623e-28
111,128,0,111,9.582929358815e-05,9.5829293588206e-05,6.5200917276733e-28,6.5200915752074e-28
112,128,0,112,9.5829294359143e-05,9.58292943592e-05,-6.1287860704984e-28,-6.1287863754303e-28
113,128,0,113,9.5829293712961e-05,9.5829293713018e-05,7.4837739866653e-28,7.4837741221906e-28
