x,y,z,id,T,jx,dTdx,mat_therm_cond
0,0,0,0,1,-106.00000004859,9.238701070699,11.473474381022
0.002,0,0,0.002,1.0184774021414,-106.00000004859,9.238701070699,11.473474381022
0.004,0,0,0.004,1.0355358097601,-106.00000008647,8.5292038093417,12.427889221075
0.006,0,0,0.006,1.0513889026572,-106.00000006954,7.9265464485553,13.372784825965
0.008,0,0,0.008,1.0662051033104,-106.00000004379,7.4081003266232,14.308661515133
0.01,0,0,0.01,1.0801195189678,-106.00000002642,6.9572078286845,15.23599734787
0.012,0,0,0.012,1.0932421950974,-106.00000002037,6.5613380647983,16.155241350703
0.014,0,0,0.014,1.1056639647471,-106.00000002422,6.2108848248423,17.066811414734
0.016,0,0,0.016,1.1174606863657,-106.00000003484,5.8983608092807,17.971094590899
0.018,0,0,0.018,1.1286963743085,-106.00000004932,5.6178439714006,18.868448570118
0.02,0,0,0.02,1.1394255516285,-106.00000006523,5.3645886600011,19.759203693579
0.022,0,0,0.022,1.1496950458643,-106.0000000798,5.1347471179162,20.643665139798
0.024,0,0,0.024,1.1595453788447,-106.00000009323,4.9251664902177,21.522115100833
0.026,0,0,0.026,1.1690118558666,-106.00000010369,4.7332385109524,22.394814852116
0.028,0,0,0.028,1.1781254290512,-106.00000011127,4.5567865922631,23.262006671816
0.03,0,0,0.03,1.1869133888417,-106.00000011637,4.3939798952863,24.12391559417
0.032,0,0,0.032,1.1953999231442,-106.00000011812,4.2432671512589,24.98075099671
0.034,0,0,0.034,1.2036065734108,-106.00000011773,4.1033251332757,25.83270802943
0.036,0,0,0.036,1.211552609669,-106.00000011502,3.9730181291199,26.679968897725
0.038,0,0,0.038,1.2192553412075,-106.00000011056,3.8513657692544,27.52270401237
0.04,0,0,0.04,1.2267303757402,-106.00000010405,3.737517266352,28.361073019875
0.042,0,0,0.042,1.2339918369868,-106.00000009645,3.6307306232688,29.19522572595
0.044,0,0,0.044,1.2410525484379,-106.00000008809,3.5303557255354,30.025302923832
