x,y,z,id,T,jx,dTdx,mat_therm_cond
0,0,0,0,1,-0.064663575172903,0.71175947682178,0.090850318511592
0.002,0,0,0.002,1.0014235189536,-0.064663575172903,0.71175947682178,0.090850318511592
0.004,0,0,0.004,1.0028488804514,-0.064663591342791,0.71268074888366,0.090732900312069
0.006,0,0,0.006,1.0042760868754,-0.064663607362928,0.71360321197909,0.090615633838854
0.008,0,0,0.008,1.0057051406106,-0.064663623229313,0.71452686759966,0.090498518896203
0.01,0,0,0.01,1.007136044045,-0.064663638937999,0.7154517172392,0.090381555288628
0.012,0,0,0.012,1.0085687995698,-0.064663654485153,0.71637776239453,0.090264742820899
0.014,0,0,0.014,1.010003409579,-0.06466366986704,0.71730500456522,0.090148081298046
0.016,0,0,0.016,1.0114398764695,-0.064663685080016,0.71823344525359,0.090031570525354
0.018,0,0,0.018,1.0128782026414,-0.064663700120513,0.71916308596451,0.089915210308367
0.02,0,0,0.02,1.0143183904978,-0.064663714985032,0.72009392820536,0.089799000452884
0.022,0,0,0.022,1.0157604424448,-0.06466372967022,0.72102597348686,0.08968294076496
0.024,0,0,0.024,1.0172043608914,-0.064663744172745,0.72195922332173,0.089567031050906
0.026,0,0,0.026,1.0186501482499,-0.064663758489396,0.72289367922576,0.089451271117287
0.028,0,0,0.028,1.0200978069353,-0.064663772617047,0.72382934271747,0.089335660770922
0.03,0,0,0.03,1.021547339366,-0.06466378655262,0.72476621531769,0.089220199818884
0.032,0,0,0.032,1.0229987479631,-0.064663800293189,0.72570429855068,0.089104888068501
0.034,0,0,0.034,1.0244520351509,-0.064663813835825,0.72664359394253,0.088989725327351
0.036,0,0,0.036,1.025907203357,-0.064663827177753,0.72758410302276,0.088874711403267
0.038,0,0,0.038,1.0273642550116,-0.064663840316238,0.72852582732321,0.08875984610433
0.04,0,0,0.04,1.0288231925484,-0.064663853248659,0.72946876837875,0.088645129238877
0.042,0,0,0.042,1.0302840184038,-0.064663865972403,0.73041292772621,0.088530560615491
0.044,0,0,0.044,1.0317467350177,-0.064663878485012,0.73135830690592,0.08841614004301
0.046,0,0,0.046,1.0332113448326,-0.064663890784085,0.73230490746073,0.088301867330519
0.048,0,0,0.048,1.0346778502944,-0.06466390286725,0.73325273093565,0.088187742287352
0.05,0,0,0.05,1.0361462538522,-0.064663914732323,0.73420177887965,0.088073764723094
0.052,0,0,0.052,1.0376165579579,-0.064663926377039,0.73515205284264,0.087959934447576
0.054,0,0,0.054,1.0390887650666,-0.064663937799339,0.7361035543787,0.087846251270879
0.056,0,0,0.056,1.0405628776367,-0.064663948997178,0.73705628504399,0.087732715003331
0.058,0,0,0.058,1.0420388981295,-0.06466395996858,0.73801024639727,0.087619325455506
0.06,0,0,0.06,1.0435168290095,-0.064663970711681,0.73896544000047,0.087506082438226
0.062,0,0,0.062,1.0449966727444,-0.064663981224641,0.73992186741771,0.087392985762558
0.064,0,0,0.064,1.0464784318048,-0.064663991505742,0.74087953021638,0.087280035239814
0.066,0,0,0.066,1.0479621086647,-0.064664001553252,0.74183842996558,0.087167230681554
0.068,0,0,0.068,1.0494477058012,-0.064664011365636,0.74279856823864,0.08705457189958
0.07,0,0,0.07,1.0509352256944,-0.064664020941302,0.74375994661011,0.086942058705939
0.072,0,0,0.072,1.0524246708277,-0.06466403027877,0.74472256665774,0.086829690912923
0.074,0,0,0.074,1.0539160436877,-0.064664039376706,0.74568642996292,0.086717468333065
0.076,0,0,0.076,1.0554093467639,-0.064664048233676,0.74665153810781,0.086605390779144
0.078,0,0,0.078,1.0569045825492,-0.064664056848485,0.74761789267927,0.08649345806418
0.08,0,0,0.08,1.0584017535398,-0.064664065219885,0.7485854952655,0.086381670001434
0.082,0,0,0.082,1.0599008622347,-0.064664073346743,0.749554347458,0.086270026404411
0.084,0,0,0.084,1.0614019111364,-0.064664081227984,0.75052445085089,0.086158527086856
0.086,0,0,0.086,1.0629049027505,-0.064664088862577,0.75149580704078,0.086047171862753
0.088,0,0,0.088,1.0644098395857,-0.064664096249605,0.7524684176276,0.085935960546331
0.09,0,0,0.09,1.0659167241542,-0.064664103388118,0.75344228421284,0.085824892952055
0.092,0,0,0.092,1.067425558971,-0.064664110277316,0.75441740840176,0.08571396889463
0.094,0,0,0.094,1.0689363465546,-0.064664116916432,0.75539379180202,0.085603188189002
0.096,0,0,0.096,1.0704490894266,-0.064664123304742,0.75637143602376,0.085492550650354
0.098,0,0,0.098,1.071963790112,-0.064664129441603,0.75735034268007,0.085382056094109
0.1,0,0,0.1,1.0734804511387,-0.064664135326401,0.75833051338645,0.085271704335926
0.102,0,0,0.102,1.0749990750383,-0.064664140958624,0.75931194976158,0.085161495191703
0.104,0,0,0.104,1.0765196643451,-0.064664146337758,0.76029465342617,0.085051428477574
0.106,0,0,0.106,1.0780422215971,-0.064664151463408,0.76127862600435,0.084941504009911
0.108,0,0,0.108,1.0795667493354,-0.064664156335197,0.76226386912253,0.08483172160532
0.11,0,0,0.11,1.0810932501042,-0.064664160952804,0.76325038440984,0.084722081080645
0.112,0,0,0.112,1.0826217264512,-0.064664165315958,0.76423817349803,0.084612582252965
0.114,0,0,0.114,1.0841521809272,-0.064664169424479,0.76522723802202,0.084503224939594
0.116,0,0,0.116,1.0856846160865,-0.064664173278198,0.76621757961891,0.084394008958081
0.118,0,0,0.118,1.0872190344863,-0.064664176877025,0.76720919992886,0.084284934126209
0.12,0,0,0.12,1.0887554386875,-0.064664180220899,0.76820210059441,0.084176000261993
0.122,0,0,0.122,1.090293831254,-0.064664183309839,0.76919628326118,0.084067207183686
0.124,0,0,0.124,1.0918342147532,-0.064664186143861,0.77019174957684,0.08395855470977
0.126,0,0,0.126,1.0933765917556,-0.064664188723098,0.77118850119257,0.083850042658962
0.128,0,0,0.128,1.0949209648351,-0.064664191047718,0.77218653976206,0.083741670850211
0.13,0,0,0.13,1.096467336569,-0.064664193117881,0.77318586694105,0.083633439102698
0.132,0,0,0.132,1.0980157095378,-0.064664194933835,0.77418648438845,0.083525347235834
0.134,0,0,0.134,1.0995660863253,-0.064664196495946,0.77518839376671,0.083417395069264
0.136,0,0,0.136,1.1011184695188,-0.064664197804467,0.77619159673907,0.083309582422863
0.138,0,0,0.138,1.1026728617087,-0.064664198859832,0.77719609497308,0.083201909116736
0.14,0,0,0.14,1.104229265489,-0.064664199662475,0.77820189013846,0.083094374971217
0.142,0,0,0.142,1.1057876834568,-0.06466420021287,0.77920898390755,0.082986979806873
0.144,0,0,0.144,1.1073481182127,-0.064664200511564,0.78021737795575,0.082879723444498
0.146,0,0,0.146,1.1089105723606,-0.064664200559085,0.78122707396039,0.082772605705116
0.148,0,0,0.148,1.1104750485078,-0.064664200356063,0.78223807360223,0.082665626409978
0.15,0,0,0.15,1.112041549265,-0.064664199903173,0.78325037856473,0.082558785380567
0.152,0,0,0.152,1.113610077246,-0.064664199201098,0.78426399053365,0.08245208243859
0.154,0,0,0.154,1.1151806350684,-0.064664198250572,0.78527891119757,0.082345517405985
0.156,0,0,0.156,1.1167532253529,-0.064664197052355,0.78629514224758,0.082239090104914
0.158,0,0,0.158,1.1183278507237,-0.064664195607316,0.78731268537831,0.08213280035777
0.16,0,0,0.16,1.1199045138083,-0.0646641939163,0.7883315422863,0.082026647987168
0.162,0,0,0.162,1.1214832172376,-0.064664191980164,0.78935171467049,0.081920632815953
0.164,0,0,0.164,1.1230639636461,-0.064664189799911,0.79037320423379,0.081814754667194
0.166,0,0,0.166,1.1246467556714,-0.064664187376473,0.79139601268048,0.081709013364187
0.168,0,0,0.168,1.1262315959549,-0.064664184710886,0.79242014171837,0.081603408730451
0.17,0,0,0.17,1.127818487141,-0.064664181804196,0.79344559305764,0.081497940589732
0.172,0,0,0.172,1.1294074318778,-0.064664178657501,0.79447236841133,0.081392608765999
0.174,0,0,0.174,1.1309984328168,-0.064664175271906,0.79550046949487,0.081287413083447
0.176,0,0,0.176,1.1325914926129,-0.064664171648611,0.79652989802707,0.081182353366494
0.178,0,0,0.178,1.1341866139243,-0.064664167788762,0.79756065572838,0.08107742943978
0.18,0,0,0.18,1.135783799413,-0.064664163693623,0.79859274432295,0.08097264112817
0.182,0,0,0.182,1.137383051744,-0.064664159364457,0.79962616553723,0.080867988256753
0.184,0,0,0.184,1.1389843735862,-0.064664154802556,0.8006609211003,0.080763470650837
0.186,0,0,0.186,1.1405877676117,-0.064664150009255,0.80169701274406,0.080659088135955
0.188,0,0,0.188,1.1421932364961,-0.064664144985905,0.8027344422029,0.080554840537862
0.19,0,0,0.19,1.1438007829186,-0.064664139733928,0.80377321121443,0.080450727682533
0.192,0,0,0.192,1.1454104095616,-0.064664134254734,0.8048133215184,0.080346749396165
0.194,0,0,0.194,1.1470221191113,-0.064664128549785,0.80585477485749,0.080242905505176
0.196,0,0,0.196,1.1486359142573,-0.064664122620566,0.80689757297705,0.080139195836205
