x,y,z,id,T,jx,dTdx,mat_therm_cond
0,0,0,0,0.99999999999117,-0.022394980190163,0.24662101412173,0.090807266647235
0.002,0,0,0.002,1.0004932420194,-0.022394980190163,0.24662101412173,0.090807266647235
0.004,0,0,0.004,1.0009875920036,-0.022394976415481,0.24717499207651,0.090603730690317
0.006,0,0,0.006,1.0014830548446,-0.022394982274843,0.24773142050219,0.090400249711745
0.008,0,0,0.008,1.0019796351678,-0.022394983975824,0.24829016161272,0.090196823870758
0.01,0,0,0.01,1.0024773377135,-0.022394985420835,0.2488512728616,0.089993453372006
0.012,0,0,0.012,1.0029761672481,-0.022394986475454,0.24941476729657,0.089790138403572
0.014,0,0,0.014,1.0034761286329,-0.022394990077265,0.24998069239501,0.089586879141356
0.016,0,0,0.016,1.0039772265853,-0.022394988456529,0.25054897619901,0.089383675783773
0.018,0,0,0.018,1.0044794661281,-0.02239499393289,0.25111977140403,0.089180528509075
0.02,0,0,0.02,1.0049828520444,-0.022394994450848,0.25169295814027,0.088977437494964
0.022,0,0,0.022,1.0054873892447,-0.022394994365026,0.25226860017847,0.088774402954558
0.024,0,0,0.024,1.0059930827244,-0.022394996071621,0.25284673983384,0.088571425070927
0.026,0,0,0.026,1.0064999375172,-0.02239499989548,0.25342739638978,0.08836850401539
0.028,0,0,0.028,1.0070079585862,-0.022395001337209,0.2540105345189,0.088165639978774
0.03,0,0,0.03,1.0075171509942,-0.022395003414016,0.25459620398419,0.087962833159157
0.032,0,0,0.032,1.0080275198283,-0.022395005810176,0.25518441704963,0.087760083742967
0.034,0,0,0.034,1.0085390702352,-0.022395009730306,0.25577520345183,0.087557391913182
0.036,0,0,0.036,1.0090518072814,-0.022395010260345,0.25636852309327,0.087354757870169
0.038,0,0,0.038,1.0095657362115,-0.022395013777696,0.25696446506618,0.087152181808208
0.04,0,0,0.04,1.0100808621282,-0.022395012669062,0.25756295835322,0.086949663927797
0.042,0,0,0.042,1.010597190492,-0.022395021054783,0.25816418188396,0.086747204400529
0.044,0,0,0.044,1.0111147263535,-0.022395019697954,0.25876793074212,0.086544803421842
0.046,0,0,0.046,1.0116334750404,-0.022395019191466,0.25937434343763,0.086342461226709
0.048,0,0,0.048,1.0121534420759,-0.022395026491012,0.25998351777775,0.08614017797142
0.05,0,0,0.05,1.0126746326986,-0.022395027839865,0.26059531136383,0.085937953843681
0.052,0,0,0.052,1.0131970523405,-0.022395030108006,0.2612098209255,0.085735789062821
0.054,0,0,0.054,1.0137207064454,-0.022395032319465,0.26182705243963,0.08553368382218
0.056,0,0,0.056,1.0142456005485,-0.022395036879964,0.26244705157075,0.08533163830925
0.058,0,0,0.058,1.0147717400168,-0.022395035115844,0.26306973416331,0.085129652740444
0.06,0,0,0.06,1.0152991305123,-0.022395038096799,0.26369524774771,0.084927727321904
0.062,0,0,0.062,1.0158277776589,-0.022395042653488,0.26432357329173,0.084725862224823
0.064,0,0,0.064,1.0163576871115,-0.022395048554833,0.26495472627664,0.084524057636359
0.066,0,0,0.066,1.0168888643279,-0.022395045962446,0.26558860823366,0.084322313789691
0.068,0,0,0.068,1.017421315175,-0.022395050588486,0.26622542354949,0.084120630892051
0.07,0,0,0.07,1.0179550454141,-0.022395056395245,0.26686511951624,0.083919009107827
0.072,0,0,0.072,1.0184900606371,-0.022395054736135,0.26750761152437,0.083717448668166
0.074,0,0,0.074,1.0190263667501,-0.022395057200868,0.26815305647335,0.083515949791508
0.076,0,0,0.076,1.0195639696159,-0.022395060385725,0.26880143291572,0.083314512660157
0.078,0,0,0.078,1.0201028751051,-0.022395063004415,0.26945274458325,0.08311313747816
0.08,0,0,0.08,1.0206430891541,-0.022395066199457,0.27010702451412,0.082911824450853
0.082,0,0,0.082,1.0211846177347,-0.022395069810408,0.2707642903074,0.082710573779809
0.084,0,0,0.084,1.0217274667465,-0.022395069241037,0.27142450588042,0.082509385688642
0.086,0,0,0.086,1.0222716422571,-0.022395069815659,0.27208775531506,0.082308260398296
0.088,0,0,0.088,1.0228171503942,-0.022395072340356,0.27275406855682,0.082107198102859
0.09,0,0,0.09,1.0233639973278,-0.022395076881381,0.27342346680308,0.081906198993189
0.092,0,0,0.092,1.0239121891331,-0.022395077889098,0.27409590262084,0.081705263285446
0.094,0,0,0.094,1.0244617320584,-0.022395080784264,0.27477146268274,0.081504391196994
0.096,0,0,0.096,1.0250126322235,-0.022395078633555,0.27545008252082,0.081303582952685
0.098,0,0,0.098,1.0255648961137,-0.022395084619473,0.27613194512855,0.081102838749956
0.1,0,0,0.1,1.0261185299677,-0.022395086980347,0.27681692698786,0.080902158780664
0.102,0,0,0.102,1.0266735400361,-0.022395084533138,0.27750503421214,0.080701543295311
0.104,0,0,0.104,1.0272299328745,-0.022395087856323,0.2781964191995,0.080500992502938
0.106,0,0,0.106,1.0277877148213,-0.022395086454442,0.2788909734079,0.080300506612983
0.108,0,0,0.108,1.028346892529,-0.022395091188328,0.2795888538094,0.080100085833878
0.11,0,0,0.11,1.0289074722804,-0.022395085504192,0.28028987572281,0.079899730400319
0.112,0,0,0.112,1.0294694609543,-0.022395091446733,0.28099433697116,0.079699440522999
0.114,0,0,0.114,1.0300328648631,-0.022395084638644,0.2817019543844,0.07949921642391
0.116,0,0,0.116,1.0305976910569,-0.022395092637691,0.28241309688394,0.079299058311358
0.118,0,0,0.118,1.0311639459964,-0.022395090212645,0.28312746975575,0.079098966384169
0.12,0,0,0.12,1.031731636545,-0.022395091518615,0.28384527429193,0.078898940891231
0.122,0,0,0.122,1.032300769348,-0.022395086130363,0.28456640152865,0.078698982065555
0.124,0,0,0.124,1.0328713513517,-0.022395084071059,0.2852910018496,0.078499090142581
0.126,0,0,0.126,1.0334433895638,-0.022395085869551,0.28601910606028,0.078299265311427
0.128,0,0,0.128,1.0340168908231,-0.02239508303466,0.28675062962907,0.078099507797522
0.13,0,0,0.13,1.0345918621253,-0.022395079855395,0.28748565111857,0.077899817845719
0.132,0,0,0.132,1.0351683105852,-0.022395079061915,0.28822422992266,0.07770019567031
0.134,0,0,0.134,1.0357462432238,-0.022395075116257,0.28896631928626,0.077500641498884
0.136,0,0,0.136,1.0363256672094,-0.022395071827208,0.28971199282614,0.077301155567444
0.138,0,0,0.138,1.0369065897645,-0.022395069348183,0.2904612775468,0.077101738095105
0.14,0,0,0.14,1.0374890181411,-0.022395066881184,0.2912141883196,0.076902389304626
0.142,0,0,0.142,1.0380729596041,-0.022395062965976,0.29197073146736,0.076703109429582
0.144,0,0,0.144,1.0386584214953,-0.022395058611735,0.29273094561768,0.076503898706303
0.146,0,0,0.146,1.0392454111274,-0.022395050729942,0.29349481603197,0.07630475738114
0.148,0,0,0.148,1.0398339361251,-0.02239504924337,0.29426249886569,0.076105685670778
0.15,0,0,0.15,1.0404240038459,-0.022395041952603,0.29503386040096,0.075906683802893
0.152,0,0,0.152,1.0410156218884,-0.022395036026756,0.29580902122689,0.075707752028221
0.154,0,0,0.154,1.0416087978323,-0.022395028723462,0.29658797198374,0.075508890578642
0.156,0,0,0.156,1.0422035393587,-0.022395021821191,0.29737076319179,0.075310099691095
0.158,0,0,0.158,1.0427998543729,-0.022395021685374,0.29815750708383,0.075111379567167
0.16,0,0,0.16,1.0433977501756,-0.022395003564192,0.29894790134369,0.074912730490938
0.162,0,0,0.162,1.0439972351804,-0.022395007089047,0.2997425023965,0.074714152681035
0.164,0,0,0.164,1.0445983166596,-0.022394987477089,0.30054073963026,0.074515646380054
0.166,0,0,0.166,1.0452010029689,-0.022394983064055,0.30134315461601,0.074317211859656
0.168,0,0,0.168,1.0458053021157,-0.022394978695227,0.302149573419,0.074118849289821
0.17,0,0,0.17,1.0464112219813,-0.022394967567954,0.30295993279151,0.073920558938615
0.172,0,0,0.172,1.0470187706581,-0.022394955388092,0.30377433841772,0.073722341079702
0.174,0,0,0.174,1.0476279563318,-0.022394943424019,0.30459283685616,0.073524195956698
0.176,0,0,0.176,1.048238787354,-0.022394935574181,0.30541551109332,0.0733261237912
0.178,0,0,0.178,1.0488512719334,-0.02239492438776,0.3062422897134,0.073128124821424
0.18,0,0,0.18,1.0494654183994,-0.022394912083658,0.30707323297736,0.072930199309521
0.182,0,0,0.182,1.0500812351749,-0.022394899856076,0.30790838773669,0.072732347503399
0.184,0,0,0.184,1.0506987307774,-0.022394888892438,0.30874780126476,0.072534569641305
0.186,0,0,0.186,1.0513179137443,-0.022394877642982,0.30959148346483,0.072336865963971
0.188,0,0,0.188,1.0519387924835,-0.022394859180168,0.31043936959918,0.072139236750425
0.19,0,0,0.19,1.0525613759437,-0.02239485072678,0.3112917300657,0.071941682235031
0.192,0,0,0.192,1.0531856726893,-0.022394836117669,0.31214837284324,0.071744202648514
0.194,0,0,0.194,1.0538116915129,-0.022394821240956,0.31300941178608,0.071546798267718
0.196,0,0,0.196,1.0544394413415,-0.022394808572369,0.3138749142995,0.071349469333505
0.198,0,0,0.198,1.0550689309448,-0.022394790147369,0.314744801654,0.071152216111857
0.2,0,0,0.2,1.0557001694199,-0.022394775264642,0.31561923752395,0.070955038863695
0.202,0,0,0.202,1.0563331659213,-0.022394763543102,0.31649825073646,0.070757937811638
0.204,0,0,0.204,1.0569679293749,-0.022394744483088,0.31738172677831,0.070560913227153
0.206,0,0,0.206,1.0576044690474,-0.022394727741568,0.31826983625274,0.070363965386229
0.208,0,0,0.208,1.058242794184,-0.022394710101812,0.31916256828686,0.07016709453749
0.21,0,0,0.21,1.0588829143153,-0.022394699103853,0.32006006565825,0.06997030091147
0.212,0,0,0.212,1.0595248384737,-0.022394674849683,0.32096207921359,0.069773584794046
0.214,0,0,0.214,1.0601685764684,-0.022394661993178,0.32186899735484,0.069576946450948
0.216,0,0,0.216,1.0608141376415,-0.022394641728081,0.32278058655174,0.069380386123347
0.218,0,0,0.218,1.0614615317863,-0.02239462720704,0.32369707239661,0.069183904078072
0.22,0,0,0.22,1.06211076839,-0.022394605286799,0.32461830183092,0.068987500582956
0.222,0,0,0.222,1.0627618574764,-0.022394591934278,0.32554454322292,0.068791175894302
0.224,0,0,0.224,1.0634148085367,-0.022394566231049,0.32647553012987,0.068594930291225
0.226,0,0,0.226,1.0640696318156,-0.022394551473397,0.32741163947424,0.068398764043204
0.228,0,0,0.228,1.0647263371922,-0.022394532467554,0.32835268828251,0.068202677385379
0.23,0,0,0.23,1.0653849347763,-0.022394514478823,0.32929879204698,0.068006670597285
0.232,0,0,0.232,1.0660454346118,-0.022394492613414,0.33024991773186,0.067810743957844
0.234,0,0,0.234,1.0667078470739,-0.022394475440304,0.3312062310506,0.067614897730843
0.236,0,0,0.236,1.0673721823713,-0.022394454616166,0.33216764873691,0.067419132180158
0.238,0,0,0.238,1.0680384509044,-0.022394433905398,0.33313426651023,0.067223447590645
0.24,0,0,0.24,1.0687066632077,-0.02239441508696,0.33410615164848,0.067027844223957
0.242,0,0,0.242,1.0693768298862,-0.022394397739929,0.33508333927182,0.066832322336869
0.244,0,0,0.244,1.0700489614149,-0.022394374757655,0.33606576435693,0.066636882220084
0.246,0,0,0.246,1.0707230686367,-0.022394355630104,0.33705361090017,0.066441524154854
0.248,0,0,0.248,1.0713991624457,-0.022394339199981,0.33804690446914,0.066246248387184
0.25,0,0,0.25,1.0720772534667,-0.022394313736506,0.33904551050375,0.066051055220381
0.252,0,0,0.252,1.0727573529463,-0.022394296939174,0.34004973980825,0.065855944932651
0.254,0,0,0.254,1.0734394718815,-0.022394277658935,0.34105946760781,0.065660917774862
0.256,0,0,0.256,1.0741236213638,-0.02239425612541,0.34207474113975,0.065465974046476
0.258,0,0,0.258,1.0748098127551,-0.022394238273148,0.34309569568381,0.065271114021161
0.26,0,0,0.26,1.0754980573091,-0.022394217601209,0.34412227696953,0.065076337976202
0.262,0,0,0.262,1.0761883665162,-0.022394198871983,0.34515460356567,0.064881646197491
0.264,0,0,0.264,1.0768807518709,-0.022394179207546,0.34619267733149,0.064687038963862
0.266,0,0,0.266,1.0775752249957,-0.022394159751513,0.34723656239578,0.064492516562782
0.268,0,0,0.268,1.0782717976393,-0.022394141530961,0.34828632183144,0.064298079273407
0.27,0,0,0.27,1.0789704815345,-0.022394120973709,0.34934194759819,0.064103727387088
0.272,0,0,0.272,1.0796712886064,-0.022394101183551,0.35040353593445,0.063909461198303
0.274,0,0,0.274,1.0803742310043,-0.022394086195685,0.3514711989676,0.06371528097171
0.276,0,0,0.276,1.0810793206745,-0.022394066393096,0.35254483506446,0.063521186997395
0.278,0,0,0.278,1.0817865698559,-0.022394047961575,0.35362459073031,0.063327179581395
0.28,0,0,0.28,1.0824959909165,-0.022394031778149,0.35471053027743,0.063133259000328
0.282,0,0,0.282,1.0832075961977,-0.022394013806786,0.35580264059649,0.0629394255457
0.284,0,0,0.284,1.0839213981822,-0.02239399528295,0.35690099228259,0.062745679522288
0.286,0,0,0.286,1.0846374095652,-0.022393979608203,0.35800569146886,0.062552021215984
0.288,0,0,0.288,1.0853556430789,-0.022393964651774,0.35911675683963,0.062358450908419
0.29,0,0,0.29,1.0860761114027,-0.022393945478534,0.36023416194223,0.062164968912986
0.292,0,0,0.292,1.0867988276013,-0.022393930741436,0.36135809926702,0.061971575528154
0.294,0,0,0.294,1.0875238047014,-0.022393915893666,0.36248855007022,0.061778271035947
0.296,0,0,0.296,1.088251055851,-0.022393901292609,0.36362557481459,0.061585055737698
0.298,0,0,0.298,1.0889805941446,-0.022393881908844,0.36476914677291,0.061391929956142
0.3,0,0,0.3,1.0897124333378,-0.022393874591178,0.36591959659074,0.061198893964196
0.302,0,0,0.302,1.0904465865516,-0.022393856417038,0.36707660692571,0.061005948062416
0.304,0,0,0.304,1.0911830675714,-0.022393844219666,0.36824050989833,0.060813092578675
0.306,0,0,0.306,1.091921889981,-0.022393828331159,0.36941120478343,0.060620327811356
0.308,0,0,0.308,1.0926630678267,-0.0223938192278,0.37058892286029,0.060427654056573
0.31,0,0,0.31,1.0934066149306,-0.022393806525643,0.3717735519615,0.060235071611449
0.312,0,0,0.312,1.0941525454028,-0.022393795322961,0.37296523609882,0.060042580797069
0.314,0,0,0.314,1.0949008733426,-0.022393781670073,0.37416396989272,0.059850181930915
0.316,0,0,0.316,1.0956516131942,-0.022393772232422,0.37536992580237,0.05965787532007
0.318,0,0,0.318,1.0964047793539,-0.022393761864764,0.3765830798452,0.059465661266484
0.32,0,0,0.32,1.0971603863983,-0.022393752217491,0.3778035221801,0.059273540088426
0.322,0,0,0.322,1.0979184490139,-0.022393742798614,0.3790313078058,0.059081512100546
0.324,0,0,0.324,1.0986789820653,-0.022393735080861,0.38026652572375,0.058889577614646
0.326,0,0,0.326,1.0994420004094,-0.022393725027008,0.38150917205223,0.058697736954911
0.328,0,0,0.328,1.1002075191882,-0.022393717177957,0.38275938938466,0.058505990444696
0.33,0,0,0.33,1.1009755537411,-0.022393713404014,0.38401727646431,0.058314338381324
0.332,0,0,0.332,1.1017461191607,-0.022393702603431,0.38528270978145,0.058122781103087
0.334,0,0,0.334,1.1025192311746,-0.022393699323706,0.3865560069313,0.057931318934817
0.336,0,0,0.336,1.1032949053203,-0.022393694042689,0.38783707288735,0.057739952181398
0.338,0,0,0.338,1.1040731572455,-0.022393685965121,0.38912596259058,0.057548681193196
0.34,0,0,0.34,1.1048540030762,-0.022393684821097,0.39042291535998,0.057357506283793
0.342,0,0,0.342,1.1056374586372,-0.022393677873194,0.39172778048885,0.057166427781171
0.344,0,0,0.344,1.1064235402504,-0.022393675262074,0.39304080659508,0.056975446025747
0.346,0,0,0.346,1.107212264306,-0.022393674751119,0.39436202778165,0.056784561325762
0.348,0,0,0.348,1.108003647121,-0.022393670100334,0.39569140749666,0.056593774027107
0.35,0,0,0.35,1.1087977054318,-0.022393668990837,0.39702915542455,0.05640308447094
0.352,0,0,0.352,1.1095944559744,-0.022393667143244,0.39837527129464,0.056212492985495
0.354,0,0,0.354,1.1103939157775,-0.022393668504826,0.39972990153933,0.056021999901908
0.356,0,0,0.356,1.1111961018972,-0.022393669509154,0.4010930598904,0.055831605551272
0.358,0,0,0.358,1.1120010315226,-0.02239366952087,0.40246481268218,0.055641310284071
0.36,0,0,0.36,1.1128087220082,-0.022393668780026,0.40384524279682,0.05545111445399
0.362,0,0,0.362,1.1136191910096,-0.02239367119933,0.40523450070714,0.055261018398614
0.364,0,0,0.364,1.1144324561915,-0.022393672547547,0.40663259093151,0.0550710224585
0.366,0,0,0.366,1.1152485355721,-0.022393678052469,0.40803969029434,0.054881126971533
0.368,0,0,0.368,1.1160674469837,-0.022393678067901,0.40945570582744,0.054691332295999
0.37,0,0,0.37,1.116889208877,-0.022393684935184,0.41088094663485,0.054501638780262
0.372,0,0,0.372,1.1177138393917,-0.022393685545204,0.41231525736589,0.054312046777672
0.374,0,0,0.374,1.1185413572704,-0.022393691632944,0.41375893933116,0.054122556648912
0.376,0,0,0.376,1.1193717813282,-0.02239370040882,0.41521202890351,0.053933168718539
0.378,0,0,0.378,1.1202051302042,-0.022393702396803,0.41667443799781,0.053743883364693
0.38,0,0,0.38,1.1210414231483,-0.022393709267351,0.41814647205308,0.053554700957774
0.382,0,0,0.382,1.1218806794493,-0.022393717192639,0.41962815051829,0.053365621836809
0.384,0,0,0.384,1.1227229185844,-0.022393726318336,0.42111956755491,0.053176646358081
0.386,0,0,0.386,1.1235681600006,-0.022393730948365,0.42262070806612,0.052987774903025
0.388,0,0,0.388,1.1244164237716,-0.022393742742618,0.42413188548755,0.052799007829547
0.39,0,0,0.39,1.1252677297234,-0.022393750124037,0.42565297590158,0.052610345497066
0.392,0,0,0.392,1.1261220980324,-0.022393757311416,0.4271841545019,0.052421788297665
0.394,0,0,0.394,1.1269795492513,-0.02239376906245,0.42872560945807,0.052233336587374
0.396,0,0,0.396,1.1278401039254,-0.022393780017835,0.43027733707299,0.052044990726611
0.398,0,0,0.398,1.1287037827949,-0.022393790081478,0.43183943471649,0.051856751100511
