x,y,z,id,xi,xv,jvx,jix
0,0,0,0,0,3.7e-11,4.8820609712897e-21,-2.1434091291222e-22
1,0,0,1,2.1434091297249e-22,3.699997303343e-11,4.8798372549023e-21,-2.1434091305687e-22
2,0,0,2,4.2868182633072e-22,3.6999946083239e-11,4.8768731418923e-21,-2.1434091358727e-22
3,0,0,3,6.4302274046044e-22,3.6999919149421e-11,4.8739099927029e-21,-2.143409145034e-22
4,0,0,4,8.5736365574738e-22,3.6999892231971e-11,4.8709478026552e-21,-2.1434091580528e-22
5,0,0,5,1.0717045725773e-21,3.6999865330882e-11,4.867986576428e-21,-2.143409174929e-22
6,0,0,6,1.2860454913359e-21,3.6999838446151e-11,4.8650263093426e-21,-2.1434091956626e-22
7,0,0,7,1.500386412409e-21,3.6999811577772e-11,4.862067001399e-21,-2.1434092202536e-22
8,0,0,8,1.7147273361822e-21,3.6999784725739e-11,4.8591086619546e-21,-2.143409248702e-22
9,0,0,9,1.9290682630414e-21,3.6999757890047e-11,4.856151281652e-21,-2.1434092810078e-22
10,0,0,10,2.1434091933722e-21,3.6999731070691e-11,4.8531948651699e-21,-2.143409317171e-22
11,0,0,11,2.3577501275605e-21,3.6999704267665e-11,4.8502394031508e-21,-2.1434093571916e-22
12,0,0,12,2.5720910659919e-21,3.6999677480965e-11,4.847284909631e-21,-2.1434094010695e-22
13,0,0,13,2.7864320090522e-21,3.6999650710584e-11,4.8443313799317e-21,-2.1434094488048e-22
14,0,0,14,3.0007729571271e-21,3.6999623956518e-11,4.8413788046954e-21,-2.1434095003975e-22
15,0,0,15,3.2151139106023e-21,3.6999597218762e-11,4.8384271979583e-21,-2.1434095558476e-22
16,0,0,16,3.4294548698636e-21,3.6999570497309e-11,4.8354765503631e-21,-2.143409615155e-22
17,0,0,17,3.6437958352968e-21,3.6999543792155e-11,4.8325268619096e-21,-2.1434096783198e-22
18,0,0,18,3.8581368072875e-21,3.6999517103294e-11,4.8295781419553e-21,-2.1434097453419e-22
19,0,0,19,4.0724777862215e-21,3.6999490430721e-11,4.8266303811429e-21,-2.1434098162214e-22
20,0,0,20,4.2868187724846e-21,3.699946377443e-11,4.8236835794722e-21,-2.1434098909582e-22
21,0,0,21,4.5011597664624e-21,3.6999437134417e-11,4.820737741622e-21,-2.1434099695524e-22
22,0,0,22,4.7155007685408e-21,3.6999410510676e-11,4.8177928629135e-21,-2.1434100520039e-22
23,0,0,23,4.9298417791053e-21,3.6999383903202e-11,4.8148489480256e-21,-2.1434101383128e-22
24,0,0,24,5.1441827985418e-21,3.6999357311989e-11,4.8119059969582e-21,-2.143410228479e-22
25,0,0,25,5.3585238272361e-21,3.6999330737032e-11,4.8089640050326e-21,-2.1434103225025e-22
26,0,0,26,5.5728648655737e-21,3.6999304178326e-11,4.8060229769274e-21,-2.1434104203833e-22
27,0,0,27,5.7872059139406e-21,3.6999277635866e-11,4.8030829079641e-21,-2.1434105221215e-22
28,0,0,28,6.0015469727223e-21,3.6999251109645e-11,4.8001438028212e-21,-2.143410627717e-22
29,0,0,29,6.2158880423047e-21,3.699922459966e-11,4.7972056614989e-21,-2.1434107371698e-22
30,0,0,30,6.4302291230734e-21,3.6999198105904e-11,4.7942684793183e-21,-2.1434108504799e-22
31,0,0,31,6.6445702154142e-21,3.6999171628372e-11,4.7913322562795e-21,-2.1434109676472e-22
32,0,0,32,6.8589113197128e-21,3.6999145167059e-11,4.7883969970612e-21,-2.1434110886719e-22
33,0,0,33,7.073252436355e-21,3.6999118721959e-11,4.7854627016635e-21,-2.1434112135539e-22
34,0,0,34,7.2875935657265e-21,3.6999092293068e-11,4.7825293700862e-21,-2.1434113422932e-22
35,0,0,35,7.501934708213e-21,3.699906588038e-11,4.779596992972e-21,-2.1434114748898e-22
36,0,0,36,7.7162758642002e-21,3.699903948389e-11,4.7766655796782e-21,-2.1434116113436e-22
37,0,0,37,7.9306170340739e-21,3.6999013103591e-11,4.773735130205e-21,-2.1434117516548e-22
38,0,0,38,8.1449582182197e-21,3.699898673948e-11,4.7708056445523e-21,-2.1434118958232e-22
39,0,0,39,8.3592994170235e-21,3.6998960391551e-11,4.7678771180414e-21,-2.1434120438489e-22
40,0,0,40,8.573640630871e-21,3.6998934059798e-11,4.7649495553509e-21,-2.1434121957319e-22
41,0,0,41,8.7879818601478e-21,3.6998907744216e-11,4.7620229518023e-21,-2.1434123514721e-22
42,0,0,42,9.0023231052397e-21,3.6998881444799e-11,4.7590973073954e-21,-2.1434125110695e-22
43,0,0,43,9.2166643665324e-21,3.6998855161544e-11,4.756172626809e-21,-2.1434126745243e-22
44,0,0,44,9.4310056444117e-21,3.6998828894443e-11,4.7532489100431e-21,-2.1434128418363e-22
45,0,0,45,9.6453469392633e-21,3.6998802643492e-11,4.750326152419e-21,-2.1434130130056e-22
46,0,0,46,9.8596882514729e-21,3.6998776408685e-11,4.7474043632942e-21,-2.143413188032e-22
47,0,0,47,1.0074029581426e-20,3.6998750190018e-11,4.7444835286324e-21,-2.1434133669157e-22
48,0,0,48,1.0288370929509e-20,3.6998723987485e-11,4.7415636577911e-21,-2.1434135496568e-22
49,0,0,49,1.0502712296107e-20,3.699869780108e-11,4.7386447507703e-21,-2.1434137362549e-22
50,0,0,50,1.0717053681606e-20,3.6998671630799e-11,4.7357267982125e-21,-2.1434139267104e-22
51,0,0,51,1.0931395086391e-20,3.6998645476635e-11,4.732809814154e-21,-2.1434141210231e-22
52,0,0,52,1.1145736510849e-20,3.6998619338584e-11,4.7298937892372e-21,-2.1434143191929e-22
53,0,0,53,1.1360077955365e-20,3.699859321664e-11,4.7269787234622e-21,-2.14341452122e-22
54,0,0,54,1.1574419420324e-20,3.6998567110799e-11,4.7240646261865e-21,-2.1434147271044e-22
55,0,0,55,1.1788760906114e-20,3.6998541021054e-11,4.7211514880525e-21,-2.1434149368459e-22
56,0,0,56,1.2003102413118e-20,3.69985149474e-11,4.7182393090604e-21,-2.1434151504447e-22
57,0,0,57,1.2217443941723e-20,3.6998488889833e-11,4.7153280892099e-21,-2.1434153679006e-22
58,0,0,58,1.2431785492315e-20,3.6998462848346e-11,4.7124178378588e-21,-2.1434155892138e-22
59,0,0,59,1.264612706528e-20,3.6998436822935e-11,4.7095085456494e-21,-2.1434158143841e-22
60,0,0,60,1.2860468661002e-20,3.6998410813593e-11,4.7066002125817e-21,-2.1434160434117e-22
61,0,0,61,1.3074810279868e-20,3.6998384820317e-11,4.7036928480133e-21,-2.1434162762964e-22
62,0,0,62,1.3289151922264e-20,3.69983588431e-11,4.700786437908e-21,-2.1434165130383e-22
63,0,0,63,1.3503493588575e-20,3.6998332881937e-11,4.6978809869444e-21,-2.1434167536374e-22
64,0,0,64,1.3717835279188e-20,3.6998306936823e-11,4.6949765044801e-21,-2.1434169980938e-22
65,0,0,65,1.3932176994486e-20,3.6998281007753e-11,4.6920729811575e-21,-2.1434172464072e-22
66,0,0,66,1.4146518734858e-20,3.6998255094721e-11,4.6891704169767e-21,-2.1434174985779e-22
67,0,0,67,1.4360860500687e-20,3.6998229197722e-11,4.6862688212952e-21,-2.1434177546057e-22
68,0,0,68,1.457520229236e-20,3.699820331675e-11,4.6833681800767e-21,-2.1434180144906e-22
69,0,0,69,1.4789544110263e-20,3.6998177451801e-11,4.6804685073574e-21,-2.1434182782328e-22
70,0,0,70,1.5003885954781e-20,3.6998151602869e-11,4.6775697891012e-21,-2.143418545832e-22
71,0,0,71,1.52182278263e-20,3.6998125769948e-11,4.6746720346654e-21,-2.1434188172884e-22
72,0,0,72,1.5432569725206e-20,3.6998099953034e-11,4.6717752440502e-21,-2.1434190926021e-22
73,0,0,73,1.5646911651884e-20,3.6998074152121e-11,4.6688794125768e-21,-2.1434193717728e-22
74,0,0,74,1.5861253606721e-20,3.6998048367204e-11,4.6659845449238e-21,-2.1434196548008e-22
75,0,0,75,1.6075595590101e-20,3.6998022598277e-11,4.6630906317339e-21,-2.1434199416858e-22
76,0,0,76,1.6289937602411e-20,3.6997996845335e-11,4.660197691722e-21,-2.1434202324279e-22
77,0,0,77,1.6504279644036e-20,3.6997971108373e-11,4.6573057061731e-21,-2.1434205270273e-22
78,0,0,78,1.6718621715362e-20,3.6997945387385e-11,4.6544146844448e-21,-2.1434208254838e-22
79,0,0,79,1.6932963816775e-20,3.6997919682367e-11,4.6515246218582e-21,-2.1434211277972e-22
80,0,0,80,1.714730594866e-20,3.6997893993313e-11,4.6486355184133e-21,-2.143421433968e-22
81,0,0,81,1.7361648111404e-20,3.6997868320217e-11,4.645747378789e-21,-2.1434217439958e-22
82,0,0,82,1.7575990305391e-20,3.6997842663074e-11,4.6428602029852e-21,-2.1434220578807e-22
83,0,0,83,1.7790332531008e-20,3.6997817021879e-11,4.6399739863231e-21,-2.1434223756229e-22
84,0,0,84,1.800467478864e-20,3.6997791396627e-11,4.6370887288029e-21,-2.143422697222e-22
85,0,0,85,1.8219017078673e-20,3.6997765787313e-11,4.6342044397818e-21,-2.1434230226782e-22
86,0,0,86,1.8433359401493e-20,3.699774019393e-11,4.6313211052238e-21,-2.1434233519916e-22
87,0,0,87,1.8647701757485e-20,3.6997714616474e-11,4.6284387391651e-21,-2.1434236851621e-22
88,0,0,88,1.8862044147035e-20,3.6997689054939e-11,4.6255573275694e-21,-2.1434240221897e-22
89,0,0,89,1.9076386570529e-20,3.699766350932e-11,4.6226768797942e-21,-2.1434243630743e-22
90,0,0,90,1.9290729028353e-20,3.6997637979612e-11,4.6197973911607e-21,-2.1434247078162e-22
91,0,0,91,1.9505071520892e-20,3.699761246581e-11,4.6169188710265e-21,-2.1434250564149e-22
92,0,0,92,1.9719414048532e-20,3.6997586967908e-11,4.6140413006766e-21,-2.1434254088708e-22
93,0,0,93,1.9933756611658e-20,3.69975614859e-11,4.6111647035047e-21,-2.1434257651839e-22
94,0,0,94,2.0148099210657e-20,3.6997536019782e-11,4.6082890607958e-21,-2.143426125354e-22
95,0,0,95,2.0362441845914e-20,3.6997510569549e-11,4.6054143819075e-21,-2.1434264893811e-22
96,0,0,96,2.0576784517815e-20,3.6997485135194e-11,4.6025406621609e-21,-2.1434268572654e-22
97,0,0,97,2.0791127226745e-20,3.6997459716712e-11,4.5996679062348e-21,-2.1434272290067e-22
98,0,0,98,2.100546997309e-20,3.6997434314099e-11,4.5967961141292e-21,-2.143427604605e-22
99,0,0,99,2.1219812757237e-20,3.6997408927349e-11,4.5939252764867e-21,-2.1434279840605e-22
100,0,0,100,2.143415557957e-20,3.6997383556457e-11,4.5910554026646e-21,-2.1434283673729e-22
101,0,0,101,2.1648498440475e-20,3.6997358201417e-11,4.5881864926631e-21,-2.1434287545425e-22
102,0,0,102,2.1862841340338e-20,3.6997332862224e-11,4.5853185418033e-21,-2.1434291455691e-22
103,0,0,103,2.2077184279545e-20,3.6997307538872e-11,4.5824515500853e-21,-2.1434295404528e-22
104,0,0,104,2.2291527258482e-20,3.6997282231357e-11,4.5795855221879e-21,-2.1434299391935e-22
105,0,0,105,2.2505870277533e-20,3.6997256939673e-11,4.5767204534322e-21,-2.1434303417912e-22
106,0,0,106,2.2720213337086e-20,3.6997231663815e-11,4.573856348497e-21,-2.1434307482459e-22
107,0,0,107,2.2934556437525e-20,3.6997206403778e-11,4.5709932073823e-21,-2.1434311585577e-22
108,0,0,108,2.3148899579236e-20,3.6997181159555e-11,4.5681310207306e-21,-2.1434315727266e-22
109,0,0,109,2.3363242762605e-20,3.6997155931143e-11,4.5652698025782e-21,-2.1434319907524e-22
110,0,0,110,2.3577585988018e-20,3.6997130718535e-11,4.5624095388888e-21,-2.1434324126353e-22
111,0,0,111,2.379192925586e-20,3.6997105521726e-11,4.5595502390199e-21,-2.1434328383754e-22
112,0,0,112,2.4006272566517e-20,3.6997080340711e-11,4.5566918982928e-21,-2.1434332679724e-22
113,0,0,113,2.4220615920375e-20,3.6997055175484e-11,4.5538345213862e-21,-2.1434337014261e-22
114,0,0,114,2.443495931782e-20,3.6997030026041e-11,4.5509781083002e-21,-2.1434341387373e-22
115,0,0,115,2.4649302759236e-20,3.6997004892376e-11,4.5481226543558e-21,-2.1434345799052e-22
116,0,0,116,2.4863646245011e-20,3.6996979774484e-11,4.5452681548746e-21,-2.1434350249302e-22
117,0,0,117,2.5077989775529e-20,3.6996954672359e-11,4.5424146238925e-21,-2.1434354738121e-22
118,0,0,118,2.5292333351176e-20,3.6996929585996e-11,4.5395620520523e-21,-2.1434359265512e-22
119,0,0,119,2.5506676972338e-20,3.699690451539e-11,4.5367104393538e-21,-2.1434363831473e-22
120,0,0,120,2.5721020639401e-20,3.6996879460535e-11,4.5338597904758e-21,-2.1434368436003e-22
121,0,0,121,2.593536435275e-20,3.6996854421427e-11,4.5310101007396e-21,-2.1434373079103e-22
122,0,0,122,2.6149708112772e-20,3.6996829398059e-11,4.5281613748239e-21,-2.1434377760773e-22
123,0,0,123,2.6364051919851e-20,3.6996804390426e-11,4.5253136033712e-21,-2.1434382481013e-22
124,0,0,124,2.6578395774373e-20,3.6996779398524e-11,4.522466795739e-21,-2.1434387239823e-22
125,0,0,125,2.6792739676725e-20,3.6996754422347e-11,4.5196209566061e-21,-2.1434392037202e-22
126,0,0,126,2.7007083627292e-20,3.699672946189e-11,4.5167760719362e-21,-2.1434396873152e-22
127,0,0,127,2.7221427626459e-20,3.6996704517146e-11,4.5139321464081e-21,-2.1434401747672e-22
128,0,0,128,2.7435771674612e-20,3.6996679588112e-11,4.5110891847005e-21,-2.1434406660761e-22
129,0,0,129,2.7650115772137e-20,3.6996654674781e-11,4.5082471868134e-21,-2.1434411612418e-22
130,0,0,130,2.786445991942e-20,3.6996629777149e-11,4.5054061433893e-21,-2.1434416602644e-22
131,0,0,131,2.8078804116847e-20,3.6996604895209e-11,4.5025660637858e-21,-2.1434421631445e-22
132,0,0,132,2.8293148364802e-20,3.6996580028958e-11,4.499726943324e-21,-2.1434426698812e-22
133,0,0,133,2.8507492663672e-20,3.6996555178389e-11,4.4968887913615e-21,-2.1434431804749e-22
134,0,0,134,2.8721837013843e-20,3.6996530343497e-11,4.494051593862e-21,-2.1434436949257e-22
135,0,0,135,2.8936181415699e-20,3.6996505524276e-11,4.4912153555042e-21,-2.1434442132331e-22
