x,y,z,id,xi,xv,jvx,jix,xie,xve,Di,Dv,K0_dist_FP,K0_dist_II,super_saturation,void_nucleation_rate
0,0,0,0,0,3.7e-11,-2.6285154388368e-11,-3.9885707014971e-11,0,3.7e-11,1,0.181,2.2622735593755e-13,9.5403363319204e-24,1,-nan
1,0,0,1,3.9885707014971e-11,1.8222184744955e-10,-2.6285154388368e-11,-3.9885707014971e-11,0,3.7e-11,1,0.181,2.2623323415188e-13,9.818479170555e-24,-1.0308425603408,-nan
2,0,0,2,7.9545195026884e-11,3.2619422518356e-10,-2.6059000369857e-11,-3.9659488011913e-11,0,3.7e-11,1,0.181,2.2623877588307e-13,1.0104478483309e-23,-3.0616754171508,-nan
3,0,0,3,1.1897851098879e-10,4.6891775168182e-10,-2.5832958296184e-11,-3.9433315961902e-11,0,3.7e-11,1,0.181,2.2624398314318e-13,1.0398548610828e-23,-5.092488865817,-nan
4,0,0,4,1.5818574313678e-10,6.1039327355368e-10,-2.5607069458808e-11,-3.920723214799e-11,0,3.7e-11,1,0.181,2.2624885797588e-13,1.070090952035e-23,-7.1232732004716,-nan
5,0,0,5,1.9716702009151e-10,7.5062186056951e-10,-2.5381374249864e-11,-3.8981276954736e-11,0,3.7e-11,1,0.181,2.2625340245697e-13,1.1011786947138e-23,-9.1540187141152,-nan
6,0,0,6,2.3592250996683e-10,8.896048007312e-10,-2.5155912169266e-11,-3.8755489875321e-11,0,3.7e-11,1,0.181,2.2625761869474e-13,1.1331412539294e-23,-11.184715698743,-nan
7,0,0,7,2.7445241948575e-10,1.0273435953834e-09,-2.4930721832044e-11,-3.8529909518916e-11,0,3.7e-11,1,0.181,2.2626150883045e-13,1.1660024006042e-23,-13.215354445477,-nan
8,0,0,8,3.1275699310402e-10,1.1638399543664e-09,-2.4705840975918e-11,-3.8304573618267e-11,0,3.7e-11,1,0.181,2.2626507503876e-13,1.1997865269535e-23,-15.245925244693,-nan
9,0,0,9,3.5083651214153e-10,1.2990957912122e-09,-2.4481306469094e-11,-3.8079519037514e-11,0,3.7e-11,1,0.181,2.2626831952817e-13,1.2345186620287e-23,-17.276418386162,-nan
10,0,0,10,3.8869129392173e-10,1.4331132183849e-09,-2.4257154318256e-11,-3.7854781780203e-11,0,3.7e-11,1,0.181,2.262712445415e-13,1.2702244876304e-23,-19.306824159186,-nan
11,0,0,11,4.2632169091924e-10,1.5658945425659e-09,-2.4033419676769e-11,-3.7630396997505e-11,0,3.7e-11,1,0.181,2.2627385235634e-13,1.3069303545986e-23,-21.337132852741,-nan
12,0,0,12,4.6372808991585e-10,1.6974422599861e-09,-2.3810136853052e-11,-3.7406398996609e-11,0,3.7e-11,1,0.181,2.262761452855e-13,1.3446632994909e-23,-23.367334755617,-nan
13,0,0,13,5.0091091116514e-10,1.8277590518045e-09,-2.3587339319135e-11,-3.7182821249295e-11,0,3.7e-11,1,0.181,2.262781256775e-13,1.3834510616546e-23,-25.397420156566,-nan
14,0,0,14,5.378706075658e-10,1.9568477795358e-09,-2.3365059719371e-11,-3.6959696400663e-11,0,3.7e-11,1,0.181,2.2627979591702e-13,1.4233221007035e-23,-27.427379344455,-nan
15,0,0,15,5.7460766384382e-10,2.0847114805265e-09,-2.3143329879306e-11,-3.6737056278017e-11,0,3.7e-11,1,0.181,2.262811584254e-13,1.4643056144077e-23,-29.457202608411,-nan
16,0,0,16,6.1112259574371e-10,2.2113533634805e-09,-2.2922180814685e-11,-3.6514931899892e-11,0,3.7e-11,1,0.181,2.2628221566111e-13,1.5064315570051e-23,-31.486880237977,-nan
17,0,0,17,6.4741594922892e-10,2.3367768040363e-09,-2.2701642740595e-11,-3.6293353485203e-11,0,3.7e-11,1,0.181,2.2628297012023e-13,1.5497306579454e-23,-33.51640252327,-nan
