time,average_xi,average_xv,left_jix,left_jvx,right_jix,right_jvx,total_ci,total_cv,xDi,xDv
0,0,0,0,0,0,0,0,0,0,0
25.958682112,5.2054486737054e-12,4.2175113436155e-11,-1.1954846534446e-12,-4.4669850949836e-13,2.2205803084504e-18,1.6872629018813e-12,1.5616346021116e-08,1.2652534030847e-07,1,0.181
186.68799962237,3.7343979128537e-11,7.4341981308038e-11,-3.3822664504851e-12,-1.374728718073e-12,8.7343184216022e-19,6.4388634592477e-13,1.1203193738561e-07,2.2302594392411e-07,1,0.181
1181.8815689988,2.3475262649121e-10,2.7287265697824e-10,-8.671650347076e-12,-3.6277761267052e-12,3.1315950640902e-19,2.570483930492e-13,7.0425787947364e-07,8.1861797093471e-07,1,0.181
7343.8578398454,1.38061345109e-09,1.4376946598795e-09,-2.1611955803764e-11,-9.1667022702983e-12,1.2799745717688e-19,1.0262956328552e-13,4.14184035327e-06,4.3130839796386e-06,1,0.181
45497.190750011,4.1343997311883e-09,4.4644678652405e-09,-4.5767920379768e-11,-2.0297111817396e-11,3.7589507567772e-18,4.1283923965113e-14,1.2403199193565e-05,1.3393403595721e-05,1,0.181
281732.57176583,4.2302359826082e-09,6.0863259970754e-09,-3.9885707014971e-11,-2.6285154388368e-11,6.1222205919884e-13,1.5976417293082e-14,1.2690707947825e-05,1.8258977991226e-05,1,0.181
1744439.784661,2.9943035356371e-09,9.0369578969525e-09,-3.3410560037464e-11,-3.05333904941e-11,1.7467389277307e-12,5.3252066550299e-16,8.9829106069114e-06,2.7110873690857e-05,1,0.181
10801137.310052,2.038201828701e-09,1.1506280223637e-08,-3.1851650954983e-11,-3.2003795952839e-11,1.6664193753744e-13,1.8784085211862e-13,6.1146054861029e-06,3.451884067091e-05,1,0.181
66877821.244672,2.0251884380062e-09,1.1593080400582e-08,-3.18298169452e-11,-3.2026208337528e-11,1.4751375080665e-13,2.195759717062e-13,6.0755653140185e-06,3.4779241201747e-05,1,0.181
