x,y,z,id,xi,xv,jvx,jix,xie,xve,Di,Dv,K0_dist_FP,K0_dist_II,super_saturation,void_nucleation_rate
0,0,0,0,0,3.7e-11,-5.5326999828422e-12,-5.5327065908899e-12,0,3.7e-11,1,0.000181,2.2622735593755e-13,9.5403363319204e-24,1,4.3037883693406e-07
1,0,0,1,5.5327065908899e-12,3.0604403220123e-08,-5.5326999828422e-12,-5.5327065908899e-12,0,3.7e-11,1,0.000181,2.2623323415188e-13,9.818479170555e-24,0.99901328240209,4.2808409476561e-07
2,0,0,2,1.0839892219897e-11,5.9925834278181e-08,-5.3071790215086e-12,-5.3071856290076e-12,0,3.7e-11,1,0.000181,2.2623877588307e-13,1.0104478483309e-23,0.99802664674538,4.257995277845e-07
3,0,0,3,1.592329739644e-11,8.8010909249651e-08,-5.0833985698361e-12,-5.0834051765428e-12,0,3.7e-11,1,0.000181,2.2624398314318e-13,1.0398548610828e-23,0.99704012939091,4.2352518351408e-07
4,0,0,4,2.0785660181716e-11,1.1487475554575e-07,-4.8623561795945e-12,-4.8623627852759e-12,0,3.7e-11,1,0.000181,2.2624885797588e-13,1.070090952035e-23,0.996053765145,4.2126110455476e-07
5,0,0,5,2.5430580245687e-11,1.4053726084706e-07,-4.6449134595373e-12,-4.6449200639704e-12,0,3.7e-11,1,0.000181,2.2625340245697e-13,1.1011786947138e-23,0.99506758728578,4.1900732873507e-07
6,0,0,6,2.9862391927221e-11,1.6502237177835e-07,-4.4318050785626e-12,-4.4318116815348e-12,0,3.7e-11,1,0.000181,2.2625761869474e-13,1.1331412539294e-23,0.99408162757979,4.1676388923745e-07
7,0,0,7,3.4086046678892e-11,1.8835744443228e-07,-4.2236481503622e-12,-4.2236547516705e-12,0,3.7e-11,1,0.000181,2.2626150883045e-13,1.1660024006042e-23,0.99309591631815,4.1453081476664e-07
8,0,0,8,3.8107005053043e-11,2.1057264760742e-07,-4.0209517747e-12,-4.0209583741513e-12,0,3.7e-11,1,0.000181,2.2626507503876e-13,1.1997865269535e-23,0.99211048234694,4.1230812970222e-07
9,0,0,9,4.1931138199078e-11,2.317004185943e-07,-3.8241265486245e-12,-3.824133146035e-12,0,3.7e-11,1,0.000181,2.2626831952817e-13,1.2345186620287e-23,0.99112535311064,4.1009585427769e-07
10,0,0,10,4.5564638690362e-11,2.5177497050639e-07,-3.6334938960889e-12,-3.633500491284e-12,0,3.7e-11,1,0.000181,2.262712445415e-13,1.2702244876304e-23,0.99014055468347,4.0789400472931e-07
11,0,0,11,4.901394037944e-11,2.7083184949128e-07,-3.449295096264e-12,-3.4493016890778e-12,0,3.7e-11,1,0.000181,2.2627385235634e-13,1.3069303545986e-23,0.98915611182057,4.0570259348637e-07
12,0,0,12,5.2285646888789e-11,2.889075396519e-07,-3.2716999190733e-12,-3.2717065093487e-12,0,3.7e-11,1,0.000181,2.262761452855e-13,1.3446632994909e-23,0.98817204800042,4.035216293384e-07
13,0,0,13,5.5386468277532e-11,3.0603911313895e-07,-3.1008148011558e-12,-3.1008213887438e-12,0,3.7e-11,1,0.000181,2.262781256775e-13,1.3834510616546e-23,0.98718838546634,4.0135111759719e-07
14,0,0,14,5.8323165378948e-11,3.2226392262323e-07,-2.9366905166556e-12,-2.9366971014151e-12,0,3.7e-11,1,0.000181,2.2627979591702e-13,1.4233221007035e-23,0.9862051452796,3.9919106028092e-07
15,0,0,15,6.1102501275891e-11,3.3761933320415e-07,-2.7793293151461e-12,-2.7793358969437e-12,0,3.7e-11,1,0.000181,2.262811584254e-13,1.4643056144077e-23,0.98522234736183,3.9704145627155e-07
16,0,0,16,6.3731199368466e-11,3.5214249073932e-07,-2.6286915138648e-12,-2.6286980925745e-12,0,3.7e-11,1,0.000181,2.2628221566111e-13,1.5064315570051e-23,0.98424001054329,3.9490230148151e-07
17,0,0,17,6.621590748751e-11,3.6587012357656e-07,-2.4847015435414e-12,-2.484708119044e-12,0,3.7e-11,1,0.000181,2.2628297012023e-13,1.5497306579454e-23,0.98325815260822,3.9277358901084e-07
18,0,0,18,6.8563167516449e-11,3.7883837471886e-07,-2.3472534567558e-12,-2.3472600289389e-12,0,3.7e-11,1,0.000181,2.2628342433697e-13,1.5942344410742e-23,0.98227679034503,3.9065530931147e-07
19,0,0,19,7.077939000046e-11,3.9108266154347e-07,-2.2162159152536e-12,-2.2162224840111e-12,0,3.7e-11,1,0.000181,2.2628358088416e-13,1.6399752442689e-23,0.98129593958682,3.885474503273e-07
20,0,0,20,7.2870833243966e-11,4.0263756031846e-07,-2.0914366782744e-12,-2.0914432435064e-12,0,3.7e-11,1,0.000181,2.2628344237374e-13,1.6869862395352e-23,0.9803156152596,3.8644999764801e-07
21,0,0,21,7.4843586423567e-11,4.1353671290403e-07,-1.9727466179879e-12,-1.9727531796003e-12,0,3.7e-11,1,0.000181,2.2628301145725e-13,1.7353014535746e-23,0.97933583141901,3.8436293463487e-07
22,0,0,22,7.6703556272304e-11,4.2381275318488e-07,-1.8599632908332e-12,-1.8599698487373e-12,0,3.7e-11,1,0.000181,2.262822908264e-13,1.7849557888335e-23,0.97835660130046,3.8228624257265e-07
23,0,0,23,7.8456456921579e-11,4.334972509482e-07,-1.7528940951623e-12,-1.7529006492747e-12,0,3.7e-11,1,0.000181,2.2628128321354e-13,1.8359850450443e-23,0.97737793736162,3.8021990080186e-07
24,0,0,24,8.0107802518108e-11,4.4262067109344e-07,-1.6513390462875e-12,-1.6513455965299e-12,0,3.7e-11,1,0.000181,2.262799913922e-13,1.8884259412697e-23,0.97639985130746,3.7816388681177e-07
25,0,0,25,8.1662902264432e-11,4.512123462317e-07,-1.5550932000254e-12,-1.5550997463239e-12,0,3.7e-11,1,0.000181,2.2627841817761e-13,1.9423161384602e-23,0.9754223541482,3.7611817640014e-07
26,0,0,26,8.312685756197e-11,4.593004609016e-07,-1.4639487552525e-12,-1.463955297538e-12,0,3.7e-11,1,0.000181,2.2627656642726e-13,1.9976942625381e-23,0.97444545621858,3.7408274374893e-07
27,0,0,27,8.4504560965177e-11,4.669120457911e-07,-1.3776968649992e-12,-1.3777034032066e-12,0,3.7e-11,1,0.000181,2.2627443904139e-13,2.0545999280164e-23,0.97346916722612,3.7205756155861e-07
