x,y,z,id,xi,xv,jvx,jix,xie,xve,Di,Dv,K0_dist_FP,K0_dist_II,super_saturation,void_nucleation_rate,Sv
818,0,0,818,2.1874675246433E-10,1.2085619659598E-06,8.5914930691746E-14,8.5913078468326E-14,0,3.7E-11,1,0.000181,9.7242058229414E-13,3.6359960459132E-17,0.44249281545227,5.203154053992E-09,32657.9248434415
819,0,0,819,2.1865825395321E-10,1.2080730137216E-06,8.8500355104435E-14,8.8498511126813E-14,0,3.7E-11,1,0.000181,9.7163566788001E-13,3.6662545737322E-17,0.44221747162361,5.1856444892006E-09,32644.7123099364
820,0,0,820,2.1856717034946E-10,1.2075697792494E-06,9.1085439478898E-14,9.1083603740991E-14,0,3.7E-11,1,0.000181,9.7082807288743E-13,3.6966724931276E-17,0.44194335815586,5.1682609157857E-09,32631.1138399743
821,0,0,821,2.1847350208772E-10,1.2070522649441E-06,9.3670089243881E-14,9.3668261739456E-14,0,3.7E-11,1,0.000181,9.6999783000987E-13,3.7272495993419E-17,0.44167047411495,5.1510025330891E-09,32617.1294984328
822,0,0,822,2.1837724969696E-10,1.2065204737285E-06,9.6254210039163E-14,9.6252390761918E-14,0,3.7E-11,1,0.000181,9.691449735887E-13,3.7579856739331E-17,0.44139881856677,5.1338685468161E-09,32602.759364292
823,0,0,823,2.182784138003E-10,1.2059744090449E-06,9.8837707722537E-14,9.8835896666018E-14,0,3.7E-11,1,0.000181,9.6826953960895E-13,3.7888804846836E-17,0.44112839053867,5.1168581665634E-09,32588.0035305703
824,0,0,824,2.1817699511476E-10,1.205414074855E-06,1.014204883764E-13,1.0141868553396E-13,0,3.7E-11,1,0.000181,9.673715656948E-13,3.81993378551E-17,0.4408591890425,5.0999706072549E-09,32572.8621043212
825,0,0,825,2.1807299445108E-10,1.2048394756378E-06,1.0400245831453E-13,1.0400066367956E-13,0,3.7E-11,1,0.000181,9.6645109110491E-13,3.8511453163732E-17,0.44059121309016,5.0832050900725E-09,32557.335206577
826,0,0,826,2.1796641271343E-10,1.2042506163887E-06,1.0658352408892E-13,1.0658173765459E-13,0,3.7E-11,1,0.000181,9.6550815672753E-13,3.882514803191E-17,0.44032446166265,5.0665608404842E-09,32541.422972324
827,0,0,827,2.1785725089917E-10,1.203647502618E-06,1.0916359249648E-13,1.091618142559E-13,0,3.7E-11,1,0.000181,9.6454280507542E-13,3.9140419577502E-17,0.44005893372937,5.050037089423E-09,32525.1255504622
828,0,0,828,2.1774551009864E-10,1.2030301403495E-06,1.1174257058582E-13,1.1174080053194E-13,0,3.7E-11,1,0.000181,9.6355508028058E-13,3.9457264776208E-17,0.43979462823661,5.0336330725317E-09,32508.4431037676
829,0,0,829,2.1763119149485E-10,1.2023985361193E-06,1.1432036566386E-13,1.1431860378951E-13,0,3.7E-11,1,0.000181,9.6254502808872E-13,3.9775680460706E-17,0.43953154411131,5.0173480303739E-09,32491.3758088596
830,0,0,830,2.1751429636325E-10,1.201752696974E-06,1.1689688530264E-13,1.168951316006E-13,0,3.7E-11,1,0.000181,9.6151269585363E-13,4.0095663319817E-17,0.43926968028817,5.0011812100696E-09,32473.9238561523
831,0,0,831,2.1739482607144E-10,1.2010926304694E-06,1.1947203734621E-13,1.1947029180904E-13,0,3.7E-11,1,0.000181,9.6045813253127E-13,4.0417209897672E-17,0.43900903564782,4.9851318614445E-09,32456.0874498197
832,0,0,832,2.172727820789E-10,1.2004183446687E-06,1.2204572991686E-13,1.2204399253714E-13,0,3.7E-11,1,0.000181,9.593813886737E-13,4.0740316592896E-17,0.43874960908634,4.9691992412898E-09,32437.8668077465
833,0,0,833,2.1714816593671E-10,1.1997298481415E-06,1.2461787142242E-13,1.2461614219245E-13,0,3.7E-11,1,0.000181,9.5828251642283E-13,4.1064979657807E-17,0.4384913994458,4.9533826090529E-09,32419.2621615017
834,0,0,834,2.1702097928724E-10,1.1990271499616E-06,1.2718837056246E-13,1.2718664947453E-13,0,3.7E-11,1,0.000181,9.5716156950392E-13,4.1391195197616E-17,0.4382344055798,4.9376812308392E-09,32400.2737562787
835,0,0,835,2.1689122386386E-10,1.1983102597056E-06,1.2975713633515E-13,1.2975542338146E-13,0,3.7E-11,1,0.000181,9.5601860321896E-13,4.1718959169648E-17,0.43797862633041,4.9220943779475E-09,32380.9018508577
836,0,0,836,2.1675890149064E-10,1.1975791874512E-06,1.32324078044E-13,1.3232237321656E-13,0,3.7E-11,1,0.000181,9.548536744398E-13,4.2048267382578E-17,0.43772406048947,4.9066213244913E-09,32361.1467175597
837,0,0,837,2.1662401408204E-10,1.1968339437755E-06,1.3488910530441E-13,1.3488740859511E-13,0,3.7E-11,1,0.000181,9.5366684160111E-13,4.2379115495667E-17,0.43747070685273,4.8912613506648E-09,32341.0086422005
838,0,0,838,2.1648656364259E-10,1.1960745397531E-06,1.3745212805029E-13,1.3745043945095E-13,0,3.7E-11,1,0.000181,9.5245816469317E-13,4.2711499018024E-17,0.43721856420047,4.876013741529E-09,32320.4879240394
839,0,0,839,2.1634655226655E-10,1.1953009869546E-06,1.400130565406E-13,1.4001137604292E-13,0,3.7E-11,1,0.000181,9.5122770525446E-13,4.3045413307871E-17,0.43696763129368,4.8608777867469E-09,32299.5848757387
840,0,0,840,2.1620398213759E-10,1.1945132974443E-06,1.4257180136623E-13,1.4257012896176E-13,0,3.7E-11,1,0.000181,9.4997552636401E-13,4.3380853571832E-17,0.43671790686633,4.8458527800898E-09,32278.2998233017
841,0,0,841,2.1605885552845E-10,1.1937114837788E-06,1.4512827345619E-13,1.4512660913646E-13,0,3.7E-11,1,0.000181,9.4870169263368E-13,4.3717814864221E-17,0.43646938965626,4.8309380212643E-09,32256.6331060344
842,0,0,842,2.1591117480061E-10,1.1928955590048E-06,1.4768238408455E-13,1.4768072784085E-13,0,3.7E-11,1,0.000181,9.4740627020015E-13,4.4056292086358E-17,0.4362220783704,4.8161328137884E-09,32234.5850764865
843,0,0,843,2.1576094240391E-10,1.1920655366574E-06,1.5023404487666E-13,1.5023239670018E-13,0,3.7E-11,1,0.000181,9.4608932671676E-13,4.4396279985889E-17,0.43597597168484,4.8014364649709E-09,32212.1561004053
844,0,0,844,2.1560816087621E-10,1.1912214307579E-06,1.5278316781581E-13,1.5278152769769E-13,0,3.7E-11,1,0.000181,9.4475093134519E-13,4.4737773156125E-17,0.43573106827564,4.7868482877273E-09,32189.3465566763
845,0,0,845,2.1545283284303E-10,1.1903632558118E-06,1.5532966524962E-13,1.553280331809E-13,0,3.7E-11,1,0.000181,9.4339115474698E-13,4.5080766035394E-17,0.4354873668073,4.7723675998495E-09,32166.1568372691
846,0,0,846,2.1529496101716E-10,1.1894910268068E-06,1.5787344989677E-13,1.5787182586829E-13,0,3.7E-11,1,0.000181,9.4201006907475E-13,4.5425252906404E-17,0.43524486591344,4.7579937228286E-09,32142.5873471833
847,0,0,847,2.1513454819831E-10,1.1886047592109E-06,1.6041443485293E-13,1.6041281885546E-13,0,3.7E-11,1,0.000181,9.4060774796343E-13,4.577122789563E-17,0.43500356421223,4.7437259827453E-09,32118.6385043973
848,0,0,848,2.1497159727269E-10,1.1877044689701E-06,1.6295253359762E-13,1.6295092562184E-13,0,3.7E-11,1,0.000181,9.3918426652113E-13,4.6118684972702E-17,0.43476346031798,4.7295637109213E-09,32094.3107398061
849,0,0,849,2.1480611121265E-10,1.186790172506E-06,1.6548766000041E-13,1.654860600368E-13,0,3.7E-11,1,0.000181,9.3773970132E-13,4.6467617949824E-17,0.43452455281027,4.715506242064E-09,32069.6044971564
850,0,0,850,2.1463809307628E-10,1.1858618867141E-06,1.6801972832698E-13,1.6801813636604E-13,0,3.7E-11,1,0.000181,9.3627413038678E-13,4.6818020481191E-17,0.43428684026482,4.7015529160591E-09,32044.5202330006
851,0,0,851,2.1446754600701E-10,1.1849196289614E-06,1.7054865324588E-13,1.7054706927787E-13,0,3.7E-11,1,0.000181,9.3478763319325E-13,4.7169886062439E-17,0.43405032122646,4.6877030763512E-09,32019.0584166322
852,0,0,852,2.1429447323316E-10,1.1839634170838E-06,1.730743498344E-13,1.7307277384951E-13,0,3.7E-11,1,0.000181,9.3328029064655E-13,4.7523208030098E-17,0.43381499422459,4.6739560708238E-09,31993.2195300153
853,0,0,853,2.1411887806758E-10,1.1829932693845E-06,1.7559673358482E-13,1.7559516557317E-13,0,3.7E-11,1,0.000181,9.317521850792E-13,4.7877979561065E-17,0.43358085779248,4.6603112528914E-09,31967.0040677414
854,0,0,854,2.1394076390722E-10,1.1820092046308E-06,1.7811572041068E-13,1.781141603622E-13,0,3.7E-11,1,0.000181,9.3020340023911E-13,4.8234193672092E-17,0.4333479104325,4.6467679794381E-09,31940.412536943
855,0,0,855,2.1376013423266E-10,1.1810112420526E-06,1.8063122665267E-13,1.8062967455727E-13,0,3.7E-11,1,0.000181,9.2863402127934E-13,4.8591843219297E-17,0.43311615063159,4.6333256116917E-09,31913.4454572532
856,0,0,856,2.1357699260773E-10,1.1799994013394E-06,1.8314316908488E-13,1.831416249322E-13,0,3.7E-11,1,0.000181,9.2704413474767E-13,4.8950920897679E-17,0.43288557684194,4.6199835140771E-09,31886.1033607241
857,0,0,857,2.1339134267903E-10,1.1789737026382E-06,1.8565146492043E-13,1.856499287002E-13,0,3.7E-11,1,0.000181,9.254338285761E-13,4.9311419240661E-17,0.43265618753122,4.6067410570927E-09,31858.3867917708
858,0,0,858,2.1320318817551E-10,1.1779341665508E-06,1.8815603181771E-13,1.8815450351937E-13,0,3.7E-11,1,0.000181,9.2380319207013E-13,4.9673330619643E-17,0.43242798112073,4.5935976137056E-09,31830.296307098
859,0,0,859,2.1301253290801E-10,1.1768808141316E-06,1.9065678788594E-13,1.9065526749891E-13,0,3.7E-11,1,0.000181,9.2215231589788E-13,5.0036647243576E-17,0.43220095603565,4.5805525622218E-09,31801.8324756403
860,0,0,860,2.1281938076881E-10,1.1758136668847E-06,1.9315365169089E-13,1.931521392045E-13,0,3.7E-11,1,0.000181,9.204812920791E-13,5.0401361158552E-17,0.43197511067416,4.5676052844752E-09,31772.9958784846
861,0,0,861,2.1262373573114E-10,1.1747327467617E-06,1.9564654226076E-13,1.9564503766417E-13,0,3.7E-11,1,0.000181,9.1879021397398E-13,5.076746424741E-17,0.43175044341897,4.5547551664662E-09,31743.78710881
862,0,0,862,2.1242560184877E-10,1.173638076159E-06,1.9813537909149E-13,1.9813388237371E-13,0,3.7E-11,1,0.000181,9.1707917627184E-13,5.1134948229358E-17,0.43152695262966,4.5420015978918E-09,31714.2067718149
863,0,0,863,2.1222498325547E-10,1.172529677915E-06,2.0062008215207E-13,2.0061859330214E-13,0,3.7E-11,1,0.000181,9.1534827497964E-13,5.1503804659623E-17,0.43130463667735,4.5293439740958E-09,31684.2554846417
864,0,0,864,2.1202188416457E-10,1.1714075753079E-06,2.0310057189032E-13,2.0309909089704E-13,0,3.7E-11,1,0.000181,9.1359760741039E-13,5.1874024929105E-17,0.43108349387918,4.5167816922988E-09,31653.9338763172
865,0,0,865,2.1181630886848E-10,1.1702717920524E-06,2.0557676923765E-13,2.0557529608969E-13,0,3.7E-11,1,0.000181,9.1182727217138E-13,5.2245600264057E-17,0.43086352255223,4.504314154652E-09,31623.242587663
866,0,0,866,2.1160826173818E-10,1.1691223522977E-06,2.0804859561422E-13,2.0804713030026E-13,0,3.7E-11,1,0.000181,9.1003736915225E-13,5.2618521725784E-17,0.43064472100203,4.4919407675437E-09,31592.1822712422
867,0,0,867,2.1139774722274E-10,1.167959280624E-06,2.1051597293399E-13,2.1051451544249E-13,0,3.7E-11,1,0.000181,9.0822799951298E-13,5.2992780210356E-17,0.43042708751483,4.4796609411326E-09,31560.7535912642
868,0,0,868,2.1118476984881E-10,1.1667826020405E-06,2.1297882360932E-13,2.1297737392873E-13,0,3.7E-11,1,0.000181,9.0639926567167E-13,5.3368366448344E-17,0.43021062034595,4.4674740886691E-09,31528.9572235311
869,0,0,869,2.1096933422014E-10,1.1655923419822E-06,2.1543707055566E-13,2.1543562867421E-13,0,3.7E-11,1,0.000181,9.0455127129224E-13,5.3745271004573E-17,0.42999531775462,4.4553796284252E-09,31496.7938553508
870,0,0,870,2.1075144501703E-10,1.1643885263071E-06,2.1789063719581E-13,2.1788920310173E-13,0,3.7E-11,1,0.000181,9.0268412127198E-13,5.4123484277893E-17,0.42978117798074,4.4433769823565E-09,31464.2641854617
871,0,0,871,2.1053110699589E-10,1.1631711812935E-06,2.2033944746432E-13,2.2033802114561E-13,0,3.7E-11,1,0.000181,9.0079792172891E-13,5.450299650097E-17,0.42956819922562,4.4314655749978E-09,31431.3689239596
872,0,0,872,2.1030832498863E-10,1.1619403336371E-06,2.227834258112E-13,2.2278200725579E-13,0,3.7E-11,1,0.000181,8.9889277998912E-13,5.4883797740101E-17,0.42935637969444,4.4196448358145E-09,31398.1087922192
873,0,0,873,2.1008310390223E-10,1.1606960104481E-06,2.2522249720574E-13,2.2522108640158E-13,0,3.7E-11,1,0.000181,8.9696880457388E-13,5.5265877895038E-17,0.42914571758465,4.4079141985183E-09,31364.4845228161
874,0,0,874,2.0985544871816E-10,1.1594382392484E-06,2.2765658714022E-13,2.2765518407494E-13,0,3.7E-11,1,0.000181,8.9502610518669E-13,5.564922669884E-17,0.42893621104737,4.3962730988914E-09,31330.4968594509
875,0,0,875,2.0962536449186E-10,1.1581670479687E-06,2.3008562163258E-13,2.3008422629385E-13,0,3.7E-11,1,0.000181,8.9306479270015E-13,5.6033833717747E-17,0.42872785824147,4.3847209777694E-09,31296.1465568705
876,0,0,876,2.0939285635226E-10,1.1568824649453E-06,2.3250952722975E-13,2.3250813960506E-13,0,3.7E-11,1,0.000181,8.9108497914274E-13,5.6419688351065E-17,0.42852065730264,4.3732572792923E-09,31261.4343807824
877,0,0,877,2.0915792950117E-10,1.1555845189176E-06,2.3492823100993E-13,2.3492685108667E-13,0,3.7E-11,1,0.000181,8.8908677768552E-13,5.6806779831075E-17,0.42831460634726,4.3618814510937E-09,31226.3611077864
878,0,0,878,2.0892058921282E-10,1.1542732390249E-06,2.3734166058482E-13,2.3734028835028E-13,0,3.7E-11,1,0.000181,8.8707030262861E-13,5.719509722297E-17,0.42810970347631,4.350592944487E-09,31190.9275252888
879,0,0,879,2.0868084083328E-10,1.1529486548033E-06,2.3974974410133E-13,2.3974837954275E-13,0,3.7E-11,1,0.000181,8.8503566938767E-13,5.7584629424799E-17,0.42790594678687,4.3393912150737E-09,31155.134431418
880,0,0,880,2.0843868977993E-10,1.1516107961832E-06,2.4215241024303E-13,2.4215105334741E-13,0,3.7E-11,1,0.000181,8.8298299448014E-13,5.7975365167441E-17,0.42770333432971,4.3282757203813E-09,31118.9826349573
881,0,0,881,2.0819414154095E-10,1.1502596934858E-06,2.4454958823068E-13,2.4454823898505E-13,0,3.7E-11,1,0.000181,8.8091239551152E-13,5.8367293014599E-17,0.42750186417879,4.3172459236531E-09,31082.4729552502
882,0,0,882,2.0794720167473E-10,1.1488953774205E-06,2.4694120782304E-13,2.4693986621423E-13,0,3.7E-11,1,0.000181,8.788239911614E-13,5.876040136281E-17,0.42730153435785,4.306301289796E-09,31045.6062221304
883,0,0,883,2.076978758094E-10,1.1475178790817E-06,2.4932719931614E-13,2.493258653309E-13,0,3.7E-11,1,0.000181,8.7671790116948E-13,5.9154678441481E-17,0.42710234289451,4.2954412883156E-09,31008.3832758349
884,0,0,884,2.0744616964223E-10,1.1461272299461E-06,2.5170749354272E-13,2.5170616716771E-13,0,3.7E-11,1,0.000181,8.7459424632144E-13,5.9550112312944E-17,0.42690428778937,4.2846653915992E-09,30970.8049669313
885,0,0,885,2.0719208893914E-10,1.1447234618695E-06,2.5408202187065E-13,2.5408070309236E-13,0,3.7E-11,1,0.000181,8.7245314843471E-13,5.9946690872532E-17,0.42670736703146,4.2739730757327E-09,30932.8721562314
886,0,0,886,2.0693563953414E-10,1.1433066070839E-06,2.5645071620054E-13,2.5644940500548E-13,0,3.7E-11,1,0.000181,8.7029473034415E-13,6.0344401848679E-17,0.42651157860979,4.2633638210979E-09,30894.5857147126
887,0,0,887,2.066768273288E-10,1.1418766981946E-06,2.5881350896293E-13,2.5881220533734E-13,0,3.7E-11,1,0.000181,8.6811911588765E-13,6.0743232803038E-17,0.42631692046706,4.2528371098344E-09,30855.9465234398
888,0,0,888,2.0641565829175E-10,1.1404337681773E-06,2.6117033311417E-13,2.6116903704431E-13,0,3.7E-11,1,0.000181,8.659264298916E-13,6.1143171130621E-17,0.42612339054984,4.2423924285349E-09,30816.9554734867
889,0,0,889,2.0615213845815E-10,1.1389778503755E-06,2.6352112213164E-13,2.6351983360362E-13,0,3.7E-11,1,0.000181,8.6371679815632E-13,6.1544204059968E-17,0.42593098678539,4.2320292669619E-09,30777.613465866
890,0,0,890,2.0588627392914E-10,1.137508978497E-06,2.6586581000792E-13,2.658645290077E-13,0,3.7E-11,1,0.000181,8.614903474413E-13,6.1946318653326E-17,0.42573970708166,4.2217471180224E-09,30737.9214114343
891,0,0,891,2.0561807087139E-10,1.1360271866117E-06,2.6820433124367E-13,2.6820305775723E-13,0,3.7E-11,1,0.000181,8.5924720545047E-13,6.234950180686E-17,0.42554954933505,4.2115454781574E-09,30697.8802308332
892,0,0,892,2.0534753551653E-10,1.1345325091485E-06,2.7053662083957E-13,2.7053535485265E-13,0,3.7E-11,1,0.000181,8.5698750081735E-13,6.2753740250879E-17,0.42536051141878,4.2014238466939E-09,30657.490854405
893,0,0,893,2.0507467416075E-10,1.1330249808928E-06,2.728626142867E-13,2.7286135578497E-13,0,3.7E-11,1,0.000181,8.5471136309002E-13,6.3159020550094E-17,0.42517259119449,4.1913817264404E-09,30616.7542221254
894,0,0,894,2.0479949316422E-10,1.1315046369836E-06,2.7518224755546E-13,2.7518099652458E-13,0,3.7E-11,1,0.000181,8.5241892271619E-13,6.3565329103885E-17,0.42498578652383,4.1814186242757E-09,30575.6712835253
895,0,0,895,2.0452199895071E-10,1.1299715129113E-06,2.7749545708327E-13,2.7749421350867E-13,0,3.7E-11,1,0.000181,8.5011031102802E-13,6.3972652146602E-17,0.42480009522985,4.1715340490622E-09,30534.2429976311
896,0,0,896,2.0424219800709E-10,1.1284256445149E-06,2.7980217976014E-13,2.7980094362716E-13,0,3.7E-11,1,0.000181,8.4778566022697E-13,6.4380975747883E-17,0.42461551512015,4.1617275128605E-09,30492.470332889
897,0,0,897,2.0396009688288E-10,1.1268670679794E-06,2.8210235291242E-13,2.8210112420638E-13,0,3.7E-11,1,0.000181,8.4544510336853E-13,6.4790285812999E-17,0.42443204401005,4.1519985321305E-09,30450.354267095
898,0,0,898,2.0367570218989E-10,1.1252958198342E-06,2.8439591428509E-13,2.8439469299115E-13,0,3.7E-11,1,0.000181,8.430887743469E-13,6.5200568083211E-17,0.42424967967629,4.1423466252449E-09,30407.8957873516
899,0,0,899,2.0338902060177E-10,1.1237119369501E-06,2.8668280202084E-13,2.8668158812407E-13,0,3.7E-11,1,0.000181,8.407168078796E-13,6.5611808136168E-17,0.42406841989174,4.1327713143081E-09,30365.0958899864
900,0,0,900,2.0310005885364E-10,1.1221154565378E-06,2.8896295463786E-13,2.8896174812321E-13,0,3.7E-11,1,0.000181,8.3832933949203E-13,6.602399138631E-17,0.42388826240996,4.1232721243115E-09,30321.9555805121
901,0,0,901,2.0280882374179E-10,1.1205064161455E-06,2.9123631100412E-13,2.912351118564E-13,0,3.7E-11,1,0.000181,8.3592650550187E-13,6.6437103085304E-17,0.42370920496136,4.1138485829073E-09,30278.475873561
902,0,0,902,2.0251532212327E-10,1.1188848536576E-06,2.9350281030915E-13,2.9350161851324E-13,0,3.7E-11,1,0.000181,8.3350844300361E-13,6.6851128322503E-17,0.4235312452918,4.1045002224121E-09,30234.6577928507
903,0,0,903,2.022195609157E-10,1.1172508072928E-06,2.9576239203315E-13,2.957612075736E-13,0,3.7E-11,1,0.000181,8.3107528985282E-13,6.7266052025421E-17,0.42335438108923,4.0952265759252E-09,30190.502371132
904,0,0,904,2.0192154709693E-10,1.1156043156026E-06,2.9801499591176E-13,2.9801381877315E-13,0,3.7E-11,1,0.000181,8.2862718465048E-13,6.7681858960243E-17,0.42317861005703,4.0860271811582E-09,30146.0106501487
905,0,0,905,2.0162128770486E-10,1.1139454174706E-06,3.0026056189814E-13,3.0025939206496E-13,0,3.7E-11,1,0.000181,8.2616426672725E-13,6.8098533732346E-17,0.42300392987158,4.0769015781798E-09,30101.1836806188
906,0,0,906,2.0131878983728E-10,1.1122741521108E-06,3.0249903012056E-13,3.0249786757709E-13,0,3.7E-11,1,0.000181,8.2368667612765E-13,6.8516060786854E-17,0.42283033819381,4.0678493099988E-09,30056.0225221882
907,0,0,907,2.0101406065172E-10,1.1105905590675E-06,3.0473034083556E-13,3.0472918556613E-13,0,3.7E-11,1,0.000181,8.211945535942E-13,6.8934424409207E-17,0.42265783268079,4.0588699231421E-09,30010.5282434283
908,0,0,908,2.0070710736535E-10,1.1088946782146E-06,3.0695443437692E-13,3.0695328636563E-13,0,3.7E-11,1,0.000181,8.1868804055156E-13,6.935360872576E-17,0.42248641095486,4.0499629660212E-09,29964.7019218171
909,0,0,909,2.0039793725502E-10,1.1071865497555E-06,3.0917125109888E-13,3.0917011032979E-13,0,3.7E-11,1,0.000181,8.1616727909058E-13,6.9773597704407E-17,0.42231607064222,4.041127990917E-09,29918.5446437363
910,0,0,910,2.0008655765725E-10,1.1054662142234E-06,3.1138073131425E-13,3.1137959777132E-13,0,3.7E-11,1,0.000181,8.1363241195229E-13,7.0194375155221E-17,0.42214680934204,4.0323645523488E-09,29872.0575044795
911,0,0,911,1.9977297596836E-10,1.1037337124818E-06,3.1358281522622E-13,3.1358168889332E-13,0,3.7E-11,1,0.000181,8.1108358251192E-13,7.0615924731122E-17,0.42197862464577,4.0236722080521E-09,29825.2416082657
912,0,0,912,1.9945719964464E-10,1.1019890857257E-06,3.1577744285375E-13,3.1577632371454E-13,0,3.7E-11,1,0.000181,8.0852093476286E-13,7.1038229928575E-17,0.42181151411784,4.0150505179557E-09,29778.0980682718
913,0,0,913,1.9913923620266E-10,1.1002323754829E-06,3.1796455394935E-13,3.179634419876E-13,0,3.7E-11,1,0.000181,8.0594461330053E-13,7.1461274088296E-17,0.42164547533429,4.0064990461494E-09,29730.6280066675
914,0,0,914,1.9881909321955E-10,1.098463623616E-06,3.2014408791002E-13,3.2014298310922E-13,0,3.7E-11,1,0.000181,8.033547633063E-13,7.1885040396003E-17,0.42148050582094,3.9980173576748E-09,29682.8325546697
915,0,0,915,1.9849677833352E-10,1.0966828723249E-06,3.2231598367858E-13,3.2231488602217E-13,0,3.7E-11,1,0.000181,8.0075153053133E-13,7.2309511883167E-17,0.42131660311522,3.9896050216844E-09,29634.7128526099
916,0,0,916,1.9817229924442E-10,1.0948901641502E-06,3.2448017963654E-13,3.2447908910791E-13,0,3.7E-11,1,0.000181,7.9813506128043E-13,7.273467142781E-17,0.42115376473523,3.9812616098246E-09,29586.2700500258
917,0,0,917,1.9784566371435E-10,1.0930855419762E-06,3.2663661348687E-13,3.2663553006935E-13,0,3.7E-11,1,0.000181,7.9550550239582E-13,7.3160501755309E-17,0.42099198818753,3.9729866966088E-09,29537.5053057428
918,0,0,918,1.9751687956854E-10,1.0912690490363E-06,3.2878522212588E-13,3.2878414580251E-13,0,3.7E-11,1,0.000181,7.9286300124095E-13,7.3586985439235E-17,0.4208312709439,3.9647798582098E-09,29488.4197880198
919,0,0,919,1.9718595469629E-10,1.0894407289175E-06,3.309259415029E-13,3.3092487225682E-13,0,3.7E-11,1,0.000181,7.9020770568428E-13,7.4014104902209E-17,0.42067161048388,3.9566406746081E-09,29439.0146746704
920,0,0,920,1.9685289705201E-10,1.0876006255668E-06,3.3305870646801E-13,3.3305764428215E-13,0,3.7E-11,1,0.000181,7.87539764083E-13,7.4441842416788E-17,0.42051300426768,3.9485687281839E-09,29389.2911532364
921,0,0,921,1.9651771465654E-10,1.0857487832983E-06,3.3518345060499E-13,3.3518239546227E-13,0,3.7E-11,1,0.000181,7.8485932526679E-13,7.4870180106369E-17,0.42035544973622,3.9405636036962E-09,29339.2504211795
922,0,0,922,1.9618041559861E-10,1.0838852468008E-06,3.3730010604975E-13,3.3729905793298E-13,0,3.7E-11,1,0.000181,7.8216653852156E-13,7.5299099946121E-17,0.42019894431885,3.932624888652E-09,29288.8936860865
923,0,0,923,1.9584100803643E-10,1.0820100611472E-06,3.3940860329215E-13,3.3940756218392E-13,0,3.7E-11,1,0.000181,7.7946155357314E-13,7.572858376394E-17,0.42004348542174,3.9247521726961E-09,29238.2221659233
924,0,0,924,1.9549950019958E-10,1.0801232718049E-06,3.4150887095974E-13,3.4150783684272E-13,0,3.7E-11,1,0.000181,7.7674452057104E-13,7.6158613241428E-17,0.41988907045494,3.9169450489562E-09,29187.2370893162
925,0,0,925,1.9515590039114E-10,1.078224924647E-06,3.4360083558301E-13,3.4359980843968E-13,0,3.7E-11,1,0.000181,7.7401559007212E-13,7.6589169914893E-17,0.41973569680534,3.9092031126492E-09,29135.9396958543
926,0,0,926,1.9481021698999E-10,1.0763150659656E-06,3.4568442133854E-13,3.4568340115127E-13,0,3.7E-11,1,0.000181,7.7127491302433E-13,7.702023517638E-17,0.41958336184052,3.9015259612565E-09,29084.3312364489
927,0,0,927,1.9446245845347E-10,1.0743937424862E-06,3.4775954977025E-13,3.4775853652138E-13,0,3.7E-11,1,0.000181,7.6852264075041E-13,7.7451790274718E-17,0.4194320629242,3.8939131952788E-09,29032.4129737229
928,0,0,928,1.9411263332031E-10,1.072461001384E-06,3.4982613948571E-13,3.4982513315747E-13,0,3.7E-11,1,0.000181,7.6575892493163E-13,7.7883816316594E-17,0.41928179739309,3.8863644170466E-09,28980.1861824508
929,0,0,929,1.9376075021391E-10,1.0705168903021E-06,3.5188410582555E-13,3.5188310640005E-13,0,3.7E-11,1,0.000181,7.6298391759147E-13,7.8316294267653E-17,0.4191325625839,3.8788792320565E-09,28927.652150051
930,0,0,930,1.9340681784595E-10,1.0685614573712E-06,3.5393336050376E-13,3.5393236796297E-13,0,3.7E-11,1,0.000181,7.601977710794E-13,7.8749204953622E-17,0.4189843558063,3.8714572475912E-09,28874.8121771177
931,0,0,931,1.9305084502041E-10,1.0665947512318E-06,3.5597381121666E-13,3.5597282554265E-13,0,3.7E-11,1,0.000181,7.5740063805458E-13,7.9182529061449E-17,0.41883717438158,3.8640980746298E-09,28821.6675780211
932,0,0,932,1.9269284063802E-10,1.0646168210594E-06,3.5800536121784E-13,3.5800438239236E-13,0,3.7E-11,1,0.000181,7.5459267146967E-13,7.9616247140479E-17,0.41869101558081,3.8568013247349E-09,28768.2196815882
933,0,0,933,1.9233281370116E-10,1.0626277165906E-06,3.6002790885539E-13,3.6002693686017E-13,0,3.7E-11,1,0.000181,7.5177402455457E-13,8.0050339603645E-17,0.41854587667122,3.8495666123507E-09,28714.4698318081
934,0,0,934,1.9197077331927E-10,1.0606274881537E-06,3.620413470695E-13,3.6204038188634E-13,0,3.7E-11,1,0.000181,7.489448508002E-13,8.0484786728683E-17,0.41840175495093,3.842393556505E-09,28660.4193886589
935,0,0,935,1.9160672871481E-10,1.0586161867015E-06,3.6404556284658E-13,3.640446044569E-13,0,3.7E-11,1,0.000181,7.4610530394234E-13,8.0919568659377E-17,0.41825864764084,3.8352817754026E-09,28606.0697289942
936,0,0,936,1.912406892298E-10,1.0565938638472E-06,3.6604043662552E-13,3.6603948501093E-13,0,3.7E-11,1,0.000181,7.4325553794547E-13,8.1354665406817E-17,0.41811655198888,3.8282308915945E-09,28551.4222475127
