x,y,z,id,cv,ci,jvx,jix,D,jx,jy,mat_therm_cond
0,225,0,0,2.4940221739448e-07,2.4878243441374e-07,0,0,14.999999999919,0.022073244957961,-4.9321414424597e-05,1
0.45,225,0,0.45,2.4940221741559e-07,2.4878243441967e-07,0,0,14.990067039688,0.022073244957961,-4.9321414424597e-05,1
0.9,225,0,0.9,2.4940221743669e-07,2.487824344256e-07,0,0,14.980134079457,0.022073244957961,-4.9321414424597e-05,1
1.35,225,0,1.35,2.4940221745779e-07,2.4878243443153e-07,0,0,14.970201119225,0.022073244957961,-4.9321414424597e-05,1
1.8,225,0,1.8,2.4940221747889e-07,2.4878243443745e-07,0,0,14.960268158994,0.022073244957961,-4.9321414424597e-05,1
2.25,225,0,2.25,2.494022175e-07,2.4878243444338e-07,0,0,14.950335198763,0.022073244957961,-4.9321414424597e-05,1
2.7,225,0,2.7,2.494022175211e-07,2.4878243444931e-07,0,0,14.940402238532,0.022073244957961,-4.9321414424597e-05,1
3.15,225,0,3.15,2.494022175422e-07,2.4878243445523e-07,0,0,14.930469278301,0.022073244957961,-4.9321414424597e-05,1
3.6,225,0,3.6,2.4940221756331e-07,2.4878243446116e-07,0,0,14.92053631807,0.022073244957961,-4.9321414424597e-05,1
4.05,225,0,4.05,2.4940221754866e-07,2.4878243445239e-07,0,0,14.910629594955,0.022014940255533,-0.00012441054541615,1
4.5,225,0,4.5,2.4940221753401e-07,2.4878243444361e-07,0,0,14.90072287184,0.022014940255533,-0.00012441054541615,1
4.95,225,0,4.95,2.4940221751936e-07,2.4878243443484e-07,0,0,14.890816148725,0.022014940255533,-0.00012441054541615,1
5.4,225,0,5.4,2.4940221750471e-07,2.4878243442607e-07,0,0,14.88090942561,0.022014940255533,-0.00012441054541615,1
5.85,225,0,5.85,2.4940221749006e-07,2.4878243441729e-07,0,0,14.871002702495,0.022014940255533,-0.00012441054541615,1
6.3,225,0,6.3,2.4940221747541e-07,2.4878243440852e-07,0,0,14.86109597938,0.022014940255533,-0.00012441054541615,1
6.75,225,0,6.75,2.4940221746076e-07,2.4878243439974e-07,0,0,14.851189256265,0.022014940255533,-0.00012441054541615,1
7.2,225,0,7.2,2.4940221744611e-07,2.4878243439097e-07,0,0,14.84128253315,0.022014940255533,-0.00012441054541615,1
7.65,225,0,7.65,2.4940221747216e-07,2.4878243439676e-07,0,0,14.831410213893,0.021938487239043,-0.00014935885897155,1
8.1,225,0,8.1,2.494022174982e-07,2.4878243440255e-07,0,0,14.821537894635,0.021938487239043,-0.00014935885897155,1
8.55,225,0,8.55,2.4940221752424e-07,2.4878243440834e-07,0,0,14.811665575377,0.021938487239043,-0.00014935885897155,1
9,225,0,9,2.4940221755029e-07,2.4878243441413e-07,0,0,14.80179325612,0.021938487239043,-0.00014935885897155,1
9.45,225,0,9.45,2.4940221757633e-07,2.4878243441992e-07,0,0,14.791920936862,0.021938487239043,-0.00014935885897155,1
9.9,225,0,9.9,2.4940221760238e-07,2.4878243442571e-07,0,0,14.782048617605,0.021938487239043,-0.00014935885897155,1
10.35,225,0,10.35,2.4940221762842e-07,2.487824344315e-07,0,0,14.772176298347,0.021938487239043,-0.00014935885897155,1
10.8,225,0,10.8,2.4940221765446e-07,2.4878243443729e-07,0,0,14.76230397909,0.021938487239043,-0.00014935885897155,1
11.25,225,0,11.25,2.494022176438e-07,2.4878243442731e-07,0,0,14.75245641988,0.021883464910223,-0.00013559010891079,1
11.7,225,0,11.7,2.4940221763314e-07,2.4878243441734e-07,0,0,14.74260886067,0.021883464910223,-0.00013559010891079,1
12.15,225,0,12.15,2.4940221762248e-07,2.4878243440736e-07,0,0,14.732761301461,0.021883464910223,-0.00013559010891079,1
12.6,225,0,12.6,2.4940221761181e-07,2.4878243439739e-07,0,0,14.722913742251,0.021883464910223,-0.00013559010891079,1
13.05,225,0,13.05,2.4940221760115e-07,2.4878243438742e-07,0,0,14.713066183042,0.021883464910223,-0.00013559010891079,1
13.5,225,0,13.5,2.4940221759049e-07,2.4878243437744e-07,0,0,14.703218623832,0.021883464910223,-0.00013559010891079,1
13.95,225,0,13.95,2.4940221757983e-07,2.4878243436747e-07,0,0,14.693371064622,0.021883464910223,-0.00013559010891079,1
14.4,225,0,14.4,2.4940221756916e-07,2.4878243435749e-07,0,0,14.683523505413,0.021883464910223,-0.00013559010891079,1
14.85,225,0,14.85,2.4940221754647e-07,2.4878243436466e-07,0,0,14.673687580627,0.021857610635595,-0.00010859143331737,1
15.3,225,0,15.3,2.4940221752378e-07,2.4878243437182e-07,0,0,14.663851655841,0.021857610635595,-0.00010859143331737,1
