x,y,z,id,cv,ci,jvx,jix,D,jx,jy,mat_therm_cond
0,225,0,0,1.7484962210712e-06,1.7325712024732e-06,0,0,15,0.021751016406109,-0.00011288643052032,1
0.45,225,0,0.45,1.748495882424e-06,1.732571025146e-06,0,0,14.990212042617,0.021751016406109,-0.00011288643052032,1
0.9,225,0,0.9,1.7484955437769e-06,1.7325708478189e-06,0,0,14.980424085234,0.021751016406109,-0.00011288643052032,1
1.35,225,0,1.35,1.7484952051297e-06,1.7325706704918e-06,0,0,14.970636127852,0.021751016406109,-0.00011288643052032,1
1.8,225,0,1.8,1.7484948664825e-06,1.7325704931646e-06,0,0,14.960848170469,0.021751016406109,-0.00011288643052032,1
2.25,225,0,2.25,1.7484945278353e-06,1.7325703158375e-06,0,0,14.951060213086,0.021751016406109,-0.00011288643052032,1
2.7,225,0,2.7,1.7484941891882e-06,1.7325701385104e-06,0,0,14.941272255703,0.021751016406109,-0.00011288643052032,1
3.15,225,0,3.15,1.748493850541e-06,1.7325699611833e-06,0,0,14.931484298321,0.021751016406109,-0.00011288643052032,1
3.6,225,0,3.6,1.7484935118938e-06,1.7325697838561e-06,0,0,14.921696340938,0.021751016406109,-0.00011288643052032,1
4.05,225,0,4.05,1.7484932041578e-06,1.7325701810206e-06,0,0,14.911969425327,0.021615368023978,-0.00028021458454716,1
4.5,225,0,4.5,1.7484928964218e-06,1.732570578185e-06,0,0,14.902242509716,0.021615368023978,-0.00028021458454716,1
4.95,225,0,4.95,1.7484925886858e-06,1.7325709753495e-06,0,0,14.892515594106,0.021615368023978,-0.00028021458454716,1
5.4,225,0,5.4,1.7484922809498e-06,1.732571372514e-06,0,0,14.882788678495,0.021615368023978,-0.00028021458454716,1
5.85,225,0,5.85,1.7484919732138e-06,1.7325717696784e-06,0,0,14.873061762884,0.021615368023978,-0.00028021458454716,1
6.3,225,0,6.3,1.7484916654778e-06,1.7325721668429e-06,0,0,14.863334847273,0.021615368023978,-0.00028021458454716,1
6.75,225,0,6.75,1.7484913577418e-06,1.7325725640074e-06,0,0,14.853607931662,0.021615368023978,-0.00028021458454716,1
7.2,225,0,7.2,1.7484910500057e-06,1.7325729611718e-06,0,0,14.843881016052,0.021615368023978,-0.00028021458454716,1
7.65,225,0,7.65,1.7484906864304e-06,1.732572814503e-06,0,0,14.834227377909,0.021452529206193,-0.00033820984197003,1
8.1,225,0,8.1,1.748490322855e-06,1.7325726678341e-06,0,0,14.824573739766,0.021452529206193,-0.00033820984197003,1
8.55,225,0,8.55,1.7484899592796e-06,1.7325725211653e-06,0,0,14.814920101623,0.021452529206193,-0.00033820984197003,1
9,225,0,9,1.7484895957042e-06,1.7325723744964e-06,0,0,14.805266463481,0.021452529206193,-0.00033820984197003,1
9.45,225,0,9.45,1.7484892321288e-06,1.7325722278276e-06,0,0,14.795612825338,0.021452529206193,-0.00033820984197003,1
9.9,225,0,9.9,1.7484888685534e-06,1.7325720811587e-06,0,0,14.785959187195,0.021452529206193,-0.00033820984197003,1
10.35,225,0,10.35,1.748488504978e-06,1.7325719344899e-06,0,0,14.776305549052,0.021452529206193,-0.00033820984197003,1
10.8,225,0,10.8,1.7484881414026e-06,1.732571787821e-06,0,0,14.766651910909,0.021452529206193,-0.00033820984197003,1
11.25,225,0,11.25,1.7484882152169e-06,1.7325716748241e-06,0,0,14.757055060088,0.021326335159332,-0.0003175625947785,1
11.7,225,0,11.7,1.7484882890312e-06,1.7325715618272e-06,0,0,14.747458209266,0.021326335159332,-0.0003175625947785,1
12.15,225,0,12.15,1.7484883628454e-06,1.7325714488302e-06,0,0,14.737861358444,0.021326335159332,-0.0003175625947785,1
12.6,225,0,12.6,1.7484884366597e-06,1.7325713358333e-06,0,0,14.728264507623,0.021326335159332,-0.0003175625947785,1
13.05,225,0,13.05,1.748488510474e-06,1.7325712228364e-06,0,0,14.718667656801,0.021326335159332,-0.0003175625947785,1
13.5,225,0,13.5,1.7484885842882e-06,1.7325711098394e-06,0,0,14.709070805979,0.021326335159332,-0.0003175625947785,1
13.95,225,0,13.95,1.7484886581025e-06,1.7325709968425e-06,0,0,14.699473955157,0.021326335159332,-0.0003175625947785,1
14.4,225,0,14.4,1.7484887319168e-06,1.7325708838456e-06,0,0,14.689877104336,0.021326335159332,-0.0003175625947785,1
14.85,225,0,14.85,1.748488719218e-06,1.7325707100455e-06,0,0,14.680312261949,0.021255205304604,-0.00026027634089992,1
15.3,225,0,15.3,1.7484887065192e-06,1.7325705362455e-06,0,0,14.670747419562,0.021255205304604,-0.00026027634089992,1
15.75,225,0,15.75,1.7484886938204e-06,1.7325703624454e-06,0,0,14.661182577175,0.021255205304604,-0.00026027634089992,1
16.2,225,0,16.2,1.7484886811216e-06,1.7325701886453e-06,0,0,14.651617734787,0.021255205304604,-0.00026027634089992,1
16.65,225,0,16.65,1.7484886684228e-06,1.7325700148453e-06,0,0,14.6420528924,0.021255205304604,-0.00026027634089992,1
17.1,225,0,17.1,1.748488655724e-06,1.7325698410452e-06,0,0,14.632488050013,0.021255205304604,-0.00026027634089992,1
17.55,225,0,17.55,1.7484886430252e-06,1.7325696672452e-06,0,0,14.622923207626,0.021255205304604,-0.00026027634089992,1
18,225,0,18,1.7484886303264e-06,1.7325694934451e-06,0,0,14.613358365239,0.021255205304604,-0.00026027634089992,1
18.45,225,0,18.45,1.7484886775446e-06,1.7325694785481e-06,0,0,14.603801247721,0.021238038930197,-0.00020061043492361,1
18.9,225,0,18.9,1.7484887247628e-06,1.7325694636511e-06,0,0,14.594244130202,0.021238038930197,-0.00020061043492361,1
19.35,225,0,19.35,1.748488771981e-06,1.7325694487541e-06,0,0,14.584687012683,0.021238038930197,-0.00020061043492361,1
19.8,225,0,19.8,1.7484888191992e-06,1.7325694338571e-06,0,0,14.575129895165,0.021238038930197,-0.00020061043492361,1
20.25,225,0,20.25,1.7484888664174e-06,1.73256941896e-06,0,0,14.565572777646,0.021238038930197,-0.00020061043492361,1
20.7,225,0,20.7,1.7484889136356e-06,1.732569404063e-06,0,0,14.556015660128,0.021238038930197,-0.00020061043492361,1
21.15,225,0,21.15,1.7484889608538e-06,1.732569389166e-06,0,0,14.546458542609,0.021238038930197,-0.00020061043492361,1
21.6,225,0,21.6,1.7484890080721e-06,1.732569374269e-06,0,0,14.53690142509,0.021238038930197,-0.00020061043492361,1
22.05,225,0,22.05,1.7484889957549e-06,1.7325693780861e-06,0,0,14.527334675767,0.021259442940944,-0.00016320463568401,1
22.5,225,0,22.5,1.7484889834377e-06,1.7325693819031e-06,0,0,14.517767926444,0.021259442940944,-0.00016320463568401,1
22.95,225,0,22.95,1.7484889711206e-06,1.7325693857202e-06,0,0,14.50820117712,0.021259442940944,-0.00016320463568401,1
23.4,225,0,23.4,1.7484889588034e-06,1.7325693895373e-06,0,0,14.498634427797,0.021259442940944,-0.00016320463568401,1
23.85,225,0,23.85,1.7484889464863e-06,1.7325693933543e-06,0,0,14.489067678473,0.021259442940944,-0.00016320463568401,1
24.3,225,0,24.3,1.7484889341691e-06,1.7325693971714e-06,0,0,14.47950092915,0.021259442940944,-0.00016320463568401,1
24.75,225,0,24.75,1.7484889218519e-06,1.7325694009884e-06,0,0,14.469934179827,0.021259442940944,-0.00016320463568401,1
25.2,225,0,25.2,1.7484889095348e-06,1.7325694048055e-06,0,0,14.460367430503,0.021259442940944,-0.00016320463568401,1
25.65,225,0,25.65,1.7484889236964e-06,1.7325693962836e-06,0,0,14.45078384815,0.021296849674453,-0.00015903667914247,1
26.1,225,0,26.1,1.7484889378581e-06,1.7325693877617e-06,0,0,14.441200265796,0.021296849674453,-0.00015903667914247,1
26.55,225,0,26.55,1.7484889520198e-06,1.7325693792398e-06,0,0,14.431616683443,0.021296849674453,-0.00015903667914247,1
27,225,0,27,1.7484889661815e-06,1.732569370718e-06,0,0,14.422033101089,0.021296849674453,-0.00015903667914247,1
27.45,225,0,27.45,1.7484889803431e-06,1.7325693621961e-06,0,0,14.412449518736,0.021296849674453,-0.00015903667914247,1
27.9,225,0,27.9,1.7484889945048e-06,1.7325693536742e-06,0,0,14.402865936382,0.021296849674453,-0.00015903667914247,1
28.35,225,0,28.35,1.7484890086665e-06,1.7325693451523e-06,0,0,14.393282354029,0.021296849674453,-0.00015903667914247,1
28.8,225,0,28.8,1.7484890228282e-06,1.7325693366304e-06,0,0,14.383698771675,0.021296849674453,-0.00015903667914247,1
29.25,225,0,29.25,1.7484889742791e-06,1.732569358205e-06,0,0,14.374100361643,0.021329800070176,-0.00018648773585156,1
29.7,225,0,29.7,1.7484889257301e-06,1.7325693797797e-06,0,0,14.364501951612,0.021329800070176,-0.00018648773585156,1
30.15,225,0,30.15,1.7484888771811e-06,1.7325694013543e-06,0,0,14.35490354158,0.021329800070176,-0.00018648773585156,1
30.6,225,0,30.6,1.7484888286321e-06,1.732569422929e-06,0,0,14.345305131549,0.021329800070176,-0.00018648773585156,1
31.05,225,0,31.05,1.748488780083e-06,1.7325694445036e-06,0,0,14.335706721517,0.021329800070176,-0.00018648773585156,1
31.5,225,0,31.5,1.748488731534e-06,1.7325694660782e-06,0,0,14.326108311486,0.021329800070176,-0.00018648773585156,1
31.95,225,0,31.95,1.748488682985e-06,1.7325694876529e-06,0,0,14.316509901454,0.021329800070176,-0.00018648773585156,1
32.4,225,0,32.4,1.748488634436e-06,1.7325695092275e-06,0,0,14.306911491422,0.021329800070176,-0.00018648773585156,1
32.85,225,0,32.85,1.7484886466739e-06,1.7325696357745e-06,0,0,14.29730705331,0.021343195806025,-0.00023417475191226,1
33.3,225,0,33.3,1.7484886589119e-06,1.7325697623214e-06,0,0,14.287702615197,0.021343195806025,-0.00023417475191226,1
33.75,225,0,33.75,1.7484886711498e-06,1.7325698888684e-06,0,0,14.278098177084,0.021343195806025,-0.00023417475191226,1
34.2,225,0,34.2,1.7484886833878e-06,1.7325700154154e-06,0,0,14.268493738972,0.021343195806025,-0.00023417475191226,1
34.65,225,0,34.65,1.7484886956258e-06,1.7325701419623e-06,0,0,14.258889300859,0.021343195806025,-0.00023417475191226,1
35.1,225,0,35.1,1.7484887078637e-06,1.7325702685093e-06,0,0,14.249284862746,0.021343195806025,-0.00023417475191226,1
35.55,225,0,35.55,1.7484887201017e-06,1.7325703950562e-06,0,0,14.239680424633,0.021343195806025,-0.00023417475191226,1
36,225,0,36,1.7484887323396e-06,1.7325705216032e-06,0,0,14.230075986521,0.021343195806025,-0.00023417475191226,1
36.45,225,0,36.45,1.7484886893775e-06,1.7325705615088e-06,0,0,14.220475306868,0.021334843673548,-0.00028839878766396,1
36.9,225,0,36.9,1.7484886464153e-06,1.7325706014144e-06,0,0,14.210874627215,0.021334843673548,-0.00028839878766396,1
37.35,225,0,37.35,1.7484886034532e-06,1.7325706413201e-06,0,0,14.201273947561,0.021334843673548,-0.00028839878766396,1
37.8,225,0,37.8,1.748488560491e-06,1.7325706812257e-06,0,0,14.191673267908,0.021334843673548,-0.00028839878766396,1
38.25,225,0,38.25,1.7484885175289e-06,1.7325707211313e-06,0,0,14.182072588255,0.021334843673548,-0.00028839878766396,1
38.7,225,0,38.7,1.7484884745667e-06,1.7325707610369e-06,0,0,14.172471908602,0.021334843673548,-0.00028839878766396,1
39.15,225,0,39.15,1.7484884316046e-06,1.7325708009426e-06,0,0,14.162871228949,0.021334843673548,-0.00028839878766396,1
39.6,225,0,39.6,1.7484883886424e-06,1.7325708408482e-06,0,0,14.153270549296,0.021334843673548,-0.00028839878766396,1
