x,y,z,id,cv,ci,jvx,jix,D,jx,jy,mat_therm_cond
0,225,0,0,1.5731423977127e-05,1.4548420860354e-05,0,0,15,0.021187817850037,-1.7566154353554e-05,1
0.45,225,0,0.45,1.573153038357e-05,1.4548524009001e-05,0,0,14.990473386737,0.021187817850037,-1.7566154353554e-05,1
0.9,225,0,0.9,1.5731636790014e-05,1.4548627157647e-05,0,0,14.980946773474,0.021187817850037,-1.7566154353554e-05,1
1.35,225,0,1.35,1.5731743196457e-05,1.4548730306294e-05,0,0,14.971420160211,0.021187817850037,-1.7566154353554e-05,1
1.8,225,0,1.8,1.5731849602901e-05,1.4548833454941e-05,0,0,14.961893546948,0.021187817850037,-1.7566154353554e-05,1
2.25,225,0,2.25,1.5732047935762e-05,1.4549149715916e-05,0,0,14.952368753106,0.021185547407318,-5.4471178197679e-05,1
2.7,225,0,2.7,1.5732246268623e-05,1.4549465976891e-05,0,0,14.942843959264,0.021185547407318,-5.4471178197679e-05,1
3.15,225,0,3.15,1.5732444601484e-05,1.4549782237866e-05,0,0,14.933319165422,0.021185547407318,-5.4471178197679e-05,1
3.6,225,0,3.6,1.5732642934344e-05,1.4550098498841e-05,0,0,14.92379437158,0.021185547407318,-5.4471178197679e-05,1
4.05,225,0,4.05,1.5733004919233e-05,1.4550576555612e-05,0,0,14.914273550897,0.021178598221976,-9.502897388014e-05,1
4.5,225,0,4.5,1.5733366904122e-05,1.4551054612383e-05,0,0,14.904752730214,0.021178598221976,-9.502897388014e-05,1
4.95,225,0,4.95,1.5733728889011e-05,1.4551532669154e-05,0,0,14.89523190953,0.021178598221976,-9.502897388014e-05,1
5.4,225,0,5.4,1.57340908739e-05,1.4552010725925e-05,0,0,14.885711088847,0.021178598221976,-9.502897388014e-05,1
5.85,225,0,5.85,1.5734517881591e-05,1.4552618603795e-05,0,0,14.87619844515,0.021157060843093,-0.00013410052755924,1
6.3,225,0,6.3,1.5734944889281e-05,1.4553226481664e-05,0,0,14.866685801453,0.021157060843093,-0.00013410052755924,1
6.75,225,0,6.75,1.5735371896971e-05,1.4553834359534e-05,0,0,14.857173157756,0.021157060843093,-0.00013410052755924,1
7.2,225,0,7.2,1.5735798904661e-05,1.4554442237403e-05,0,0,14.847660514059,0.021157060843093,-0.00013410052755924,1
7.65,225,0,7.65,1.5736209174542e-05,1.4555106441694e-05,0,0,14.838157345091,0.021131062857459,-0.00016486275019056,1
8.1,225,0,8.1,1.5736619444423e-05,1.4555770645986e-05,0,0,14.828654176123,0.021131062857459,-0.00016486275019056,1
8.55,225,0,8.55,1.5737029714304e-05,1.4556434850277e-05,0,0,14.819151007155,0.021131062857459,-0.00016486275019056,1
9,225,0,9,1.5737439984185e-05,1.4557099054569e-05,0,0,14.809647838187,0.021131062857459,-0.00016486275019056,1
9.45,225,0,9.45,1.5737538610231e-05,1.4557748387837e-05,0,0,14.800157918853,0.02110216166149,-0.00019122437580305,1
9.9,225,0,9.9,1.5737637236276e-05,1.4558397721106e-05,0,0,14.790667999519,0.02110216166149,-0.00019122437580305,1
10.35,225,0,10.35,1.5737735862322e-05,1.4559047054374e-05,0,0,14.781178080185,0.02110216166149,-0.00019122437580305,1
10.8,225,0,10.8,1.5737834488367e-05,1.4559696387642e-05,0,0,14.771688160851,0.02110216166149,-0.00019122437580305,1
