x,y,z,id,cv,ci,jvx,jix,D,jx,jy,mat_therm_cond
0,225,0,0,7.4890083239605e-07,7.4555093950412e-07,0,0,15,0.021917645513067,-8.2861246131605e-05,1
0.45,225,0,0.45,7.489008359437e-07,7.4555091885285e-07,0,0,14.990137059519,0.021917645513067,-8.2861246131605e-05,1
0.9,225,0,0.9,7.4890083949135e-07,7.4555089820159e-07,0,0,14.980274119038,0.021917645513067,-8.2861246131605e-05,1
1.35,225,0,1.35,7.48900843039e-07,7.4555087755032e-07,0,0,14.970411178557,0.021917645513067,-8.2861246131605e-05,1
1.8,225,0,1.8,7.4890084658665e-07,7.4555085689906e-07,0,0,14.960548238076,0.021917645513067,-8.2861246131605e-05,1
2.25,225,0,2.25,7.489008501343e-07,7.455508362478e-07,0,0,14.950685297596,0.021917645513067,-8.2861246131605e-05,1
2.7,225,0,2.7,7.4890085368194e-07,7.4555081559653e-07,0,0,14.940822357115,0.021917645513067,-8.2861246131605e-05,1
3.15,225,0,3.15,7.4890085722959e-07,7.4555079494527e-07,0,0,14.930959416634,0.021917645513067,-8.2861246131605e-05,1
3.6,225,0,3.6,7.4890086077724e-07,7.45550774294e-07,0,0,14.921096476153,0.021917645513067,-8.2861246131605e-05,1
4.05,225,0,4.05,7.4890081254245e-07,7.4555076533271e-07,0,0,14.911276425315,0.02182233519448,-0.00021108718168697,1
4.5,225,0,4.5,7.4890076430766e-07,7.4555075637141e-07,0,0,14.901456374478,0.02182233519448,-0.00021108718168697,1
4.95,225,0,4.95,7.4890071607287e-07,7.4555074741012e-07,0,0,14.89163632364,0.02182233519448,-0.00021108718168697,1
5.4,225,0,5.4,7.4890066783808e-07,7.4555073844882e-07,0,0,14.881816272803,0.02182233519448,-0.00021108718168697,1
5.85,225,0,5.85,7.4890061960328e-07,7.4555072948752e-07,0,0,14.871996221965,0.02182233519448,-0.00021108718168697,1
6.3,225,0,6.3,7.4890057136849e-07,7.4555072052623e-07,0,0,14.862176171128,0.02182233519448,-0.00021108718168697,1
6.75,225,0,6.75,7.489005231337e-07,7.4555071156493e-07,0,0,14.85235612029,0.02182233519448,-0.00021108718168697,1
7.2,225,0,7.2,7.4890047489891e-07,7.4555070260364e-07,0,0,14.842536069453,0.02182233519448,-0.00021108718168697,1
7.65,225,0,7.65,7.4890049347287e-07,7.4555068807676e-07,0,0,14.832773627234,0.021694316041636,-0.00025818525855786,1
8.1,225,0,8.1,7.4890051204683e-07,7.4555067354989e-07,0,0,14.823011185015,0.021694316041636,-0.00025818525855786,1
8.55,225,0,8.55,7.489005306208e-07,7.4555065902301e-07,0,0,14.813248742797,0.021694316041636,-0.00025818525855786,1
9,225,0,9,7.4890054919476e-07,7.4555064449614e-07,0,0,14.803486300578,0.021694316041636,-0.00025818525855786,1
9.45,225,0,9.45,7.4890056776872e-07,7.4555062996926e-07,0,0,14.793723858359,0.021694316041636,-0.00025818525855786,1
9.9,225,0,9.9,7.4890058634269e-07,7.4555061544239e-07,0,0,14.78396141614,0.021694316041636,-0.00025818525855786,1
10.35,225,0,10.35,7.4890060491665e-07,7.4555060091551e-07,0,0,14.774198973922,0.021694316041636,-0.00025818525855786,1
10.8,225,0,10.8,7.4890062349061e-07,7.4555058638864e-07,0,0,14.764436531703,0.021694316041636,-0.00025818525855786,1
11.25,225,0,11.25,7.4890062600421e-07,7.4555059439319e-07,0,0,14.754717720388,0.021597358478045,-0.00023936403554226,1
11.7,225,0,11.7,7.4890062851782e-07,7.4555060239774e-07,0,0,14.744998909073,0.021597358478045,-0.00023936403554226,1
12.15,225,0,12.15,7.4890063103142e-07,7.4555061040229e-07,0,0,14.735280097757,0.021597358478045,-0.00023936403554226,1
12.6,225,0,12.6,7.4890063354502e-07,7.4555061840684e-07,0,0,14.725561286442,0.021597358478045,-0.00023936403554226,1
13.05,225,0,13.05,7.4890063605862e-07,7.4555062641139e-07,0,0,14.715842475127,0.021597358478045,-0.00023936403554226,1
13.5,225,0,13.5,7.4890063857223e-07,7.4555063441593e-07,0,0,14.706123663812,0.021597358478045,-0.00023936403554226,1
13.95,225,0,13.95,7.4890064108583e-07,7.4555064242048e-07,0,0,14.696404852497,0.021597358478045,-0.00023936403554226,1
14.4,225,0,14.4,7.4890064359943e-07,7.4555065042503e-07,0,0,14.686686041182,0.021597358478045,-0.00023936403554226,1
14.85,225,0,14.85,7.4890065004252e-07,7.4555064696345e-07,0,0,14.676989266256,0.021548388723167,-0.00019455159642967,1
15.3,225,0,15.3,7.489006564856e-07,7.4555064350188e-07,0,0,14.667292491331,0.021548388723167,-0.00019455159642967,1
15.75,225,0,15.75,7.4890066292869e-07,7.455506400403e-07,0,0,14.657595716406,0.021548388723167,-0.00019455159642967,1
16.2,225,0,16.2,7.4890066937178e-07,7.4555063657872e-07,0,0,14.64789894148,0.021548388723167,-0.00019455159642967,1
16.65,225,0,16.65,7.4890067581487e-07,7.4555063311714e-07,0,0,14.638202166555,0.021548388723167,-0.00019455159642967,1
17.1,225,0,17.1,7.4890068225795e-07,7.4555062965556e-07,0,0,14.628505391629,0.021548388723167,-0.00019455159642967,1
17.55,225,0,17.55,7.4890068870104e-07,7.4555062619398e-07,0,0,14.618808616704,0.021548388723167,-0.00019455159642967,1
18,225,0,18,7.4890069514413e-07,7.455506227324e-07,0,0,14.609111841778,0.021548388723167,-0.00019455159642967,1
18.45,225,0,18.45,7.4890069210689e-07,7.4555062710534e-07,0,0,14.599419031261,0.021539578928711,-0.00015307368271214,1
18.9,225,0,18.9,7.4890068906965e-07,7.4555063147828e-07,0,0,14.589726220743,0.021539578928711,-0.00015307368271214,1
19.35,225,0,19.35,7.4890068603241e-07,7.4555063585122e-07,0,0,14.580033410225,0.021539578928711,-0.00015307368271214,1
19.8,225,0,19.8,7.4890068299518e-07,7.4555064022415e-07,0,0,14.570340599707,0.021539578928711,-0.00015307368271214,1
20.25,225,0,20.25,7.4890067995794e-07,7.4555064459709e-07,0,0,14.560647789189,0.021539578928711,-0.00015307368271214,1
20.7,225,0,20.7,7.489006769207e-07,7.4555064897003e-07,0,0,14.550954978671,0.021539578928711,-0.00015307368271214,1
21.15,225,0,21.15,7.4890067388346e-07,7.4555065334297e-07,0,0,14.541262168153,0.021539578928711,-0.00015307368271214,1
21.6,225,0,21.6,7.4890067084623e-07,7.455506577159e-07,0,0,14.531569357635,0.021539578928711,-0.00015307368271214,1
22.05,225,0,22.05,7.4890067085018e-07,7.4555065708126e-07,0,0,14.521869231575,0.021555835689648,-0.0001306946303293,1
22.5,225,0,22.5,7.4890067085413e-07,7.4555065644661e-07,0,0,14.512169105514,0.021555835689648,-0.0001306946303293,1
22.95,225,0,22.95,7.4890067085808e-07,7.4555065581197e-07,0,0,14.502468979454,0.021555835689648,-0.0001306946303293,1
23.4,225,0,23.4,7.4890067086203e-07,7.4555065517733e-07,0,0,14.492768853394,0.021555835689648,-0.0001306946303293,1
23.85,225,0,23.85,7.4890067086598e-07,7.4555065454268e-07,0,0,14.483068727333,0.021555835689648,-0.0001306946303293,1
24.3,225,0,24.3,7.4890067086993e-07,7.4555065390804e-07,0,0,14.473368601273,0.021555835689648,-0.0001306946303293,1
24.75,225,0,24.75,7.4890067087389e-07,7.4555065327339e-07,0,0,14.463668475213,0.021555835689648,-0.0001306946303293,1
25.2,225,0,25.2,7.4890067087784e-07,7.4555065263875e-07,0,0,14.453968349152,0.021555835689648,-0.0001306946303293,1
25.65,225,0,25.65,7.4890067121313e-07,7.4555065383988e-07,0,0,14.444257083622,0.021580590068509,-0.00013296565375237,1
26.1,225,0,26.1,7.4890067154842e-07,7.4555065504102e-07,0,0,14.434545818091,0.021580590068509,-0.00013296565375237,1
26.55,225,0,26.55,7.4890067188371e-07,7.4555065624216e-07,0,0,14.42483455256,0.021580590068509,-0.00013296565375237,1
27,225,0,27,7.4890067221901e-07,7.455506574433e-07,0,0,14.415123287029,0.021580590068509,-0.00013296565375237,1
27.45,225,0,27.45,7.489006725543e-07,7.4555065864444e-07,0,0,14.405412021498,0.021580590068509,-0.00013296565375237,1
27.9,225,0,27.9,7.4890067288959e-07,7.4555065984558e-07,0,0,14.395700755967,0.021580590068509,-0.00013296565375237,1
28.35,225,0,28.35,7.4890067322488e-07,7.4555066104672e-07,0,0,14.385989490437,0.021580590068509,-0.00013296565375237,1
28.8,225,0,28.8,7.4890067356018e-07,7.4555066224786e-07,0,0,14.376278224906,0.021580590068509,-0.00013296565375237,1
29.25,225,0,29.25,7.4890067568835e-07,7.4555065754602e-07,0,0,14.366558849172,0.021598612741407,-0.00015638564409198,1
29.7,225,0,29.7,7.4890067781653e-07,7.4555065284418e-07,0,0,14.356839473438,0.021598612741407,-0.00015638564409198,1
30.15,225,0,30.15,7.4890067994471e-07,7.4555064814235e-07,0,0,14.347120097705,0.021598612741407,-0.00015638564409198,1
30.6,225,0,30.6,7.4890068207289e-07,7.4555064344051e-07,0,0,14.337400721971,0.021598612741407,-0.00015638564409198,1
