time,average_xi,average_xv,left_jix,left_jvx,left_xi,left_xs,left_xv,right_jix,right_jvx,total_ci,total_cv
0,0,0,0,0,0,0,0,0,0,0,0
1,1.0005311970266e-08,1.0006311500832e-08,-3.332991746879e-28,-3.3333247482688e-28,1.0019140428228e-08,1,1.0020141340342e-08,6.3504341078761e-29,6.3510685613854e-29,0.00063510844922051,0.00063517189654828
2.2,2.1986706131631e-08,2.1989834488982e-08,-3.3917797019546e-28,-3.3925212513848e-28,2.2017520872388e-08,1,2.2020653626155e-08,6.2599455859617e-29,6.26132776399e-29,0.0013956529167932,0.0013958514959271
3.64,3.6362562859551e-08,3.636997758551e-08,-3.4688344751813e-28,-3.4700827530429e-28,3.6413817418413e-08,1,3.6421242685576e-08,6.141418138635e-29,6.1436724413297e-29,0.0023081909865525,0.0023086616520469
5.368,5.3610729427559e-08,5.3625947873756e-08,-3.5640220303346e-28,-3.5659045314478e-28,5.3686532610928e-08,1,5.3701772861295e-08,5.9949746647116e-29,5.9982355773416e-29,0.0034030550301185,0.0034040210533462
7.4416,7.4304202451421e-08,7.4332685734957e-08,-3.679348427348e-28,-3.6820310841623e-28,7.4409468394696e-08,1,7.4437992707391e-08,5.8174701796249e-29,5.8218793090156e-29,0.004716617225903,0.0047184252628827
9.92992,9.9129875779053e-08,9.9179921947231e-08,-3.8181300354561e-28,-3.8218299406591e-28,9.9270492357073e-08,1,9.9320610892314e-08,5.6037377904465e-29,5.609437582944e-29,0.0062924796212811,0.0062956564082074
12.915904,1.2891091599919e-07,1.2899497674564e-07,-3.9847184560389e-28,-3.9897216055448e-28,1.2909394161472e-07,1,1.2917812425723e-07,5.3469936558573e-29,5.3541160596491e-29,0.0081828944655755,0.0081882304001742
16.4990848,1.6463339715056e-07,1.647699966166e-07,-4.1844730146155e-28,-4.1911590561095e-28,1.6486729406596e-07,1,1.6500409203577e-07,5.038862562066e-29,5.0475101116071e-29,0.010450454904848,0.010459125846373
20.79890176,2.0747790617949e-07,2.0769442480453e-07,-4.4238517528113e-28,-4.4327285746081e-28,2.0777281843435e-07,1,2.0798965221416e-07,4.6692172000295e-29,4.679432794492e-29,0.013170101205517,0.013183845185574
25.958682112,2.5885688885678e-07,2.5919359317716e-07,-4.7105664713724e-28,-4.7223186786766e-28,2.5922497348728e-07,1,2.5956216852415e-07,4.2259108967287e-29,4.2376307953632e-29,0.016431491365832,0.016452864388422
