time,average_xi,average_xv,center_xi,center_xs,center_xv,left_jix,left_jvx,right_jix,right_jvx,total_ci,total_cv
0,0,0,0,0,0,0,0,0,0,0,0
1,9.7609752025133e-09,9.9745201509868e-09,1.2090004946898e-09,1,4.0074889515425e-09,-6.4150880792947e-09,-1.2648230436117e-11,6.4151199576774e-09,1.2648085791641e-11,0.00063969527087191,0.00065369015261507
2.2,2.1288711427302e-08,2.1919547039293e-08,1.9421923675519e-09,1,8.7931800069542e-09,-1.191139659686e-08,-2.7769657593174e-11,1.1911600144569e-08,2.7769539762972e-11,0.0013951769920996,0.0014365194347671
3.64,3.4855840534755e-08,3.6253058582036e-08,2.369259933753e-09,1,1.4505930767041e-08,-1.6638094419774e-08,-4.5867436061076e-11,1.6638180103774e-08,4.5867325718922e-11,0.0022843123652857,0.0023758804472323
5.368,5.0768442609411e-08,5.3452377042646e-08,2.6616154285307e-09,1,2.1315441237811e-08,-2.0991259386596e-08,-6.751152767932e-11,2.0991266535557e-08,6.7511410220846e-11,0.0033271606548503,0.0035030549818669
7.4416,6.9368425455831e-08,7.4090237760458e-08,2.8952997056046e-09,1,2.9420532782816e-08,-2.5222080817534e-08,-9.3377968564821e-11,2.5222077946735e-08,9.3377824474224e-11,0.0045461291306733,0.0048555778218694
9.92992,9.1022470137648e-08,9.8853809666864e-08,3.0974573053651e-09,1,3.9052116399289e-08,-2.9455572027801e-08,-1.2426531409793e-10,2.9455613285495e-08,1.2426510870436e-10,0.0059652486029409,0.0064784832703276
12.915904,1.1611046849087e-07,1.2856681066885e-07,3.2782920611645e-09,1,5.0475794811163e-08,-3.3751007793453e-08,-1.6111203330694e-10,3.3751135780593e-08,1.6111179769927e-10,0.0076094156630176,0.0084257545039935
16.4990848,1.4500664572895e-07,1.6421800964647e-07,3.4424853048929e-09,1,6.3995224044577e-08,-3.8134195418917e-08,-2.0501929950377e-10,3.8134296495708e-08,2.0501904365489e-10,0.0095031555344928,0.010762191480191
20.79890176,1.7805498527599e-07,2.0699325900892e-07,3.5925865048318e-09,1,7.9953458964585e-08,-4.2610683083173e-08,-2.5727164593272e-10,4.2610799142814e-08,2.572713692087e-10,0.011669011515047,0.013565510222409
25.958682112,2.1553379910265e-07,2.5831497607832e-07,3.7301433112029e-09,1,9.87335697156e-08,-4.7171043412112e-08,-3.1936045600535e-10,4.7171009933595e-08,3.1936020726758e-10,0.014125223057991,0.016928930272269
32.1504185344,2.5760978477166e-07,3.1988868745581e-07,3.8559874261524e-09,1,1.2075644756939e-07,-5.1790620592146e-08,-3.9300550095275e-10,5.1790469747434e-08,3.930053394373e-10,0.016882714854796,0.020964225021104
39.58050224128,3.0427969684325e-07,3.9376005592964e-07,3.9705082404837e-09,1,1.4647666497368e-07,-5.6431125663305e-08,-4.8017781797196e-10,5.6430930431008e-08,4.801776744007e-10,0.019941274212319,0.025805459025405
48.496602689536,3.5530498229025e-07,4.823812073288e-07,4.0738127316166e-09,1,1.7637369835135e-07,-6.1039312435007e-08,-5.8311644160752e-10,6.10390506268e-08,5.8311626514721e-10,0.023285267319374,0.031613334803501
