x,y,z,id,xi,xv,jvx,jix
0,0,0,0,2.6586252010745e-10,9.2764958645256e-10,4.3418710352908e-26,-2.0679515313826e-25
1,0,0,1,2.6586252010746e-10,9.2764958645232e-10,4.2370672516804e-26,0
2,0,0,2,2.6586252010746e-10,9.2764958645209e-10,4.1921513444187e-26,-2.0679515313826e-25
3,0,0,3,2.6586252010746e-10,9.2764958645185e-10,4.2969551280292e-26,0
4,0,0,4,2.6586252010746e-10,9.2764958645162e-10,4.2370672516804e-26,-2.0679515313826e-25
5,0,0,5,2.6586252010746e-10,9.2764958645138e-10,4.1996373289623e-26,-2.0679515313826e-25
6,0,0,6,2.6586252010746e-10,9.2764958645115e-10,2.994393817442e-28,0
7,0,0,7,2.6586252010746e-10,9.2764958645123e-10,-1.8490381822704e-26,0
8,0,0,8,2.6586252010746e-10,9.2764958645134e-10,-2.0212158267733e-26,0
9,0,0,9,2.6586252010746e-10,9.2764958645144e-10,-1.9313840122501e-26,2.0679515313826e-25
10,0,0,10,2.6586252010746e-10,9.2764958645155e-10,-1.893954089532e-26,2.0679515313826e-25
11,0,0,11,2.6586252010746e-10,9.2764958645166e-10,-1.9089260586192e-26,0
12,0,0,12,2.6586252010746e-10,9.2764958645177e-10,-1.9089260586192e-26,0
13,0,0,13,2.6586252010746e-10,9.2764958645189e-10,-8.9083216068898e-27,2.0679515313826e-25
14,0,0,14,2.6586252010746e-10,9.2764958645194e-10,-7.8602837707851e-27,0
15,0,0,15,2.6586252010746e-10,9.2764958645198e-10,-7.4111246981689e-27,0
16,0,0,16,2.6586252010746e-10,9.2764958645202e-10,-6.06364748032e-27,2.0679515313826e-25
17,0,0,17,2.6586252010746e-10,9.2764958645206e-10,-6.5876663983723e-27,0
18,0,0,18,2.6586252010746e-10,9.2764958645209e-10,-6.5876663983723e-27,2.0679515313826e-25
19,0,0,19,2.6586252010746e-10,9.2764958645212e-10,-1.1004397279099e-26,0
20,0,0,20,2.6586252010746e-10,9.2764958645219e-10,-1.212729496064e-26,-2.0679515313826e-25
21,0,0,21,2.6586252010746e-10,9.2764958645226e-10,-1.3250192642181e-26,0
22,0,0,22,2.6586252010746e-10,9.2764958645232e-10,-1.1902715424332e-26,0
23,0,0,23,2.6586252010746e-10,9.2764958645238e-10,-1.0180938979303e-26,-2.0679515313826e-25
24,0,0,24,2.6586252010746e-10,9.2764958645244e-10,-1.0106079133867e-26,-2.0679515313826e-25
25,0,0,25,2.6586252010746e-10,9.2764958645257e-10,-6.4828626147618e-26,-2.0679515313826e-25
26,0,0,26,2.6586252010746e-10,9.2764958645253e-10,6.2133671711921e-27,2.0679515313826e-25
27,0,0,27,2.6586252010746e-10,9.276495864525e-10,6.4379467075002e-27,0
28,0,0,28,2.6586252010746e-10,9.2764958645246e-10,8.1597231525293e-27,0
29,0,0,29,2.6586252010746e-10,9.2764958645242e-10,8.3843026888375e-27,0
30,0,0,30,2.6586252010746e-10,9.2764958645237e-10,8.2345829979654e-27,0
31,0,0,31,2.6586252010746e-10,9.2764958645232e-10,8.2345829979654e-27,0
32,0,0,32,2.6586252010746e-10,9.2764958645262e-10,-8.4666485188171e-26,4.1359030627651e-25
33,0,0,33,2.6586252010746e-10,9.2764958645309e-10,-8.4816204879044e-26,2.0679515313826e-25
34,0,0,34,2.6586252010745e-10,9.2764958645356e-10,-8.4217326115555e-26,2.0679515313826e-25
35,0,0,35,2.6586252010745e-10,9.2764958645402e-10,-8.5115644260788e-26,4.1359030627651e-25
36,0,0,36,2.6586252010745e-10,9.276495864545e-10,-8.6313401787765e-26,2.0679515313826e-25
37,0,0,37,2.6586252010745e-10,9.2764958645498e-10,-8.8783776687154e-26,4.1359030627651e-25
38,0,0,38,2.6586252010745e-10,9.2764958645513e-10,6.7897879810496e-26,0
39,0,0,39,2.6586252010745e-10,9.2764958645476e-10,6.460404661131e-26,2.0679515313826e-25
40,0,0,40,2.6586252010745e-10,9.2764958645441e-10,6.2582830784537e-26,2.0679515313826e-25
41,0,0,41,2.6586252010745e-10,9.2764958645407e-10,6.1310213412124e-26,0
42,0,0,42,2.6586252010745e-10,9.2764958645375e-10,5.7492361294886e-26,0
43,0,0,43,2.6586252010745e-10,9.2764958645344e-10,5.4273387941136e-26,2.0679515313826e-25
44,0,0,44,2.6586252010745e-10,9.2764958645313e-10,6.2283391402793e-26,-2.0679515313826e-25
45,0,0,45,2.6586252010745e-10,9.2764958645303e-10,1.8340662131832e-26,-2.0679515313826e-25
46,0,0,46,2.6586252010745e-10,9.2764958645293e-10,1.6544025841367e-26,-4.1359030627651e-25
47,0,0,47,2.6586252010745e-10,9.2764958645284e-10,1.6918325068547e-26,-2.0679515313826e-25
48,0,0,48,2.6586252010745e-10,9.2764958645274e-10,1.7442343986599e-26,-2.0679515313826e-25
49,0,0,49,2.6586252010745e-10,9.2764958645265e-10,1.6469165995931e-26,-2.0679515313826e-25
50,0,0,50,2.6586252010745e-10,9.2764958645256e-10,1.572056754157e-26,-2.0679515313826e-25
