time,average_xi,average_xv,center_xi,center_xs,center_xv,left_jix,left_jvx,right_jix,right_jvx,total_ci,total_cv
0,0,0,0,0,0,0,0,0,0,0,0
1,9.8571082138153e-05,9.8572066863255e-05,3.9726073133649e-05,1,3.9726469997116e-05,-1.2515799194517e-19,-1.251592422735e-19,1.2515799180694e-19,1.2515924213527e-19,6.459954439006,6.4600189739503
2.2,0.00021403583647894,0.00021403889852746,8.606053998213e-05,1,8.6061772495486e-05,-2.7146329704678e-19,-2.7146718265073e-19,2.7146329692544e-19,2.7146718252938e-19,14.027052579484,14.027253253896
3.64,0.00034456285050753,0.00034456999966806,0.00013789920302922,1,0.00013790207307606,-4.3603140103808e-19,-4.3604046148259e-19,4.3603140093041e-19,4.3604046137491e-19,22.581270970861,22.581739498246
5.368,0.0004847181908146,0.00048473248528703,0.00019254231560659,1,0.00019254802989373,-6.1117022780053e-19,-6.1118830671059e-19,6.111702277079e-19,6.1118830661795e-19,31.766491353226,31.767428155771
7.4416,0.00062492347380213,0.00062494917099467,0.00024566530708804,1,0.00024567551889084,-7.8396585524194e-19,-7.8399826201087e-19,7.8396585516699e-19,7.8399826193591e-19,40.954984779097,40.956668870307
9.92992,0.00075278304341544,0.00075282567835424,0.00029219522267711,1,0.00029221203920954,-9.3849171970969e-19,-9.3854529019265e-19,9.3849171965432e-19,9.3854529013727e-19,49.334389533275,49.337183656623
12.915904,0.00085662200050198,0.00085668834337849,0.00032799671400267,1,0.00032802265874305,-1.0607392455549e-18,-1.0608222536173e-18,1.0607392455189e-18,1.0608222535813e-18,56.139579424898,56.143927271653
16.4990848,0.00092974901646177,0.00092984693528671,0.0003514645844929,1,0.00035150253595558,-1.1438965197361e-18,-1.1440184905246e-18,1.1438965197164e-18,1.1440184905049e-18,60.932031542838,60.93844875095
20.79890176,0.00097277592438192,0.00097291425438837,0.0003639451772662,1,0.00036399832960992,-1.190522978526e-18,-1.1906945411881e-18,1.1905229785231e-18,1.1906945411852e-18,63.751842980293,63.760908575596
25.958682112,0.00099245805774497,0.00099264660494666,0.00036874521851952,1,0.00036881710779786,-1.2102227226589e-18,-1.2104556540057e-18,1.2102227226679e-18,1.2104556540147e-18,65.041731272375,65.054087901784
32.1504185344,0.00099804143767632,0.00099829119905008,0.00036949713988241,1,0.00036959175359502,-1.21468292995e-18,-1.214990469334e-18,1.2146829299591e-18,1.2149904693431e-18,65.407643659555,65.424012020946
39.58050224128,0.00099754605492523,0.00099786965336057,0.00036889152699023,1,0.0003690134826305,-1.2132697597882e-18,-1.2136671699058e-18,1.2132697597927e-18,1.2136671699103e-18,65.37517825558,65.396385602638
48.496602689536,0.00099583396623414,0.000996246231427,0.00036827926852018,1,0.00036843402993541,-1.2111743469292e-18,-1.2116796256137e-18,1.2111743469294e-18,1.2116796256139e-18,65.262974811121,65.2899930228
59.195923227443,0.00099474387097379,0.00099526248725446,0.00036799617715466,1,0.00036819028399598,-1.2100427365972e-18,-1.2106773893209e-18,1.2100427365963e-18,1.2106773893199e-18,65.191534328138,65.225522364708
72.035107872932,0.00099436616006887,0.00099501234553473,0.00036792937188144,1,0.00036817067857818,-1.2097135098335e-18,-1.2105033551654e-18,1.209713509833e-18,1.2105033551649e-18,65.166780666273,65.209129076964
87.442129447518,0.00099429542401067,0.00099509466336506,0.00036792140033304,1,0.00036821933978372,-1.2096644835643e-18,-1.2106405311799e-18,1.2096644835606e-18,1.2106405311896e-18,65.162144907963,65.214523858292
105.93055533702,0.00099425340835557,0.00099523629499218,0.00036790258361937,1,0.00036826847712159,-1.2096097304377e-18,-1.2108092020033e-18,1.2096097304254e-18,1.2108092020266e-18,65.159391369991,65.223805828608
128.11666640443,0.00099416339616767,0.00099536663923991,0.00036786520692423,1,0.00036831263769138,-1.2094931192555e-18,-1.2109606748407e-18,1.2094931192261e-18,1.210960674876e-18,65.153492331244,65.232348069227
154.73999968531,0.0009940329374578,0.00099550057715667,0.00036781583564415,1,0.00036836109939828,-1.2093321838088e-18,-1.2111214019962e-18,1.2093321837588e-18,1.2111214020469e-18,65.144942589234,65.241125824539
186.68799962237,0.00099387298183078,0.00099565785121256,0.00036775673993904,1,0.00036841938608073,-1.2091376465101e-18,-1.2113128033775e-18,1.2091376464378e-18,1.2113128034494e-18,65.134459737262,65.251432937067
225.02559954685,0.0009936823359561,0.00099584781402225,0.00036768632362455,1,0.00036848980402786,-1.208905936427e-18,-1.2115441385877e-18,1.2089059363457e-18,1.2115441386689e-18,65.121965569219,65.263882339762
271.03071945622,0.00099345427722246,0.0009960763894041,0.00036760195881411,1,0.00036857440477219,-1.2086285311786e-18,-1.2118222706724e-18,1.2086285310936e-18,1.2118222707576e-18,65.107019512051,65.278862255987
326.23686334746,0.00099318079458506,0.0009963507291266,0.00036750075980242,1,0.00036867591317967,-1.2082958091076e-18,-1.2121560248674e-18,1.208295809021e-18,1.2121560249542e-18,65.089096553927,65.296841384041
