Di,Dv,K0_dist,id,jix,jvx,super_saturation,void_nucleation_rate,x,xi,xie,xv,xve,y,z
1,0.0010115472855945,5.0125483913878e-21,0,-3.2155985501431e-12,-1.0743750711257e-13,1,-nan,0,0,0,5.7934318399265e-10,5.7934318399265e-10,0,0
1,0.0010115472855945,5.0376713759195e-21,1,-3.2115547998451e-12,-1.0325967228318e-13,-4.3038542795048,-nan,1,3.2135764990883e-12,0,6.8348337790597e-10,5.7934318399265e-10,0,0
1,0.0010115472855945,5.0629152143929e-21,2,-3.2061680675451e-12,-9.7853188230778e-14,-9.6078585365965,-nan,2,6.4217641498936e-12,0,7.822093512683e-10,5.7934318399265e-10,0,0
1,0.0010115472855945,5.0882804617947e-21,3,-3.2007869954008e-12,-9.263369942193e-14,-14.91170302744,-nan,3,9.6245686043207e-12,0,8.757061394449e-10,5.7934318399265e-10,0,0
1,0.0010115472855945,5.1137676755271e-21,4,-3.1954116039352e-12,-8.7600488157356e-14,-20.215079070165,-nan,4,1.2821995535496e-11,0,9.6415818353841e-10,5.7934318399265e-10,0,0
1,0.0010115472855945,5.1393774154177e-21,5,-3.1900419118829e-12,-8.2752528787536e-14,-25.517679569658,-nan,5,1.6014050635942e-11,0,1.0477490245497e-09,5.7934318399265e-10,0,0
1,0.0010115472855945,5.1651102437297e-21,6,-3.1846779362821e-12,-7.8088492581654e-14,-30.819199535085,-nan,6,1.9200739615851e-11,0,1.1266610018469e-09,5.7934318399265e-10,0,0
1,0.0010115472855945,5.1909667251714e-21,7,-3.1793196925652e-12,-7.3606753935385e-14,-36.119336587821,-nan,7,2.2382068201442e-11,0,1.2010749572771e-09,5.7934318399265e-10,0,0
1,0.0010115472855945,5.2169474269066e-21,8,-3.173967194648e-12,-6.9305397879528e-14,-41.417791457547,-nan,8,2.5558042133411e-11,0,1.2711699462225e-09,5.7934318399265e-10,0,0
1,0.0010115472855945,5.2430529185644e-21,9,-3.1686204550179e-12,-6.5182228843276e-14,-46.714268464348,-nan,9,2.872866716547e-11,0,1.3371229568584e-09,5.7934318399265e-10,0,0
1,0.0010115472855945,5.2692837722493e-21,10,-3.1632794848191e-12,-6.1234780618086e-14,-52.008475984707,-nan,10,3.1893949062973e-11,0,1.3991086388207e-09,5.7934318399265e-10,0,0
1,0.0010115472855945,5.2956405625512e-21,11,-3.1579442939371e-12,-5.74603274606e-14,-57.300126899426,-nan,11,3.5053893601625e-11,0,1.4572990424322e-09,5.7934318399265e-10,0,0
1,0.0010115472855945,5.3221238665557e-21,12,-3.1526148910804e-12,-5.3855896265934e-14,-62.588939021588,-nan,12,3.8208506566275e-11,0,1.511863369572e-09,5.7934318399265e-10,0,0
1,0.0010115472855945,5.3487342638542e-21,13,-3.1472912838602e-12,-5.0418279736003e-14,-67.87463550281,-nan,13,4.1357793749787e-11,0,1.5629677372006e-09,5.7934318399265e-10,0,0
1,0.0010115472855945,5.375472336554e-21,14,-3.1419734788675e-12,-4.7144050461367e-14,-73.156945216177,-nan,14,4.4501760951994e-11,0,1.610774954473e-09,5.7934318399265e-10,0,0
1,0.0010115472855945,5.4023386692886e-21,15,-3.1366614817477e-12,-4.4029575829529e-14,-78.435603114379,-nan,15,4.7640413978723e-11,0,1.6554443142915e-09,5.7934318399265e-10,0,0
1,0.0010115472855945,5.4293338492283e-21,16,-3.131355297273e-12,-4.1071033667621e-14,-83.710350561745,-nan,16,5.0773758640895e-11,0,1.6971314000568e-09,5.7934318399265e-10,0,0
1,0.0010115472855945,5.4564584660899e-21,17,-3.1260549294112e-12,-3.82644285234e-14,-88.980935639,-nan,17,5.3901800753695e-11,0,1.7359879082855e-09,5.7934318399265e-10,0,0
1,0.0010115472855945,5.4837131121476e-21,18,-3.1207603813924e-12,-3.5605608484926e-14,-94.247113419775,-nan,18,5.702454613581e-11,0,1.7721614876638e-09,5.7934318399265e-10,0,0
1,0.0010115472855945,5.5110983822432e-21,19,-3.1154716557726e-12,-3.3090282437862e-14,-99.508646218045,-nan,19,6.0142000608731e-11,0,1.8057955950065e-09,5.7934318399265e-10,0,0
1,0.0010115472855945,5.5386148737965e-21,20,-3.1101887544944e-12,-3.0714037630593e-14,-104.76530380587,-nan,20,6.3254169996116e-11,0,1.8370293684781e-09,5.7934318399265e-10,0,0
1,0.0010115472855945,5.5662631868157e-21,21,-3.1049116789439e-12,-2.8472357539941e-14,-110.01686360098,-nan,21,6.6361060123215e-11,0,1.8659975183573e-09,5.7934318399265e-10,0,0
1,0.0010115472855945,5.5940439239083e-21,22,-3.0996404300062e-12,-2.6360638331848e-14,-115.26311082491,-nan,22,6.9462676816346e-11,0,1.8928302348818e-09,5.7934318399265e-10,0,0
1,0.0010115472855945,5.6219576902913e-21,23,-3.0943750081163e-12,-2.4374205898495e-14,-120.50383863391,-nan,23,7.2559025902426e-11,0,1.917653111976e-09,5.7934318399265e-10,0,0
1,0.0010115472855945,5.6500050938018e-21,24,-3.0891154133082e-12,-2.2508346438627e-14,-125.738848208,-nan,24,7.5650113208554e-11,0,1.9405870952194e-09,5.7934318399265e-10,0,0
1,0.0010115472855945,5.6781867449078e-21,25,-3.0838616447855e-12,-2.0758218214495e-14,-130.96794884562,-nan,25,7.8735944561495e-11,0,1.9617484265092e-09,5.7934318399265e-10,0,0
1,0.0010115472855945,5.7065032567189e-21,26,-3.0786137017238e-12,-1.9119017536245e-14,-136.19095822627,-nan,26,8.181652578678e-11,0,1.9812484910148e-09,5.7934318399265e-10,0,0
1,0.0010115472855945,5.7349552449967e-21,27,-3.0733715838773e-12,-1.7586095298713e-14,-141.40770191906,-nan,27,8.4891862709844e-11,0,1.9991941030148e-09,5.7934318399265e-10,0,0
1,0.0010115472855945,5.7635433281661e-21,28,-3.0681352936033e-12,-1.6155450087629e-14,-146.61801288836,-nan,28,8.7961961157113e-11,0,2.0156877933822e-09,5.7934318399265e-10,0,0
1,0.0010115472855945,5.7922681273256e-21,29,-3.0629048263624e-12,-1.4821598726641e-14,-151.821732255,-nan,29,9.1026826953735e-11,0,2.0308273663337e-09,5.7934318399265e-10,0,0
1,0.0010115472855945,5.8211302662582e-21,30,-3.058332987447e-12,-1.3730673418088e-14,-157.01871000915,-nan,30,9.4086465921145e-11,0,2.044705484015e-09,5.7934318399265e-10,0,0
1,0.0010115472855945,5.8501303714427e-21,31,-3.053113430819e-12,-1.2565051044512e-14,-162.20880464772,-nan,31,9.714088387744e-11,0,2.0574098769655e-09,5.7934318399265e-10,0,0
1,0.0010115472855945,5.8792690720641e-21,32,-3.0478996921714e-12,-1.1482969022752e-14,-167.39188175123,-nan,32,1.0019008664071e-10,0,2.0690241718614e-09,5.7934318399265e-10,0,0
1,0.0010115472855945,5.9085470000248e-21,33,-3.0426917696373e-12,-1.0479988449841e-14,-172.5678143865,-nan,33,1.0323408002753e-10,0,2.0796276567602e-09,5.7934318399265e-10,0,0
1,0.0010115472855945,5.9379647899556e-21,34,-3.0374896612745e-12,-9.5517769175819e-15,-177.73648305297,-nan,34,1.0627286985257e-10,0,2.0892953117838e-09,5.7934318399265e-10,0,0
