Di,Dv,K0_dist,id,jix,jvx,super_saturation,void_nucleation_rate,x,xi,xie,xv,xve,y,z
1,0.0010115472855945,5.0125483913878e-21,0,-8.2629658913949e-14,-6.9483337458405e-15,1,4.3037883693406e-07,0,0,0,5.7934318399265e-10,5.7934318399265e-10,0,0
1,0.0010115472855945,5.0376713759195e-21,1,-7.8666619241962e-14,-2.1844833590334e-15,0.87012007316013,2.0260203868373e-07,1,8.0641238710059e-14,0,5.8381881487655e-10,5.7934318399265e-10,0,0
1,0.0010115472855945,5.0629152143929e-21,2,-7.0513914318231e-14,1.811401079869e-18,0.74204843066053,8.5542246130691e-08,2,1.5610874713588e-13,0,5.8422739323558e-10,5.7934318399265e-10,0,0
1,0.0010115472855945,5.0882804617947e-21,3,-7.0513914318231e-14,1.811401079869e-18,0.62172120900643,3.2815159558327e-08,3,2.2662266145411e-13,0,5.8422560251249e-10,5.7934318399265e-10,0,0
1,0.0010115472855945,5.1137676755271e-21,4,-6.5779333490187e-14,-4.5392671256224e-18,0.50948385821699,1.11641209207e-08,4,2.924019949443e-13,0,5.8423008996176e-10,5.7934318399265e-10,0,0
1,0.0010115472855945,5.1393774154177e-21,5,-6.1262138736757e-14,-7.593420789138e-19,0.40494814647233,3.2190981611279e-09,5,3.5366413368105e-13,0,5.8423084063559e-10,5.7934318399265e-10,0,0
1,0.0010115472855945,5.1651102437297e-21,6,-5.6960141429687e-14,1.0821653366859e-19,0.30775183295873,7.2814332423726e-10,6,4.1062427511074e-13,0,5.842307336544e-10,5.7934318399265e-10,0,0
1,0.0010115472855945,5.1909667251714e-21,7,-5.2870633764697e-14,1.9871649604035e-22,0.21753399251231,1.112369207671e-10,7,4.6349490887544e-13,0,5.8423073345795e-10,5.7934318399265e-10,0,0
1,0.0010115472855945,5.2169474269066e-21,8,-4.8990407015007e-14,-7.355669959262e-21,0.13393733916159,8.0466123124534e-12,8,5.1248531589044e-13,0,5.8423074072965e-10,5.7934318399265e-10,0,0
1,0.0010115472855945,5.2430529185644e-21,9,-4.5315773059976e-14,3.321593168336e-21,0.056611020620999,7.5896824094677e-14,9,5.5780108895042e-13,0,5.8423073744598e-10,5.7934318399265e-10,0,0
1,0.0010115472855945,5.2692837722493e-21,10,-4.1842588989336e-14,-8.5537260721171e-22,-0.014788689523339,-nan,10,5.9964367793976e-13,0,5.8423073829158e-10,5.7934318399265e-10,0,0
1,0.0010115472855945,5.2956405625512e-21,11,-3.8566284554582e-14,2.8692314199221e-22,-0.080597753489732,-nan,11,6.3820996249434e-13,0,5.8423073800794e-10,5.7934318399265e-10,0,0
1,0.0010115472855945,5.3221238665557e-21,12,-3.5481892212163e-14,3.0325375094773e-23,-0.14114364547364,-nan,12,6.736918547065e-13,0,5.8423073797796e-10,5.7934318399265e-10,0,0
1,0.0010115472855945,5.3487342638542e-21,13,-3.2584079478496e-14,6.1870915070868e-23,-0.19674474326075,-nan,13,7.06275934185e-13,0,5.8423073791679e-10,5.7934318399265e-10,0,0
1,0.0010115472855945,5.375472336554e-21,14,-2.9867183294791e-14,5.3705767480415e-23,-0.24770976069904,-nan,14,7.3614311747979e-13,0,5.842307378637e-10,5.7934318399265e-10,0,0
1,0.0010115472855945,5.4023386692886e-21,15,-2.7325246080408e-14,4.5957835534707e-23,-0.29433724575801,-nan,15,7.634683635602e-13,0,5.8423073781827e-10,5.7934318399265e-10,0,0
1,0.0010115472855945,5.4293338492283e-21,16,-2.4952053137327e-14,4.1678368169354e-23,-0.33691514172332,-nan,16,7.8842041669752e-13,0,5.8423073777706e-10,5.7934318399265e-10,0,0
1,0.0010115472855945,5.4564584660899e-21,17,-2.2741171055411e-14,3.6549408333051e-23,-0.37572041397632,-nan,17,8.1116158775293e-13,0,5.8423073774093e-10,5.7934318399265e-10,0,0
