time,average_xi,average_xv,left_jix,left_jvx,right_jix,right_jvx,total_ci,total_cv
0,0,0,0,0,0,0,0,0
25.958682112,2.3456451492692e-13,8.7126239466952e-09,-5.0976110506102e-14,-4.2644671247134e-13,5.0976185032241e-14,4.2643706454238e-13,1.1728225746346e-08,0.00043563119733476
186.68799962237,1.6856862684551e-12,8.7141855801427e-09,-1.3837972214543e-13,-2.5444474000312e-13,1.3837972648514e-13,2.5445809294343e-13,8.4284313422754e-08,0.00043570927900713
1181.8815689988,1.0639800208719e-11,8.7238600120651e-09,-3.492690188795e-13,-1.2507324159756e-13,3.4926901914395e-13,1.2512606024648e-13,5.3199001043595e-07,0.00043619300060326
7343.8578398454,6.5055977412607e-11,8.7837062442863e-09,-8.6388458858131e-13,-1.0797406611589e-13,8.6388458856841e-13,1.079803518059e-13,3.2527988706303e-06,0.00043918531221431
45497.190750011,3.6744642776613e-10,9.1516641780618e-09,-2.0299094757092e-12,-1.8797334134432e-13,2.0299094756396e-12,1.8797378861338e-13,1.8372321388306e-05,0.00045758320890309
281732.57176583,1.3781545650597e-09,1.1350373980525e-08,-3.7166645550277e-12,-4.3443066785054e-13,3.7166645549081e-12,4.3443069710274e-13,6.8907728252984e-05,0.00056751869902624
1744439.784661,1.6962939387806e-09,2.3592166181711e-08,-3.9432739028874e-12,-1.0437095189429e-12,3.9432739028049e-12,1.0437095207413e-12,8.4814696939031e-05,0.0011796083090856
10801137.310052,1.2267408864696e-09,7.7159420532968e-08,-3.400569600365e-12,-2.2584508941434e-12,3.4005696003495e-12,2.2584508942186e-12,6.1337044323481e-05,0.0038579710266484
66877821.244672,8.2898314772323e-10,1.709266539443e-07,-2.9873945912648e-12,-3.2438765740493e-12,2.9873945912647e-12,3.2438765740496e-12,4.1449157386161e-05,0.0085463326972149
414089867.61007,7.9722465516328e-10,1.8246361704123e-07,-2.966164368658e-12,-3.296313862833e-12,2.966164368658e-12,3.296313862833e-12,3.9861232758164e-05,0.0091231808520613
