time,average_xi,average_xv,left_jix,left_jvx,left_xi,left_xs,left_xv,right_jix,right_jvx,total_ci,total_cv
0,0,0,0,0,0,0,0,0,0,0,0
1,9.5130591194884e-07,9.608093629747e-07,-1.6766410821758e-22,-1.6933905590919e-22,5.4193922007317e-22,1,5.4193922007317e-22,1.6961923795813e-22,1.7131371720054e-22,0.060386165295762,0.060989417054549
2.2,2.0840544417232e-06,2.1137485409165e-06,-3.6730663541404e-22,-3.7254010804408e-22,1.482610693069e-32,1,1.4826107207242e-32,3.715898866099e-22,3.7688438743071e-22,0.13228978651615,0.13417468259392
3.64,3.4271133924883e-06,3.4972588718151e-06,-6.0401555717115e-22,-6.1637843035721e-22,3.1918249924347e-38,1,3.2571538871521e-38,6.110591777498e-22,6.2356621717161e-22,0.2175433088418,0.22199594227567
5.368,5.0141612563694e-06,5.1574456404671e-06,-8.8372657687159e-22,-9.0897990022249e-22,4.6698523847683e-38,1,4.8032979475935e-38,8.9403203367143e-22,9.195798432769e-22,0.31828454616291,0.32737982707491
7.4416,6.88311367622e-06,7.14963217847e-06,-1.213122179251e-21,-1.26009503996e-21,6.4104669810912e-38,1,6.6586844890648e-38,1.2272688665753e-21,1.274789493256e-21,0.43692027452059,0.45383810308561
9.92992,9.0755194676566e-06,9.540201615678e-06,-1.599525181628e-21,-1.6814236183766e-21,8.4523239492467e-38,1,8.885097666567e-38,1.618177888452e-21,1.7010313721378e-21,0.57608789332142,0.60558458060987
12.915904,1.1635623218489e-05,1.2408806472248e-05,-2.0507335206964e-21,-2.1870040827822e-21,1.0836629675508e-37,1,1.1556720399758e-37,2.0746479712479e-21,2.2125076358276e-21,0.73859592184335,0.7876753727108
16.4990848,1.4608834201393e-05,1.5851019257899e-05,-2.5747504043322e-21,-2.7936807168145e-21,1.3605675254058e-37,1,1.4762562399769e-37,2.6047756518516e-21,2.8262589966669e-21,0.92732681021237,1.0061771476358
20.79890176,1.8039349613329e-05,1.9981511803981e-05,-3.179365416776e-21,-3.5216639853673e-21,1.6800622934567e-37,1,1.8609421182049e-37,3.2164413523546e-21,3.5627316027945e-21,1.1450860694715,1.2683689436793
25.958682112,2.1966680459153e-05,2.4937868433131e-05,-3.8715422191176e-21,-4.3952025909325e-21,2.0458270567535e-37,1,2.3225433392275e-37,3.9166899402355e-21,4.446456931637e-21,1.3943817446569,1.5829842182332
32.1504185344,2.6420855722301e-05,3.0885158828447e-05,-4.6565733030127e-21,-5.443389424031e-21,2.4606585096524e-37,1,2.8764333664518e-37,4.710875625279e-21,5.5068671388872e-21,1.6771199893354,1.9605011203807
39.58050224128,3.1416172227069e-05,3.8021421246203e-05,-5.5369784281947e-21,-6.7011279581571e-21,2.9258881606895e-37,1,3.5410561311253e-37,5.6015475512712e-21,6.7792727230107e-21,1.9942083248253,2.41349054948
48.496602689536,3.6943558176592e-05,4.6584236278756e-05,-6.5111587257131e-21,-8.2102908499587e-21,3.4406711246805e-37,1,4.3385382677354e-37,6.5870882041289e-21,8.3060346363796e-21,2.3450708995334,2.9570334387421
59.195923227443,4.2961975265721e-05,5.6858606598933e-05,-7.571881353735e-21,-1.0021108713581e-20,4.0011853742555e-37,1,5.2954229796096e-37,7.6601803965911e-21,1.0137969254733e-20,2.7271027197903,3.6092209387578
72.035107872932,4.938983222987e-05,6.9186400027504e-05,-8.7047661688911e-21,-1.2193834424631e-20,4.5998320564615e-37,1,6.4435495017554e-37,8.806276291956e-21,1.2336032089335e-20,3.1351246066085,4.3917538362825
87.442129447518,5.6098110140944e-05,8.3977663041509e-05,-9.8870740863935e-21,-1.480073708208e-20,5.2245952297937e-37,1,7.8211067637915e-37,1.0002371634722e-20,1.497333500135e-20,3.5609468092248,5.3306607032304
105.93055533702,6.2907695421615e-05,0.00010172417083057,-1.1087237034165e-20,-1.792849015306e-20,5.8587934793673e-37,1,9.4738953496915e-37,1.1216530223299e-20,1.8137562195867e-20,3.9931997125121,6.4571580153066
128.11666640443,6.9594005874674e-05,0.00012301564972902,-1.2265673272537e-20,-2.1681030613522e-20,6.4815107536858e-37,1,1.1456838344368e-36,1.240870873752e-20,2.193386270427e-20,4.4176274840267,7.8086799053782
154.73999968531,7.5901903167237e-05,0.00014855918998424,-1.3377415661653e-20,-2.6182980373248e-20,7.0689852115401e-37,1,1.3835789306388e-36,1.3533415655449e-20,2.6488311708012e-20,4.8180346756493,9.4301104302139
186.68799962237,8.1572501550686e-05,0.00017920246317943,-1.4376836594192e-20,-3.1583738256451e-20,7.597106003025e-37,1,1.6689694580235e-36,1.4544491285683e-20,3.1952050237625e-20,5.1779879640792,11.37525734576
225.02559954685,8.6380326830285e-05,0.00021596147109973,-1.522419711939e-20,-3.8062370631642e-20,8.0448740021e-37,1,2.0113177636267e-36,1.5401733263651e-20,3.850623283441e-20,5.4831748954337,13.70861352541
271.03071945622,9.0174518618071e-05,0.0002600536832624,-1.589290868002e-20,-4.5833451772627e-20,8.398239102927e-37,1,2.4219625274055e-36,1.6078242970987e-20,4.6367936018478e-20,5.7240192858482,16.507460435187
326.23686334746,9.2912826190295e-05,0.00031293757035369,-1.6375524750185e-20,-5.5154031473204e-20,8.6532663617702e-37,1,2.9144869496816e-36,1.6566487044507e-20,5.5797207155917e-20,5.8978391808053,19.8643776027
392.48423601695,9.4674884088175e-05,0.00037635971153634,-1.6686080608364e-20,-6.6331937527145e-20,8.8173723957481e-37,1,3.5051574764442e-36,1.68806644344e-20,6.7105463757693e-20,6.0096895521166,23.890232853636
