x,y,z,id,xi,xv,jvx,jix,xie,xve,Di,Dv,K0_dist,super_saturation,void_nucleation_rate
0,0,0,0,0,3.7E-11,-1.4863337856987E-11,-1.5489734327305E-18,0,3.7E-11,1,0.000181,7.317322616528E-20,1,4.3037883693406E-07
10,0,0,1,1.5489734327305E-18,8.2154888712633E-08,-1.4863337856987E-11,-1.5489734327305E-18,0,3.7E-11,1,0.000181,7.5600759239399E-20,2220.4021663451,570625366662.55
20,0,0,2,3.0228721243984E-18,1.6427278062742E-07,-1.4863338436577E-11,-1.4738986916679E-18,0,3.7E-11,1,0.000181,7.810627564736E-20,4439.8044304452,24324300694106
30,0,0,3,4.4205373721699E-18,2.4639067937346E-07,-1.4863339673033E-11,-1.3976652477715E-18,0,3.7E-11,1,0.000181,8.0692193533236E-20,6659.2068905569,218514769536420
40,0,0,4,5.7415491192877E-18,3.285085885839E-07,-1.486334156709E-11,-1.3210117471178E-18,0,3.7E-11,1,0.000181,8.3361003134727E-20,8878.6096449362,1.0375155167689E+015
50,0,0,5,6.9861541954308E-18,4.1062651189556E-07,-1.4863344119409E-11,-1.2446050761431E-18,0,3.7E-11,1,0.000181,8.6115268839381E-20,11098.012791838,3473401958652600
60,0,0,6,8.1551949635115E-18,4.927444529485E-07,-1.4863347330583E-11,-1.1690407680806E-18,0,3.7E-11,1,0.000181,8.8957631296557E-20,13317.416429518,9.3223107896183E+015
70,0,0,7,9.2500392466971E-18,5.748624153857E-07,-1.4863351201132E-11,-1.0948442831857E-18,0,3.7E-11,1,0.000181,9.1890809586543E-20,15536.82065623,2.148062455016E+016
80,0,0,8,1.0272512283381E-17,6.569804028526E-07,-1.486335573151E-11,-1.022473036684E-18,0,3.7E-11,1,0.000181,9.4917603448295E-20,17756.225570227,4.4267183547663E+016
90,0,0,9,1.1224831336208E-17,7.3909841899683E-07,-1.4863360922105E-11,-9.5231905282715E-19,0,3.7E-11,1,0.000181,9.8040895567272E-20,19975.631269762,8.3768824174111E+016
100,0,0,10,1.2109543465576E-17,8.2121646746777E-07,-1.486336677324E-11,-8.8471212936768E-19,0,3.7E-11,1,0.000181,1.0126365392492E-19,22195.037853087,1.4820719657127E+017
