time,average_xi,average_xv,left_jix,left_jvx,right_jix,right_jvx,total_ci,total_cv,xDi,xDv
0,0,0,0,0,0,0,0,0,0,0
25.958682112,3.9098175329532e-12,4.0901556787196e-11,-2.2127428189592e-17,1.4697710633139e-16,2.2205795731086e-18,8.4113516172733e-15,1.172945259886e-08,1.2270467036159e-07,1,0.00018099999999999
186.68799962237,2.8117083340893e-11,6.5108358140249e-11,-7.1564202886474e-17,1.380579369304e-16,8.734297132517e-19,7.908247570495e-15,8.4351250022679e-08,1.9532507442075e-07,1,0.00018099999999999
1181.8815689988,1.7779632121037e-10,2.1478938397684e-10,-3.4513760697147e-16,9.5577957072552e-17,3.1315464332997e-19,5.9262521562753e-15,5.333889636311e-07,6.4436815193053e-07,1,0.00018099999999999
7343.8578398454,1.062280072188e-09,1.0994417934844e-09,-8.6046980649797e-15,2.7519945309458e-17,1.279853354754e-19,3.034264885522e-15,3.1868402165639e-06,3.2983253804532e-06,1,0.00018099999999999
45497.190750011,3.4341128255282e-09,3.4847601912156e-09,-2.2296269703542e-12,-3.8469092631784e-18,4.8420347423739e-17,1.292382398282e-15,1.0302338476585e-05,1.0454280573647e-05,1,0.00018099999999999
281732.57176583,4.0733252373593e-09,4.9631694142804e-09,-1.1141310944328e-11,2.7547794071406e-17,1.2785084124054e-12,5.2450178600411e-16,1.2219975712078e-05,1.4889508242841e-05,1,0.00018099999999999
1744439.784661,2.7524929249613e-09,9.0978673872962e-09,-5.5517841534189e-12,1.2936796952864e-16,3.0780948624869e-12,1.4395624542772e-16,8.2574787748839e-06,2.7293602161889e-05,1,0.00018099999999999
10501105.579217,1.0821488716651e-09,2.2407107243064e-08,-2.2372007427357e-12,2.4421597813004e-17,1.0984780262079e-12,1.0749924596994e-18,3.2464466149953e-06,6.7221321729193e-05,1,0.00018099999999999
42756024.00337,5.1752731301155e-10,4.6107048550333e-08,-1.0622083664849e-12,-1.2906766554106e-16,5.1156123149566e-13,8.4073853399482e-23,1.5525819390347e-06,0.000138321145651,1,0.00018099999999999
126671526.91866,2.9250339683571e-10,7.8784012935809e-08,-5.8203128032932e-13,-3.2271762294194e-16,2.7942607846073e-13,-2.7065273610423e-26,8.7751019050712e-07,0.00023635203880743,1,0.00018099999999999
305583087.6884,1.8170013197281e-10,1.1865759754181e-07,-3.3654221512629e-13,-6.3704756962571e-16,1.6164114493332e-13,8.5308536869002e-29,5.4510039591843e-07,0.00035597279262543,1,0.00018099999999999
656382603.61161,1.1871682200135e-10,1.6355911454684e-07,-1.8893810828663e-13,-1.3255020389093e-15,9.0778146163805e-14,3.5756318366431e-27,3.5615046600406e-07,0.00049067734364053,1,0.00018099999999999
1297455073.0598,8.2247016203649e-11,2.076575440016e-07,-9.7911384369072e-14,-3.3222014633396e-15,4.6281761576798e-14,6.5013350831226e-25,2.4674104861095e-07,0.00062297263200479,1,0.00018099999999999
2517993254.3754,6.1684651980182e-11,2.45666426495e-07,-4.608191156196e-14,-9.5633504124475e-15,1.8444194321921e-14,1.1113776286664e-21,1.8505395594055e-07,0.00073699927948501,1,0.00018099999999999
5400716944.049,5.2134744012417e-11,2.7119982433113e-07,-2.545146492962e-14,-1.9410442943574e-14,3.6498478090259e-15,1.0752053610019e-17,1.5640423203725e-07,0.00081359947299338,1,0.00018099999999999
18711993466.564,5.0365246665939e-11,2.7830111826987e-07,-2.2295923288491e-14,-2.2299051698323e-14,5.6784418250699e-16,5.77869638912e-16,1.5109573999782e-07,0.00083490335480962,1,0.00018099999999999
