x,y,z,id,xi,xv,jvx,jix,xie,xve,Di,Dv,K0_dist_FP,K0_dist_II,super_saturation,void_nucleation_rate
0,0,0,0,0,3.7e-11,-3.8469092631784e-18,-2.2296269703542e-12,0,3.7e-11,1,0.000181,3.3588710635712e-18,9.5403363319204e-24,1,-nan
1,0,0,1,2.2296269703542e-12,3.7021253642338e-11,-3.8469092631784e-18,-2.2296269703542e-12,0,3.7e-11,1,0.000181,3.4438582408747e-18,9.818479170555e-24,-331.92864319022,-nan
2,0,0,2,4.4593769642532e-12,3.7027637469344e-11,-1.1554726881295e-18,-2.229749993899e-12,0,3.7e-11,1,0.000181,3.5309075157971e-18,1.0104478483309e-23,-664.8760582158,-nan
3,0,0,3,6.6893763649686e-12,3.7022948448714e-11,8.4871273408963e-19,-2.2299994007154e-12,0,3.7e-11,1,0.000181,3.620066603887e-18,1.0398548610828e-23,-997.86101408084,-nan
4,0,0,4,8.9197515588548e-12,3.7011111286665e-11,2.1425263307885e-18,-2.2303751938862e-12,0,3.7e-11,1,0.000181,3.7113842659397e-18,1.070090952035e-23,-1330.9022767974,-nan
5,0,0,5,1.1150628937828e-11,3.6996045554186e-11,2.7268975788259e-18,-2.2308773789733e-12,0,3.7e-11,1,0.000181,3.8049103294538e-18,1.1011786947138e-23,-1664.0186133467,-nan
6,0,0,6,1.3382134901971e-11,3.6981403107419e-11,2.6502828647442e-18,-2.2315059641428e-12,0,3.7e-11,1,0.000181,3.9006957104931e-18,1.1331412539294e-23,-1997.2287991651,-nan
7,0,0,7,1.5614395862246e-11,3.6970238696085e-11,2.0207584515473e-18,-2.2322609602756e-12,0,3.7e-11,1,0.000181,3.9987924359633e-18,1.1660024006042e-23,-2330.5516274515,-nan
8,0,0,8,1.7847538243295e-11,3.6964683312958e-11,1.0055243459514e-18,-2.2331423810481e-12,0,3.7e-11,1,0.000181,4.099253666308e-18,1.1997865269535e-23,-2664.0059184135,-nan
9,0,0,9,2.0081688486263e-11,3.6965686453014e-11,-1.8156835024399e-19,-2.2341502429684e-12,0,3.7e-11,1,0.000181,4.2021337186328e-18,1.2345186620287e-23,-2997.610526656,-nan
