x,Ci,Cv,Ji,Cv,Di,Dv,Zi,Zv,rho,rho,ki,kv
500.0,1.5088559093185e-13,1.6326994801872e-06,4.2216188964345e-21,-1.4058563566557e-17,1.0,0.000181,2.797894000588343e-08,-4.757251585930191e-08,1.5278874536821944e+19,1.5278874536821944e+19,427486714023.1612,-726854501215.2461
500.0,3.5133029809493e-13,7.0124511447418e-07,6.1177096177628e-14,1.6473283382383e-13,1.0,0.000181,0.17412986158426294,0.001297871649922673,1.5278874536821944e+19,1.5278874536821944e+19,2.6605083082601247e+18,1.9830018104066612e+16
