x,y,z,id,xi,xv,jvx,jix,xie,xve,Di,Dv,K0_dist_FP,K0_dist_II,super_saturation,void_nucleation_rate
0,0,0,0,0,0,-2.3443291975014e-12,-5.6950351461007e-12,3.047502574394e-22,1.8364093649045e-12,1,0.0069698724954158,3.5873851206226e-14,2.1612177626118e-24,0,-nan
1,0,0,1,5.6950351461007e-12,3.3635180543738e-10,-2.3443291975014e-12,-5.6950351461007e-12,3.047502574394e-22,1.8364093649045e-12,1,0.0069698724954158,3.587478334012e-14,2.2242267826806e-24,-261.78332801358,-nan
2,0,0,2,1.1354203949042e-11,6.6756220294697e-10,-2.3084942397978e-12,-5.6591688029413e-12,3.047502574394e-22,1.8364093649045e-12,1,0.0069698724954158,3.5875662116426e-14,2.2890155671964e-24,-523.56420395014,-nan
3,0,0,3,1.6977528193063e-11,9.9363882065215e-10,-2.2727124491415e-12,-5.6233242440214e-12,3.047502574394e-22,1.8364093649045e-12,1,0.0069698724954158,3.5876487854203e-14,2.3556326717656e-24,-785.34017593953,-nan
4,0,0,4,2.2565044773116e-11,1.3145914539076e-09,-2.2369989308586e-12,-5.5875165800523e-12,3.047502574394e-22,1.8364093649045e-12,1,0.0069698724954158,3.587726087753e-14,2.4241279266124e-24,-1047.1087925324,-nan
5,0,0,5,2.8116805190429e-11,1.6304319925178e-09,-2.2013682829967e-12,-5.5517604173128e-12,3.047502574394e-22,1.8364093649045e-12,1,0.0069698724954158,3.587798151557e-14,2.4945524686194e-24,-1308.8676029223,-nan
6,0,0,6,3.3632875054094e-11,1.9411743488036e-09,-2.1658346022368e-12,-5.5160698636653e-12,3.047502574394e-22,1.8364093649045e-12,1,0.0069698724954158,3.5878650102646e-14,2.5669587741333e-24,-1570.6141571766,-nan
7,0,0,7,3.9113333588964e-11,2.2468343865603e-09,-2.1304114901082e-12,-5.4804585348704e-12,3.047502574394e-22,1.8364093649045e-12,1,0.0069698724954158,3.5879266978307e-14,2.6414006925547e-24,-1832.3460064743,-nan
8,0,0,8,4.455827315014e-11,2.5474298509482e-09,-2.0951120594842e-12,-5.4449395611762e-12,3.047502574394e-22,1.8364093649045e-12,1,0.0069698724954158,3.5879832487396e-14,2.7179334807291e-24,-2094.0607033522,-nan
9,0,0,9,4.9967798744301e-11,2.8429802993519e-09,-2.0599489413363e-12,-5.4095255941604e-12,3.047502574394e-22,1.8364093649045e-12,1,0.0069698724954158,3.5880346980127e-14,2.7966138381573e-24,-2355.7558019565,-nan
