time,average_xi,average_xv,left_jix,left_jvx,right_jix,right_jvx,total_ci,total_cv
0,0,0,0,0,0,0,0,0
25.958682112,2.60875459166e-16,8.7123661496364e-09,-5.3850893572242e-17,-4.233008427027e-13,5.3851184526312e-17,4.232911959457e-13,1.30437729583e-11,0.00043561830748182
186.68799962237,1.7119669792335e-15,8.7123316534437e-09,-1.394587256999e-16,-2.4426531651077e-13,1.3945874265351e-16,2.4427865982941e-13,8.5598348961673e-11,0.00043561658267219
1181.8815689988,1.0665934325146e-14,8.7121255855964e-09,-3.4969365928734e-16,-9.7750618981224e-14,3.49693660354e-16,9.7803437487614e-14,5.332967162573e-10,0.00043560627927982
7343.8578398454,6.5081723116597e-14,8.7108708220413e-09,-8.6292614517906e-16,-3.8090062982985e-14,8.629261452166e-16,3.8096342086826e-14,3.2540861558299e-09,0.00043554354110206
45497.190750011,3.6755827984622e-13,8.7031579135743e-09,-2.0303040201527e-15,-1.2323544667961e-14,2.0303040200679e-15,1.2323991178911e-14,1.8377913992311e-08,0.00043515789567871
281732.57176583,1.3888938496637e-12,8.6556695387781e-09,-3.7346886278459e-15,2.4695991016566e-15,3.7346886277282e-15,-2.46956983613e-15,6.9444692483185e-08,0.0004327834769389
1744439.784661,1.8753940190063e-12,8.3681083408582e-09,-4.153353026608e-15,1.923908645971e-14,4.1533530265147e-15,-1.9239084625097e-14,9.3769700950314e-08,0.00041840541704291
10801137.310052,1.897230672829e-12,6.805584319505e-09,-4.1750091818109e-15,4.960187586402e-14,4.1750091817783e-15,-4.9601875769619e-14,9.4861533641452e-08,0.00034027921597525
66877821.244672,1.9708942841691e-12,2.1094824746454e-09,-4.2277927195955e-15,8.8217168484147e-14,4.2277927195944e-15,-8.8217168482808e-14,9.8544714208453e-08,0.00010547412373227
414089867.61007,1.9968761974216e-12,5.4513553178267e-10,-4.2402927519574e-15,9.4853952444786e-14,4.2402927519571e-15,-9.4853952444713e-14,9.9843809871082e-08,2.7256776589133e-05
