time,average_xi,average_xv,left_jix,left_jvx,right_jix,right_jvx,total_ci,total_cv,xDi,xDv
0,0,0,0,0,0,0,0,0,0,0
25.958682112,2.3443506759602e-13,3.7869242418146e-11,-5.0982317558891e-14,-3.3526532874579e-16,5.098343983758e-14,3.3526529384362e-16,2.3443506759602e-09,3.7869242418146e-07,1,0.000181
186.68799962237,1.6836611063559e-12,3.9321846134697e-11,-1.3842323181313e-13,-1.3009569430369e-15,1.3842329014632e-13,1.3009569723406e-15,1.6836611063559e-08,3.9321846134697e-07,1,0.000181
1181.8815689988,1.062549961378e-11,4.831555945654e-11,-3.4992307673104e-13,-3.8684188739143e-15,3.4992308039834e-13,3.8684186013125e-15,1.062549961378e-07,4.831555945654e-07,1,0.000181
7343.8578398454,6.5511014713046e-11,1.0399531021363e-10,-8.7391234520237e-13,-1.0759516012553e-14,8.739123454392e-13,1.0759513175167e-14,6.5511014713046e-07,1.0399531021363e-06,1,0.000181
45497.190750011,3.9787128643144e-10,4.4855049719072e-10,-2.1764715936177e-12,-2.8221521707236e-14,2.1764715936331e-12,2.8221521236432e-14,3.9787128643144e-06,4.4855049719072e-06,1,0.000181
281732.57176583,2.3220077898794e-09,2.5598059904334e-09,-5.3845857288292e-12,-7.1804978657762e-14,5.3845857288258e-12,7.180497862197e-14,2.3220077898794e-05,2.5598059904334e-05,1,0.000181
1744439.784661,9.6883729905823e-09,1.2547342578471e-08,-1.1065922263575e-11,-1.7970412222982e-13,1.1065922263587e-11,1.7970412222745e-13,9.6883729905823e-05,0.00012547342578471,1,0.000181
10801137.310052,8.9526757592006e-09,2.8737439731096e-08,-7.9239079800256e-12,-4.2810994461558e-13,7.9239079817897e-12,4.2810994461663e-13,8.9526757592006e-05,0.00028737439731096,1,0.000181
66877821.244672,3.9721596872968e-09,7.4780696367513e-08,-3.9705198708279e-12,-8.3568450767515e-13,3.9705198712366e-12,8.3568450761896e-13,3.9721596872968e-05,0.00074780696367513,1,0.000181
414089867.61007,1.5450083497445e-09,1.8999474966078e-07,-2.2911332058664e-12,-1.2053974038088e-12,2.2911332049329e-12,1.2053974039146e-12,1.5450083497445e-05,0.0018999474966078,1,0.00018099999999999
2563935341.3868,6.2282696012508e-10,4.2712152923634e-07,-1.7772648134657e-12,-1.4457660059777e-12,1.777264813347e-12,1.4457660060742e-12,6.2282696012508e-06,0.0042712152923634,1,0.00018099999999999
12264750867.451,3.170909881606e-10,7.6248532218331e-07,-1.6424644822798e-12,-1.5484156502913e-12,1.6424644822763e-12,1.5484156502984e-12,3.170909881606e-06,0.0076248532218331,1,0.00018099999999999
41008291883.123,2.2573463382481e-10,1.041494893395e-06,-1.6029411540446e-12,-1.5851334385806e-12,1.6029411540531e-12,1.5851334385723e-12,2.2573463382481e-06,0.01041494893395,1,0.00018099999999999
137300490934.25,2.0293163400631e-10,1.1569113091227e-06,-1.5920054506401e-12,-1.5959972187241e-12,1.5920054506448e-12,1.5959972187192e-12,2.0293163400631e-06,0.011569113091227,1,0.00018099999999999
