Di,Dv,K0_dist,id,jix,jvx,super_saturation,void_nucleation_rate,x,xi,xie,xv,xve,y,z
1,0.000181,8.397177670131e-21,0,-1.5920054506401e-12,-1.5959972187241e-12,1,4.3037883693406e-07,0,0,0,3.7e-11,3.7e-11,0,0
1,0.000181,8.4392644787249e-21,1,-1.5852278180957e-12,-1.5892189084263e-12,1.5960025691654,5.4121920898229e-06,1,1.5886166182408e-12,0,8.8359394886547e-09,3.7e-11,0,0
1,0.000181,8.4815537456179e-21,2,-1.5761918339935e-12,-1.5801820206986e-12,2.1918702055186,3.0166394944192e-05,2,3.1681968365851e-12,0,1.7584949123489e-08,3.7e-11,0,0
1,0.000181,8.5240464005409e-21,3,-1.567157754379e-12,-1.5711470375105e-12,2.7876029168228,0.00011091378988534,3,4.7387421831086e-12,0,2.6284037347196e-08,3.7e-11,0,0
1,0.000181,8.5667433772713e-21,4,-1.5581265693023e-12,-1.5621149489123e-12,3.3832007108399,0.00031652610264763,4,6.3002551824307e-12,0,3.4933218108239e-08,3.7e-11,0,0
1,0.000181,8.6096456136501e-21,5,-1.5490992515825e-12,-1.5530867277229e-12,3.9786635953319,0.00076157000588072,5,7.8527393384432e-12,0,4.353251076542e-08,3.7e-11,0,0
1,0.000181,8.6527540515979e-21,6,-1.5400767569168e-12,-1.5440633296395e-12,4.5739915780595,0.0016205432422369,6,9.3961991171467e-12,0,5.2081939993066e-08,3.7e-11,0,0
1,0.000181,8.6960696371319e-21,7,-1.531060023994e-12,-1.5350456933511e-12,5.1691846667828,0.003143160823037,7,1.09306399296e-11,0,6.0581535686817e-08,3.7e-11,0,0
1,0.000181,8.7395933203826e-21,8,-1.5220499746096e-12,-1.526034740653e-12,5.7642428692609,0.0056705848577644,8,1.2456068114985e-11,0,6.9031332870056e-08,3.7e-11,0,0
1,0.000181,8.7833260556103e-21,9,-1.513047513784e-12,-1.5170313765657e-12,6.3591661932537,0.0096525143119019,9,1.3972490923781e-11,0,7.7431371600981e-08,3.7e-11,0,0
