time,average_ci,average_cv,left_jix,left_jvx,right_jix,right_jvx,tot_ci,tot_cv
225.02559954685,8.9904613019347e-05,0.00022477262076933,-1.5590402835939e-27,-1.113622770697e-26,1.2596693639957e-27,8.9147050953875e-27,5.8919887188359,14.730698474738
271.03071945622,9.3853606475408e-05,0.00027066377905878,-1.2236649621195e-27,-1.3235916156878e-26,9.8726694998413e-28,1.0599157998658e-26,6.1507899539724,17.738221424396
326.23686334746,9.6703636023583e-05,0.00032570530930709,-8.7388020213247e-28,-1.560620517133e-26,7.0298398912756e-28,1.2478144800177e-26,6.3375694904415,21.34542315075
392.48423601695,9.8537585265366e-05,0.00039171505038566,-5.5222256726787e-28,-1.8201358157276e-26,4.4199923423782e-28,1.4493847191426e-26,6.457759187951,25.671437542075
471.98108322034,9.9547221857478e-05,0.00047086904184742,-2.9484129537875e-28,-2.0895213683265e-26,2.3409784920816e-28,1.6508173804869e-26,6.5239267316517,30.858873526512
567.37729986441,9.9984438368544e-05,0.00056577081585123,-1.1700177776424e-28,-2.2565501169632e-26,8.8213575990953e-29,1.6807270939695e-26,6.5525801529209,37.078356187626
681.8527598373,0.00010009743788084,0.00067953351832864,-2.2246490260728e-29,-2.3023876015427e-26,1.6884386516376e-29,1.715317670565e-26,6.5599856889585,44.533908657186
819.22331180476,0.00010007692251084,0.00081587698935174,9.4680873865766e-30,-2.3197385721148e-26,-7.0540840915437e-30,1.7284291236838e-26,6.5586411936706,53.469314374156
984.06797416571,0.0001000330166715,0.00097924215197227,1.1080716085847e-29,-2.3246064999606e-26,-8.3192363905388e-30,1.7321335629386e-26,6.5557637805834,64.175613671655
1181.8815689988,0.00010000632518852,0.0011749252656681,5.1595625958161e-30,-2.3236933314908e-26,-3.884125497044e-30,1.7314859826659e-26,6.5540145275552,76.999902210821
1419.2578827986,9.9998036462569e-05,0.0014092347236801,1.0455985731225e-30,-2.3197441831417e-26,-7.9114846625154e-31,1.7285577192306e-26,6.5534713176109,92.355606851097
1704.1094593583,9.9998074644755e-05,0.0016896730634068,-2.4520622455933e-31,-2.3138083459715e-26,1.8231141433497e-31,1.7241406839315e-26,6.5534738199187,110.73441388343
2045.93135123,9.9999405555964e-05,0.002025146623192,-2.4672566270036e-31,-2.3061960134301e-26,1.8498981854097e-31,1.7184715419246e-26,6.5535610425156,132.72000909751
2456.117621476,9.999999156358e-05,0.0024262046854551,-6.7871294225609e-32,-2.2968775642141e-26,5.0788055812698e-32,1.7115283169189e-26,6.5535994471108,159.00375026599
2948.3411457712,0.00010000005726747,0.0029053088070169,1.7001605612619e-33,-2.2856512787718e-26,-1.5992974660896e-33,1.7031627956398e-26,6.5536037530806,190.40231797666
3539.0093749255,0.00010000001761967,0.0034771310892959,6.2739399530881e-33,-2.2722118122394e-26,-5.0968884112047e-33,1.6931484232332e-26,6.5536011547226,227.8772630681
4247.8112499105,0.00010000000011413,0.0041588770229733,1.2752742765404e-33,-2.2561696862895e-26,-1.3454986018237e-33,1.6811934247584e-26,6.5536000074793,272.55616457758
5098.3734998927,9.9999998835382e-05,0.0049706237714646,-3.3453830949605e-34,-2.2370593067102e-26,-1.3490984918495e-34,1.6669524507163e-26,6.5535999236756,325.7547994867
6119.0481998712,9.9999999724184e-05,0.0059356577103144,-3.3953448039587e-34,-2.2143393440836e-26,-1.326599179188e-34,1.6500242905894e-26,6.5535999819241,388.99926370317
7343.8578398454,9.9999999948304e-05,0.0070807849390312,-2.4189408089011e-34,-2.1873799703751e-26,-1.9531388623602e-34,1.6299343686945e-26,6.5535999966121,464.04632176435
8813.6294078145,9.9999999927821e-05,0.0084365744206304,-2.3744715791702e-34,-2.155460956985e-26,-2.0775468264882e-34,1.6061500406446e-26,6.5535999952697,552.89934123043
10577.355289377,9.9999999901179e-05,0.010037474424638,-2.3736113113332e-34,-2.1177729573251e-26,-2.0728484406089e-34,1.5780669654998e-26,6.5535999935237,657.81592389306
12693.826347253,9.9999999881436e-05,0.011921718234134,-2.3884343879101e-34,-2.0734177150203e-26,-2.0482315455793e-34,1.5450173528181e-26,6.5535999922298,781.30172619219
15233.591616703,9.9999999859448e-05,0.014130904325275,-2.3673909131268e-34,-2.0214118488744e-26,-2.042937589659e-34,1.506262382177e-26,6.5535999907888,926.08294586125
18281.309940044,9.9999999833691e-05,0.01670910032077,-2.2901653311388e-34,-1.9607245974636e-26,-2.136839132796e-34,1.4610458777878e-26,6.5535999891007,1095.047598622
21938.571928053,9.9999999803699e-05,0.019701282111156,-2.4188084600031e-34,-1.8902975847346e-26,-2.0998476158026e-34,1.4085666423665e-26,6.5535999871352,1291.1432244367
26327.286313664,9.9999999769111e-05,0.023150886686582,-2.3795008372945e-34,-1.809103161432e-26,-2.0873406449408e-34,1.348064359658e-26,6.5535999848684,1517.2165098918
31593.743576396,9.9999999729761e-05,0.027096242585684,-2.3147160517194e-34,-1.7162312413913e-26,-2.090384669595e-34,1.2788556544917e-26,6.5535999822896,1775.7793540954
37913.492291676,9.9999999685132e-05,0.031565667220235,-2.3622293061044e-34,-1.6110141178575e-26,-2.0733778362009e-34,1.200451552535e-26,6.5535999793648,2068.6875669453
45497.190750011,9.9999999634792e-05,0.036571118023426,-2.3428401925462e-34,-1.4931932152193e-26,-2.1016343259257e-34,1.11266678261e-26,6.5535999760658,2396.7247907832
54597.628900013,9.9999999579643e-05,0.042100496767579,-2.3426416691992e-34,-1.3630322846287e-26,-2.1077885496831e-34,1.015664774303e-26,6.5535999724515,2759.0981561601
65518.154680015,9.999999951932e-05,0.048109079213555,-2.3951841817085e-34,-1.2216048986724e-26,-2.0726499172619e-34,9.102966471564e-27,6.5535999684981,3152.8766153395
78622.785616018,9.9999999455317e-05,0.054511106319223,-2.3966400195866e-34,-1.0709472225728e-26,-2.0692750203627e-34,7.9804153635063e-27,6.5535999643036,3572.4398637366
94348.342739222,9.9999999388696e-05,0.061173308825104,-2.3779126505184e-34,-9.1418243079191e-27,-2.0524667103156e-34,6.8123211099133e-27,6.5535999599376,4009.053967162
113219.01128707,9.9999999321199e-05,0.067912918862833,-2.3534942788359e-34,-7.5558476339002e-27,-2.0079313061357e-34,5.6304652543279e-27,6.5535999555141,4450.7410505947
135863.81354448,9.9999999255267e-05,0.074503256972437,-2.4036545111811e-34,-6.0048073081292e-27,-2.0365848425546e-34,4.4746772612106e-27,6.5535999511932,4882.6454489456
163037.57625338,9.9999999193301e-05,0.080689779373843,-2.4499104510351e-34,-4.5483147142252e-27,-1.9890054137205e-34,3.389111853571e-27,6.5535999471322,5288.0853810442
195646.09150405,9.9999999138026e-05,0.086217920767385,-2.3596485025933e-34,-3.2466767243959e-27,-2.0406876583928e-34,2.4192972725525e-27,6.5535999435097,5650.3776554114
234776.30980486,9.9999999091355e-05,0.090870739070951,-2.3919416337073e-34,-2.1511584763381e-27,-2.0954801021683e-34,1.6029064130152e-27,6.553599940451,5955.3047557538
281732.57176583,9.9999999054813e-05,0.094509537008672,-2.3766553359874e-34,-1.2941490598346e-27,-2.0324158522673e-34,9.6413210124964e-28,6.5535999380562,6193.7770174003
338080.086119,9.9999999028987e-05,0.097105876542229,-2.4269479172306e-34,-6.8238386404136e-28,-2.0692750203627e-34,5.0817991037021e-28,6.5535999363637,6363.9307250715
405697.1033428,9.9999999012371e-05,0.098751672747292,-2.3583911880622e-34,-2.9445759388734e-28,-2.0365848425546e-34,2.19065447748e-28,6.5535999352747,6471.7896251665
486837.52401136,9.9999999003491e-05,0.099638508073641,-2.4324403964979e-34,-8.5390733112894e-29,-2.0919728563711e-34,6.325564123064e-29,6.5535999346928,6529.9092651141
584206.02881363,9.9999998999882e-05,0.10000865522397,-2.4662555399391e-34,1.8542364367026e-30,-2.0044902347875e-34,-1.7593077602379e-30,6.5535999344562,6554.1672287583
701048.23457636,9.9999998998997e-05,0.10009420222735,-2.3814198963157e-34,2.1997919978645e-29,-2.1034872104978e-34,-1.677720869132e-29,6.5535999343983,6559.7736371713
841258.88149163,9.9999998999421e-05,0.10006838815485,-2.4574543382215e-34,1.5888054489665e-29,-2.0607385164411e-34,-1.2221628331761e-29,6.553599934426,6558.0818861163
1009511.65779,9.9999998999682e-05,0.10002750715761,-2.3217305433138e-34,6.2345961726607e-30,-2.0755615930181e-34,-5.0283196118169e-30,6.5535999344432,6555.4027090809
1211414.9893479,9.9999998999891e-05,0.10000441874757,-2.3967061940356e-34,7.8820142686981e-31,-2.059679725257e-34,-9.7076074392563e-31,6.5535999344569,6553.889587041
1453698.9872175,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
1744439.784661,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
2093328.7415933,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
2511995.4899119,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
3014395.5878943,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
3617275.7054731,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
4340731.8465678,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
5208879.2158813,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
6250656.0590576,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
7500788.2708691,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
9000946.9250429,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
10801137.310052,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
12961365.772062,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
15553639.926474,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
18664368.911769,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
22397243.694123,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
26876693.432947,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
32252033.119537,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
38702440.743444,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
46442929.892133,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
55731516.87056,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
66877821.244672,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
80253386.493606,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
96304064.792327,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
115564878.75079,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
138677855.50095,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
166413427.60114,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
199696114.12137,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
239635337.94564,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
287562406.53477,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
345074888.84173,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
414089867.61007,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
496907842.13209,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
596289411.5585,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
715547294.8702,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
858656754.84424,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
1030388106.8131,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
1236465729.1757,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
1483758876.0109,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
1780510652.213,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
2136612783.6556,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
2563935341.3868,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
3076722410.6641,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
3692066893.7969,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
4430480273.5563,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
5316576329.2676,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
6379891596.1211,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
7655869916.3453,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
9187043900.6144,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
11024452681.737,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
13229343219.085,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
15875211863.902,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
19050254237.682,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
22860305086.218,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
27432366104.462,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
32918839326.354,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
39502607192.625,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
47403128632.15,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
56883754359.58,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
68260505232.496,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
81912606279.996,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
98295127536.995,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
117954153045.39,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
141544983655.47,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
169853980387.57,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
203824776466.08,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
244589731760.3,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
293507678113.36,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
352209213737.03,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
422651056485.43,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
507181267783.52,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
608617521341.22,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
730341025610.47,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
876409230733.56,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
1051691076881.3,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
1262029292258.5,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
1514435150711.2,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
1817322180854.5,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
2180786617026.4,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
2616943940432.7,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
3140332728520.2,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
3768399274225.2,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
4522079129071.3,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
5426494954886.5,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
6511793945864.8,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
7814152735038.8,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
9376983282047.5,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
11252379938458,9.9999998999932e-05,0.09999791198362,-2.3986914275058e-34,-7.3633590544353e-31,-2.0774806520392e-34,1.6481905900853e-31,6.5535999344596,6553.4631597585
