x,y,z,id,cv,ci,jvx,jix,D,jx,jy,mat_therm_cond
0,128,0,0,0.0005394468985441,1.8534180943499e-05,-2.121130861645e-11,7.2905199191103e-10,15,0.038585611827602,2.8421709430404e-14,1
0.05,128,0,0.05,0.00053944720164604,1.8534170523498e-05,-2.121130861645e-11,7.2905199191103e-10,14.998070719409,0.038585611827602,2.8421709430404e-14,1
0.1,128,0,0.1,0.00053944750474798,1.8534160103497e-05,-2.121130861645e-11,7.2905199191103e-10,14.996141438817,0.038585611827602,2.8421709430404e-14,1
0.15,128,0,0.15,0.00053944780784991,1.8534149683496e-05,-2.121130861645e-11,7.2905199191103e-10,14.994212158226,0.038585611827602,2.8421709430404e-14,1
0.2,128,0,0.2,0.00053944811095185,1.8534139263495e-05,-2.121130861645e-11,7.2905199191103e-10,14.992282877634,0.038585611827602,2.8421709430404e-14,1
0.25,128,0,0.25,0.00053944841405379,1.8534128843495e-05,-2.121130861645e-11,7.2905199191103e-10,14.990353597043,0.038585611827602,2.8421709430404e-14,1
0.3,128,0,0.3,0.00053944871715573,1.8534118423494e-05,-2.121130861645e-11,7.2905199191103e-10,14.988424316452,0.038585611827602,2.8421709430404e-14,1
0.35,128,0,0.35,0.00053944902025767,1.8534108003493e-05,-2.121130861645e-11,7.2905199191103e-10,14.98649503586,0.038585611827602,2.8421709430404e-14,1
0.4,128,0,0.4,0.0005394493233596,1.8534097583492e-05,-2.121130861645e-11,7.2905199191103e-10,14.984565755269,0.038585611827602,2.8421709430404e-14,1
0.45,128,0,0.45,0.00053944962646154,1.8534087163491e-05,-2.121130861645e-11,7.2905199191103e-10,14.982636474678,0.038585611827602,2.8421709430404e-14,1
0.5,128,0,0.5,0.00053944992956348,1.8534076743491e-05,-2.121130861645e-11,7.2905199191103e-10,14.980707194086,0.038585611827602,2.8421709430404e-14,1
0.55,128,0,0.55,0.00053945023266542,1.853406632349e-05,-2.121130861645e-11,7.2905199191103e-10,14.978777913495,0.038585611827602,2.8421709430404e-14,1
0.6,128,0,0.6,0.00053945053576736,1.8534055903489e-05,-2.121130861645e-11,7.2905199191103e-10,14.976848632903,0.038585611827602,2.8421709430404e-14,1
0.65,128,0,0.65,0.0005394508388693,1.8534045483488e-05,-2.121130861645e-11,7.2905199191103e-10,14.974919352312,0.038585611827602,2.8421709430404e-14,1
0.7,128,0,0.7,0.00053945114197123,1.8534035063487e-05,-2.121130861645e-11,7.2905199191103e-10,14.972990071721,0.038585611827602,2.8421709430404e-14,1
0.75,128,0,0.75,0.00053945144507317,1.8534024643487e-05,-2.121130861645e-11,7.2905199191103e-10,14.971060791129,0.038585611827602,2.8421709430404e-14,1
0.8,128,0,0.8,0.00053945174817511,1.8534014223486e-05,-2.121130861645e-11,7.2905199191103e-10,14.969131510538,0.038585611827602,2.8421709430404e-14,1
