x,y,z,id,cv,ci,jvx,jix,D,jx,jy,mat_therm_cond
0,128,0,0,0.00061602840586194,1.6230448012567e-05,-3.3310760928971e-11,8.7750923463205e-10,15,0.038585611827547,1.6875389974302e-14,1
0.05,128,0,0.05,0.00061602925247845,1.6230425709585e-05,-3.3310760928971e-11,8.7750923463205e-10,14.998070719409,0.038585611827547,1.6875389974302e-14,1
0.1,128,0,0.1,0.00061603009909497,1.6230403406604e-05,-3.3310760928971e-11,8.7750923463205e-10,14.996141438817,0.038585611827547,1.6875389974302e-14,1
0.15,128,0,0.15,0.00061603094571148,1.6230381103622e-05,-3.3310760928971e-11,8.7750923463205e-10,14.994212158226,0.038585611827547,1.6875389974302e-14,1
0.2,128,0,0.2,0.000616031792328,1.623035880064e-05,-3.3310760928971e-11,8.7750923463205e-10,14.992282877634,0.038585611827547,1.6875389974302e-14,1
0.25,128,0,0.25,0.00061603263894451,1.6230336497658e-05,-3.3310760928971e-11,8.7750923463205e-10,14.990353597043,0.038585611827547,1.6875389974302e-14,1
0.3,128,0,0.3,0.00061603348556102,1.6230314194677e-05,-3.3310760928971e-11,8.7750923463205e-10,14.988424316452,0.038585611827547,1.6875389974302e-14,1
0.35,128,0,0.35,0.00061603433217754,1.6230291891695e-05,-3.3310760928971e-11,8.7750923463205e-10,14.98649503586,0.038585611827547,1.6875389974302e-14,1
0.4,128,0,0.4,0.00061603517879405,1.6230269588713e-05,-3.3310760928971e-11,8.7750923463205e-10,14.984565755269,0.038585611827547,1.6875389974302e-14,1
0.45,128,0,0.45,0.00061603602541057,1.6230247285731e-05,-3.3310760928971e-11,8.7750923463205e-10,14.982636474678,0.038585611827547,1.6875389974302e-14,1
0.5,128,0,0.5,0.00061603687202708,1.6230224982749e-05,-3.3310760928971e-11,8.7750923463205e-10,14.980707194086,0.038585611827547,1.6875389974302e-14,1
0.55,128,0,0.55,0.00061603771864359,1.6230202679768e-05,-3.3310760928971e-11,8.7750923463205e-10,14.978777913495,0.038585611827547,1.6875389974302e-14,1
0.6,128,0,0.6,0.00061603856526011,1.6230180376786e-05,-3.3310760928971e-11,8.7750923463205e-10,14.976848632903,0.038585611827547,1.6875389974302e-14,1
0.65,128,0,0.65,0.00061603941187662,1.6230158073804e-05,-3.3310760928971e-11,8.7750923463205e-10,14.974919352312,0.038585611827547,1.6875389974302e-14,1
0.7,128,0,0.7,0.00061604025849314,1.6230135770822e-05,-3.3310760928971e-11,8.7750923463205e-10,14.972990071721,0.038585611827547,1.6875389974302e-14,1
0.75,128,0,0.75,0.00061604110510965,1.623011346784e-05,-3.3310760928971e-11,8.7750923463205e-10,14.971060791129,0.038585611827547,1.6875389974302e-14,1
0.8,128,0,0.8,0.00061604195172616,1.6230091164859e-05,-3.3310760928971e-11,8.7750923463205e-10,14.969131510538,0.038585611827547,1.6875389974302e-14,1
0.85,128,0,0.85,0.00061604279834268,1.6230068861877e-05,-3.3310760928971e-11,8.7750923463205e-10,14.967202229947,0.038585611827547,1.6875389974302e-14,1
0.9,128,0,0.9,0.00061604364495919,1.6230046558895e-05,-3.3310760928971e-11,8.7750923463205e-10,14.965272949355,0.038585611827547,1.6875389974302e-14,1
0.95,128,0,0.95,0.00061604449157571,1.6230024255913e-05,-3.3310760928971e-11,8.7750923463205e-10,14.963343668764,0.038585611827547,1.6875389974302e-14,1
1,128,0,1,0.00061604533819222,1.6230001952931e-05,-3.3310760928971e-11,8.7750923463205e-10,14.961414388172,0.038585611827547,1.6875389974302e-14,1
1.05,128,0,1.05,0.00061604508593603,1.6230008596897e-05,2.9815191030804e-11,-7.8537717539666e-10,14.959485107581,0.038585611827585,2.5091040356529e-14,1
1.1,128,0,1.1,0.00061604483367984,1.6230015240862e-05,2.9815191030804e-11,-7.8537717539666e-10,14.95755582699,0.038585611827585,2.5091040356529e-14,1
1.15,128,0,1.15,0.00061604458142364,1.6230021884827e-05,2.9815191030804e-11,-7.8537717539666e-10,14.955626546398,0.038585611827585,2.5091040356529e-14,1
1.2,128,0,1.2,0.00061604432916745,1.6230028528792e-05,2.9815191030804e-11,-7.8537717539666e-10,14.953697265807,0.038585611827585,2.5091040356529e-14,1
1.25,128,0,1.25,0.00061604407691126,1.6230035172757e-05,2.9815191030804e-11,-7.8537717539666e-10,14.951767985216,0.038585611827585,2.5091040356529e-14,1
1.3,128,0,1.3,0.00061604382465507,1.6230041816722e-05,2.9815191030804e-11,-7.8537717539666e-10,14.949838704624,0.038585611827585,2.5091040356529e-14,1
1.35,128,0,1.35,0.00061604357239888,1.6230048460687e-05,2.9815191030804e-11,-7.8537717539666e-10,14.947909424033,0.038585611827585,2.5091040356529e-14,1
1.4,128,0,1.4,0.00061604332014269,1.6230055104652e-05,2.9815191030804e-11,-7.8537717539666e-10,14.945980143441,0.038585611827585,2.5091040356529e-14,1
1.45,128,0,1.45,0.0006160430678865,1.6230061748617e-05,2.9815191030804e-11,-7.8537717539666e-10,14.94405086285,0.038585611827585,2.5091040356529e-14,1
1.5,128,0,1.5,0.0006160428156303,1.6230068392582e-05,2.9815191030804e-11,-7.8537717539666e-10,14.942121582259,0.038585611827585,2.5091040356529e-14,1
1.55,128,0,1.55,0.00061604256337411,1.6230075036547e-05,2.9815191030804e-11,-7.8537717539666e-10,14.940192301667,0.038585611827585,2.5091040356529e-14,1
1.6,128,0,1.6,0.00061604231111792,1.6230081680512e-05,2.9815191030804e-11,-7.8537717539666e-10,14.938263021076,0.038585611827585,2.5091040356529e-14,1
1.65,128,0,1.65,0.00061604205886173,1.6230088324477e-05,2.9815191030804e-11,-7.8537717539666e-10,14.936333740485,0.038585611827585,2.5091040356529e-14,1
1.7,128,0,1.7,0.00061604180660554,1.6230094968443e-05,2.9815191030804e-11,-7.8537717539666e-10,14.934404459893,0.038585611827585,2.5091040356529e-14,1
1.75,128,0,1.75,0.00061604155434935,1.6230101612408e-05,2.9815191030804e-11,-7.8537717539666e-10,14.932475179302,0.038585611827585,2.5091040356529e-14,1
1.8,128,0,1.8,0.00061604130209315,1.6230108256373e-05,2.9815191030804e-11,-7.8537717539666e-10,14.93054589871,0.038585611827585,2.5091040356529e-14,1
1.85,128,0,1.85,0.00061604104983696,1.6230114900338e-05,2.9815191030804e-11,-7.8537717539666e-10,14.928616618119,0.038585611827585,2.5091040356529e-14,1
1.9,128,0,1.9,0.00061604079758077,1.6230121544303e-05,2.9815191030804e-11,-7.8537717539666e-10,14.926687337528,0.038585611827585,2.5091040356529e-14,1
1.95,128,0,1.95,0.00061604054532458,1.6230128188268e-05,2.9815191030804e-11,-7.8537717539666e-10,14.924758056936,0.038585611827585,2.5091040356529e-14,1
2,128,0,2,0.00061604029306839,1.6230134832233e-05,2.9815191030804e-11,-7.8537717539666e-10,14.922828776345,0.038585611827585,2.5091040356529e-14,1
2.05,128,0,2.05,0.00061604099041698,1.6230116466697e-05,-1.9846991149432e-11,5.2275875737536e-10,14.920899495753,0.038585611827567,-4.4408920985006e-15,1
2.1,128,0,2.1,0.00061604168776557,1.623009810116e-05,-1.9846991149432e-11,5.2275875737536e-10,14.918970215162,0.038585611827567,-4.4408920985006e-15,1
2.15,128,0,2.15,0.00061604238511417,1.6230079735624e-05,-1.9846991149432e-11,5.2275875737536e-10,14.917040934571,0.038585611827567,-4.4408920985006e-15,1
2.2,128,0,2.2,0.00061604308246276,1.6230061370088e-05,-1.9846991149432e-11,5.2275875737536e-10,14.915111653979,0.038585611827567,-4.4408920985006e-15,1
2.25,128,0,2.25,0.00061604377981135,1.6230043004552e-05,-1.9846991149432e-11,5.2275875737536e-10,14.913182373388,0.038585611827567,-4.4408920985006e-15,1
2.3,128,0,2.3,0.00061604447715995,1.6230024639015e-05,-1.9846991149432e-11,5.2275875737536e-10,14.911253092797,0.038585611827567,-4.4408920985006e-15,1
2.35,128,0,2.35,0.00061604517450854,1.6230006273479e-05,-1.9846991149432e-11,5.2275875737536e-10,14.909323812205,0.038585611827567,-4.4408920985006e-15,1
2.4,128,0,2.4,0.00061604587185713,1.6229987907943e-05,-1.9846991149432e-11,5.2275875737536e-10,14.907394531614,0.038585611827567,-4.4408920985006e-15,1
2.45,128,0,2.45,0.00061604656920573,1.6229969542407e-05,-1.9846991149432e-11,5.2275875737536e-10,14.905465251022,0.038585611827567,-4.4408920985006e-15,1
2.5,128,0,2.5,0.00061604726655432,1.622995117687e-05,-1.9846991149432e-11,5.2275875737536e-10,14.903535970431,0.038585611827567,-4.4408920985006e-15,1
2.55,128,0,2.55,0.00061604796390291,1.6229932811334e-05,-1.9846991149432e-11,5.2275875737536e-10,14.90160668984,0.038585611827567,-4.4408920985006e-15,1
2.6,128,0,2.6,0.00061604866125151,1.6229914445798e-05,-1.9846991149432e-11,5.2275875737536e-10,14.899677409248,0.038585611827567,-4.4408920985006e-15,1
2.65,128,0,2.65,0.0006160493586001,1.6229896080261e-05,-1.9846991149432e-11,5.2275875737536e-10,14.897748128657,0.038585611827567,-4.4408920985006e-15,1
2.7,128,0,2.7,0.00061605005594869,1.6229877714725e-05,-1.9846991149432e-11,5.2275875737536e-10,14.895818848066,0.038585611827567,-4.4408920985006e-15,1
2.75,128,0,2.75,0.00061605075329729,1.6229859349189e-05,-1.9846991149432e-11,5.2275875737536e-10,14.893889567474,0.038585611827567,-4.4408920985006e-15,1
2.8,128,0,2.8,0.00061605145064588,1.6229840983653e-05,-1.9846991149432e-11,5.2275875737536e-10,14.891960286883,0.038585611827567,-4.4408920985006e-15,1
2.85,128,0,2.85,0.00061605214799447,1.6229822618116e-05,-1.9846991149432e-11,5.2275875737536e-10,14.890031006291,0.038585611827567,-4.4408920985006e-15,1
2.9,128,0,2.9,0.00061605284534307,1.622980425258e-05,-1.9846991149432e-11,5.2275875737536e-10,14.8881017257,0.038585611827567,-4.4408920985006e-15,1
2.95,128,0,2.95,0.00061605354269166,1.6229785887044e-05,-1.9846991149432e-11,5.2275875737536e-10,14.886172445109,0.038585611827567,-4.4408920985006e-15,1
3,128,0,3,0.00061605424004025,1.6229767521508e-05,-1.9846991149432e-11,5.2275875737536e-10,14.884243164517,0.038585611827567,-4.4408920985006e-15,1
3.05,128,0,3.05,0.00061605323723948,1.6229793933616e-05,5.7181934781832e-12,-1.5058459450756e-10,14.882313883926,0.038585611827533,2.2204460492503e-14,1
3.1,128,0,3.1,0.00061605223443872,1.6229820345725e-05,5.7181934781832e-12,-1.5058459450756e-10,14.880384603335,0.038585611827533,2.2204460492503e-14,1
3.15,128,0,3.15,0.00061605123163795,1.6229846757833e-05,5.7181934781832e-12,-1.5058459450756e-10,14.878455322743,0.038585611827533,2.2204460492503e-14,1
3.2,128,0,3.2,0.00061605022883718,1.6229873169942e-05,5.7181934781832e-12,-1.5058459450756e-10,14.876526042152,0.038585611827533,2.2204460492503e-14,1
3.25,128,0,3.25,0.00061604922603641,1.622989958205e-05,5.7181934781832e-12,-1.5058459450756e-10,14.87459676156,0.038585611827533,2.2204460492503e-14,1
