x,y,z,id,cv,ci,jvx,jix,D,jx,jy,mat_therm_cond
0,128,0,0,0.001762495349033,5.6734526353722e-06,-1.2182840279393e-10,3.9209780557275e-10,15,0.038585611827503,-1.0658141036402e-14,1
0.05,128,0,0.05,0.0017624999482012,5.6734378337211e-06,-1.2182840279393e-10,3.9209780557275e-10,14.998070719409,0.038585611827503,-1.0658141036402e-14,1
0.1,128,0,0.1,0.0017625045473694,5.67342303207e-06,-1.2182840279393e-10,3.9209780557275e-10,14.996141438817,0.038585611827503,-1.0658141036402e-14,1
0.15,128,0,0.15,0.0017625091465376,5.6734082304189e-06,-1.2182840279393e-10,3.9209780557275e-10,14.994212158226,0.038585611827503,-1.0658141036402e-14,1
0.2,128,0,0.2,0.0017625137457058,5.6733934287678e-06,-1.2182840279393e-10,3.9209780557275e-10,14.992282877635,0.038585611827503,-1.0658141036402e-14,1
0.25,128,0,0.25,0.001762518344874,5.6733786271167e-06,-1.2182840279393e-10,3.9209780557275e-10,14.990353597043,0.038585611827503,-1.0658141036402e-14,1
0.3,128,0,0.3,0.0017625229440423,5.6733638254656e-06,-1.2182840279393e-10,3.9209780557275e-10,14.988424316452,0.038585611827503,-1.0658141036402e-14,1
0.35,128,0,0.35,0.0017625275432105,5.6733490238145e-06,-1.2182840279393e-10,3.9209780557275e-10,14.98649503586,0.038585611827503,-1.0658141036402e-14,1
0.4,128,0,0.4,0.0017625321423787,5.6733342221634e-06,-1.2182840279393e-10,3.9209780557275e-10,14.984565755269,0.038585611827503,-1.0658141036402e-14,1
0.45,128,0,0.45,0.0017625367415469,5.6733194205123e-06,-1.2182840279393e-10,3.9209780557275e-10,14.982636474678,0.038585611827503,-1.0658141036402e-14,1
0.5,128,0,0.5,0.0017625413407151,5.6733046188612e-06,-1.2182840279393e-10,3.9209780557275e-10,14.980707194086,0.038585611827503,-1.0658141036402e-14,1
0.55,128,0,0.55,0.0017625459398833,5.6732898172101e-06,-1.2182840279393e-10,3.9209780557275e-10,14.978777913495,0.038585611827503,-1.0658141036402e-14,1
0.6,128,0,0.6,0.0017625505390515,5.673275015559e-06,-1.2182840279393e-10,3.9209780557275e-10,14.976848632904,0.038585611827503,-1.0658141036402e-14,1
