x,y,z,id,xi,xv,jvx,jix
0,128,0,0,1.9634281402909e-79,1.9634281402909e-79,-1.2543246654444e-20,-1.2543246654439e-20
1,128,0,1,1.2543239874003e-05,1.2543239874007e-05,-1.2543246654444e-20,-1.2543246654439e-20
2,128,0,2,9.1858832246021e-06,9.1858832246045e-06,3.3573597756882e-21,3.3573597756865e-21
3,128,0,3,1.0085737715898e-05,1.0085737715901e-05,-8.998538517826e-22,-8.998538517822e-22
4,128,0,4,9.8446391348054e-06,9.8446391348081e-06,2.4109865039846e-22,2.4109865039835e-22
5,128,0,5,9.9092497197036e-06,9.9092497197064e-06,-6.4607054648782e-23,-6.4607054648749e-23
6,128,0,6,9.8919430365539e-06,9.8919430365567e-06,1.7306239215755e-23,1.730623921574e-23
7,128,0,7,9.8965878270602e-06,9.896587827063e-06,-4.6419894155782e-24,-4.6419894155693e-24
8,128,0,8,9.8953423901712e-06,9.895342390174e-06,1.2502575529537e-24,1.2502575529543e-24
9,128,0,9,9.8956659260392e-06,9.895665926042e-06,-3.3197906968951e-25,-3.319790696929e-25
10,128,0,10,9.8955877524885e-06,9.8955877524913e-06,8.4877922305266e-26,8.4877922307171e-26
11,128,0,11,9.8956053419162e-06,9.895605341919e-06,-2.2482060937059e-26,-2.2482060936635e-26
12,128,0,12,9.8955924591997e-06,9.8955924592025e-06,4.4606537257141e-27,4.4606537257141e-27
13,128,0,13,9.895590777392e-06,9.8955907773948e-06,1.0512309569806e-27,1.0512309574041e-27
14,128,0,14,9.895599425632e-06,9.8955994256348e-06,-3.9639426058744e-27,-3.9639426079919e-27
15,128,0,15,9.8956000998637e-06,9.8956000998664e-06,4.1840753151359e-28,4.1840753278414e-28
16,128,0,16,9.8956023802149e-06,9.8956023802177e-06,-2.483543833276e-27,-2.483543833276e-27
17,128,0,17,9.8956030189507e-06,9.8956030189535e-06,6.7947052666064e-27,6.7947052651241e-27
18,128,0,18,9.8956068639383e-06,9.8956068639411e-06,-6.866305743661e-27,-6.8663057381553e-27
19,128,0,19,9.8955907620893e-06,9.8955907620921e-06,1.1370183371573e-26,1.1370183368185e-26
20,128,0,20,9.8956007796385e-06,9.8956007796413e-06,-5.3393387907238e-27,-5.3393387890298e-27
21,128,0,21,9.8955932018851e-06,9.8955932018879e-06,3.8021850460215e-27,3.8021850462332e-27
22,128,0,22,9.8955945304106e-06,9.8955945304133e-06,1.2228355287434e-27,1.2228355242965e-27
23,128,0,23,9.8955930185107e-06,9.8955930185135e-06,-7.1906817679608e-27,-7.1906817641492e-27
24,128,0,24,9.8956086329997e-06,9.8956086330025e-06,-7.8639791347649e-27,-7.863979138153e-27
25,128,0,25,9.895594424562e-06,9.8955944245648e-06,1.0990507507893e-26,1.0990507513187e-26
26,128,0,26,9.8955901593373e-06,9.8955901593401e-06,9.0542951389104e-28,9.0542951113818e-28
27,128,0,27,9.8955893659212e-06,9.895589365924e-06,-1.1464221249322e-27,-1.1464221257792e-27
28,128,0,28,9.8955945596423e-06,9.8955945596451e-06,3.4021063465276e-27,3.4021063467394e-27
29,128,0,29,9.8955903390777e-06,9.8955903390805e-06,4.651559861498e-27,4.6515598629803e-27
30,128,0,30,9.8955959910689e-06,9.8955959910716e-06,-9.8327002941084e-27,-9.8327002951672e-27
31,128,0,31,9.8955905580414e-06,9.8955905580441e-06,6.4652880378413e-27,6.4652880427118e-27
32,128,0,32,9.8955943571911e-06,9.8955943571939e-06,-4.2818978047025e-27,-4.2818978099964e-27
33,128,0,33,9.8955910626778e-06,9.8955910626806e-06,-1.4518033602157e-27,-1.4518033595804e-27
34,128,0,34,9.8956073223403e-06,9.8956073223431e-06,-8.1369561658099e-27,-8.1369561641158e-27
35,128,0,35,9.8956054657203e-06,9.8956054657231e-06,7.4485666403903e-27,7.4485666391197e-27
36,128,0,36,9.8955955914907e-06,9.8955955914935e-06,-2.1320778477323e-27,-2.1320778492146e-27
37,128,0,37,9.8956047813192e-06,9.895604781322e-06,2.1602525422383e-27,2.1602525428736e-27
38,128,0,38,9.8955922945453e-06,9.8955922945481e-06,8.7823489302333e-27,8.7823489317156e-27
39,128,0,39,9.895589350547e-06,9.8955893505498e-06,-6.2356655858496e-27,-6.2356655854261e-27
40,128,0,40,9.8956074297907e-06,9.8956074297935e-06,-6.0172502263595e-27,-6.017250232077e-27
41,128,0,41,9.8955953468126e-06,9.8955953468154e-06,6.6633524676972e-27,6.6633524717206e-27
42,128,0,42,9.895593259992e-06,9.8955932599948e-06,7.5469274524291e-28,7.5469274545467e-28
43,128,0,43,9.8956043003313e-06,9.8956043003341e-06,-8.6917554401787e-27,-8.6917554420846e-27
44,128,0,44,9.8956067275002e-06,9.895606727503e-06,-1.8642059664227e-27,-1.8642059655756e-27
45,128,0,45,9.8955958661263e-06,9.8955958661291e-06,8.2973692925225e-27,8.2973692923107e-27
