time,center_xi,center_xs,center_xv
0,0,0,0
0.125,0.0064658561041577,1,0.0064658561041577
0.375,0.010033343189183,1,0.010033343189183
0.5,0.0098448921584673,1,0.0098448921584673
0.75,0.0095577826274489,1,0.0095577826274489
0.875,0.0095157593574544,1,0.0095157593574544
