time,average_xi,average_xv,left_jix,left_jvx,right_jix,right_jvx,total_ci,total_cv
0,0,0,0,0,0,0,0,0
25.958682112,2.3456548221929e-13,3.789269556898e-11,-5.0949857806328e-14,-2.3562096757695e-16,5.0949932224671e-14,2.3561487598094e-16,1.1728274110964e-08,1.894634778449e-06
186.68799962237,1.6857367576973e-12,3.9490441851454e-11,-1.3838474333388e-13,-1.2285192362883e-15,1.3838474767742e-13,1.2285130976428e-15,8.4286837884865e-08,1.9745220925727e-06
1181.8815689988,1.0641810266844e-11,4.9383159247014e-11,-3.4931399187154e-13,-4.2168617804792e-15,3.4931399214775e-13,4.2168604541208e-15,5.3209051334218e-07,2.4691579623507e-06
7343.8578398454,6.5131932706407e-11,1.1063397544045e-10,-8.6455443860722e-13,-1.1829277727697e-14,8.6455443862421e-13,1.1829290165503e-14,3.2565966353204e-06,5.5316987720226e-06
45497.190750011,3.7002542017677e-10,4.8975090245815e-10,-2.0392040021637e-12,-3.1037892056742e-14,2.0392040021637e-12,3.1037907870256e-14,1.8501271008839e-05,2.4487545122908e-05
281732.57176583,1.4269628229459e-09,2.8211092840098e-09,-3.7944653970682e-12,-7.8972272439798e-14,3.7944653970665e-12,7.8972274083099e-14,7.1348141147293e-05,0.00014105546420049
1744439.784661,1.7915549832409e-09,1.6391123684526e-08,-4.0475537270529e-12,-1.9795682776939e-13,4.0475537270512e-12,1.9795682788358e-13,8.9577749162046e-05,0.00081955618422632
10801137.310052,1.2005577773014e-09,8.252286567937e-08,-3.2616509669358e-12,-4.8473301879796e-13,3.2616509669345e-12,4.8473301880502e-13,6.0027888865069e-05,0.0041261432839685
66877821.244672,5.5709165101862e-10,3.1775989757932e-07,-2.1373309135725e-12,-1.0461736042994e-12,2.1373309135724e-12,1.0461736042997e-12,2.7854582550931e-05,0.015887994878966
414089867.61007,2.291369872536e-10,9.4540400627587e-07,-1.5322283185431e-12,-1.6144374160202e-12,1.5322283185431e-12,1.6144374160202e-12,1.145684936268e-05,0.047270200313794
2563935341.3868,1.311621382475e-10,1.7432323207428e-06,-1.398507339191e-12,-1.8189158315559e-12,1.398507339191e-12,1.8189158315559e-12,6.5581069123751e-06,0.087161616037141
15875211863.902,1.2689423249261e-10,1.8064464711664e-06,-1.3953528243992e-12,-1.8244124345111e-12,1.3953528243992e-12,1.8244124345111e-12,6.3447116246307e-06,0.090322323558319
