time,average_xi,average_xv,left_jix,left_jvx,right_jix,right_jvx,total_ci,total_cv,xDi,xDv
0,0,0,0,0,0,0,0,0,0,0
25.958682112,2.6051520944597e-16,3.7634864710223e-11,-5.4390623816719e-17,-8.2536706150299e-17,5.4390623816719e-17,8.2536706150299e-17,1.3025760472299e-12,1.8817432355111e-07,1,0.00018099999999999
186.68799962237,1.7063555301239e-15,3.7636379188976e-11,-1.4005174206875e-16,-2.2572351688621e-16,1.4005174206875e-16,2.2572351688621e-16,8.5317776506196e-12,1.8818189594488e-07,1,0.00018099999999999
1181.8815689988,1.0596238889388e-14,3.7645749234259e-11,-3.5091098750759e-16,-1.4114385889701e-16,3.5091098750759e-16,1.4114385889701e-16,5.2981194446941e-11,1.8822874617129e-07,1,0.00018099999999999
7343.8578398454,6.4682101941517e-14,3.7703998844736e-11,-8.7465041393235e-16,-6.749566476619e-17,8.7465041393235e-16,6.749566476619e-17,3.2341050970759e-10,1.8851999422368e-07,1,0.00018099999999999
45497.190750011,3.8480928426443e-13,3.8065177364277e-11,-2.1774552215486e-15,-5.2589755057441e-17,2.1774552215488e-15,5.2589755057441e-17,1.9240464213222e-09,1.9032588682139e-07,1,0.00018099999999999
281732.57176583,2.1393541150724e-12,4.0299748875817e-11,-5.4183385084477e-15,-8.4978128659933e-17,5.4183385084383e-15,8.4978128659933e-17,1.0696770575362e-08,2.0149874437908e-07,1,0.00018099999999999
1744439.784661,9.5013700387336e-12,5.4077290874548e-11,-1.3387425888064e-14,-1.935357355073e-16,1.3387425888063e-14,1.935357355073e-16,4.7506850193668e-08,2.7038645437274e-07,1,0.00018099999999999
10801137.310052,1.8444134297147e-11,1.3819470795661e-10,-2.2210627905332e-14,-4.7481592334634e-16,2.2210627905326e-14,4.7481592334634e-16,9.2220671485735e-08,6.9097353978305e-07,1,0.00018099999999999
66877821.244672,1.7779385943926e-11,6.3588722576101e-10,-2.1543553700072e-14,-1.1770254255839e-15,2.154355370004e-14,1.1770254255839e-15,8.8896929719632e-08,3.1794361288051e-06,1,0.00018099999999999
414089867.61007,1.4356098613116e-11,3.223385718488e-09,-1.8121922142289e-14,-2.8633103948132e-15,1.8121922137747e-14,2.8633103948203e-15,7.178049306558e-08,1.611692859244e-05,1,0.00018099999999999
2563935341.3868,8.3338902750446e-12,1.2373631339793e-08,-1.2200737060037e-14,-6.0489740118622e-15,1.2200737060221e-14,6.0489740115985e-15,4.1669451375223e-08,6.1868156698966e-05,1,0.00018099999999999
15875211863.902,4.8723548169025e-12,2.7192886154924e-08,-8.9259574156801e-15,-9.166897434931e-15,8.925957415687e-15,9.1668974349326e-15,2.4361774084513e-08,0.00013596443077462,1,0.00018099999999999
98295127536.995,4.5073577428163e-12,3.0137108389922e-08,-8.5757901834824e-15,-9.7047878253652e-15,8.5757901765886e-15,9.7047878479291e-15,2.2536788714082e-08,0.00015068554194961,1,0.00018099999999999
608617521341.22,4.5075356029516e-12,3.0135550379529e-08,-8.5759619816942e-15,-9.7045051365961e-15,8.5759619816925e-15,9.7045051365987e-15,2.2537678014758e-08,0.00015067775189764,1,0.00018099999999999
3768399274225.2,4.5075356029198e-12,3.0135550379788e-08,-8.5759619816808e-15,-9.7045051365484e-15,8.5759619816791e-15,9.7045051365509e-15,2.2537678014599e-08,0.00015067775189894,1,0.00018099999999999
23332935040392,4.5075356028662e-12,3.0135550380384e-08,-8.5759619816279e-15,-9.7045051366259e-15,8.5759619816261e-15,9.7045051366284e-15,2.2537678014331e-08,0.00015067775190192,1,0.00018099999999999
1.4447138373111e+14,4.5075356028132e-12,3.0135550380966e-08,-8.5759619815761e-15,-9.704505136701e-15,8.5759619815743e-15,9.7045051367034e-15,2.2537678014066e-08,0.00015067775190483,1,0.00018099999999999
