x,y,z,id,mat_therm_cond,cv,ci,jvx,jix,T,jx,jy,dTdx,dTdy,gr0
0,433,0,0,1,1.4953921477179e-06,1.4953787338372e-06,-8.5336848900197e-20,-7.429989710091e-17,0,-0.49074672239663,-5.2322878284928e-06,0.49074672239663,5.2322878284928e-06,2.0448125380701e-08
0.2,433,0,0.2,1,1.4953921476832e-06,1.495378733769e-06,-8.5336848900197e-20,-7.429989710091e-17,0.098156007951766,-0.49074672239663,-5.2322878284928e-06,0.49074672239663,5.2322878284928e-06,2.101883249045e-08
0.4,433,0,0.4,1,1.4953921476485e-06,1.4953787337009e-06,-8.5336848900197e-20,-7.429989710091e-17,0.19631201590353,-0.49074672239663,-5.2322878284928e-06,0.49074672239663,5.2322878284928e-06,2.15895396002e-08
0.6,433,0,0.6,1,1.4953921476138e-06,1.4953787336328e-06,-8.5336848900197e-20,-7.429989710091e-17,0.2944680238553,-0.49074672239663,-5.2322878284928e-06,0.49074672239663,5.2322878284928e-06,2.2160246709949e-08
0.8,433,0,0.8,1,1.4953921475791e-06,1.4953787335646e-06,-8.5336848900197e-20,-7.429989710091e-17,0.39262403180706,-0.49074672239663,-5.2322878284928e-06,0.49074672239663,5.2322878284928e-06,2.2730953819698e-08
1,433,0,1,1,1.4953921475444e-06,1.4953787334965e-06,-8.5336848900197e-20,-7.429989710091e-17,0.49078003975883,-0.49074672239663,-5.2322878284928e-06,0.49074672239663,5.2322878284928e-06,2.3301660929448e-08
1.2,433,0,1.2,1,1.4953921475097e-06,1.4953787334283e-06,-8.5336848900197e-20,-7.429989710091e-17,0.5889360477106,-0.49074672239663,-5.2322878284928e-06,0.49074672239663,5.2322878284928e-06,2.3872368039197e-08
1.4,433,0,1.4,1,1.495392147475e-06,1.4953787333602e-06,-8.5336848900197e-20,-7.429989710091e-17,0.68709205566236,-0.49074672239663,-5.2322878284928e-06,0.49074672239663,5.2322878284928e-06,2.4443075148947e-08
1.6,433,0,1.6,1,1.4953921474403e-06,1.4953787332921e-06,-8.5336848900197e-20,-7.429989710091e-17,0.78524806361413,-0.49074672239663,-5.2322878284928e-06,0.49074672239663,5.2322878284928e-06,2.5013782258696e-08
1.8,433,0,1.8,1,1.4953921474056e-06,1.4953787332239e-06,-8.5336848900197e-20,-7.429989710091e-17,0.88340407156589,-0.49074672239663,-5.2322878284928e-06,0.49074672239663,5.2322878284928e-06,2.5584489368445e-08
2,433,0,2,1,1.4953921473709e-06,1.4953787331558e-06,-8.5336848900197e-20,-7.429989710091e-17,0.98156007951766,-0.49074672239663,-5.2322878284928e-06,0.49074672239663,5.2322878284928e-06,2.6155196478195e-08
2.2,433,0,2.2,1,1.4953921473362e-06,1.4953787330877e-06,-8.5336848900197e-20,-7.429989710091e-17,1.0797160874694,-0.49074672239663,-5.2322878284928e-06,0.49074672239663,5.2322878284928e-06,2.6725903587944e-08
2.4,433,0,2.4,1,1.4953921473015e-06,1.4953787330195e-06,-8.5336848900197e-20,-7.429989710091e-17,1.1778720954212,-0.49074672239663,-5.2322878284928e-06,0.49074672239663,5.2322878284928e-06,2.7296610697694e-08
2.6,433,0,2.6,1,1.4953921472668e-06,1.4953787329514e-06,-8.5336848900197e-20,-7.429989710091e-17,1.276028103373,-0.49074672239663,-5.2322878284928e-06,0.49074672239663,5.2322878284928e-06,2.7867317807443e-08
2.8,433,0,2.8,1,1.4953921472321e-06,1.4953787328832e-06,-8.5336848900197e-20,-7.429989710091e-17,1.3741841113247,-0.49074672239663,-5.2322878284928e-06,0.49074672239663,5.2322878284928e-06,2.8438024917192e-08
