x,y,z,id,T,jx,jy,dTdx,dTdy,gr0
500,0,0,0,250.74589510969,-0.49362378915074,-3.57991600477e-05,0.49362378915074,3.57991600477e-05,-6.9847577980691e-34
500,0.1732,0,0.1732,250.74590130381,-0.49362378915074,-3.57991600477e-05,0.49362378915074,3.57991600477e-05,-6.8244132102042e-34
500,0.3464,0,0.3464,250.74590749794,-0.49362378915074,-3.57991600477e-05,0.49362378915074,3.57991600477e-05,-6.6640686223393e-34
500,0.5196,0,0.5196,250.74591369207,-0.49362378915074,-3.57991600477e-05,0.49362378915074,3.57991600477e-05,-6.5037240344744e-34
500,0.6928,0,0.6928,250.7459198862,-0.49362378915074,-3.57991600477e-05,0.49362378915074,3.57991600477e-05,-6.3433794466095e-34
500,0.866,0,0.866,250.74592608033,-0.49362378915074,-3.57991600477e-05,0.49362378915074,3.57991600477e-05,-6.1830348587446e-34
500,1.0392,0,1.0392,250.74593227445,-0.49362378915074,-3.57991600477e-05,0.49362378915074,3.57991600477e-05,-6.0226902708796e-34
500,1.2124,0,1.2124,250.74593846858,-0.49362378915074,-3.57991600477e-05,0.49362378915074,3.57991600477e-05,-5.862345683014e-34
500,1.3856,0,1.3856,250.74594466271,-0.49362378915074,-3.57991600477e-05,0.49362378915074,3.57991600477e-05,-5.7020010951498e-34
500,1.5588,0,1.5588,250.74595085684,-0.49362378915074,-3.57991600477e-05,0.49362378915074,3.57991600477e-05,-5.5416565072849e-34
500,1.732,0,1.732,250.74595705097,-0.49362378915074,-3.57991600477e-05,0.49362378915074,3.57991600477e-05,-5.3813119194193e-34
500,1.9052,0,1.9052,250.74596324509,-0.49362378915074,-3.57991600477e-05,0.49362378915074,3.57991600477e-05,-5.2209673315557e-34
500,2.0784,0,2.0784,250.74596943922,-0.49362378915074,-3.57991600477e-05,0.49362378915074,3.57991600477e-05,-5.0606227436901e-34
500,2.2516,0,2.2516,250.74597563335,-0.49362378915074,-3.57991600477e-05,0.49362378915074,3.57991600477e-05,-4.9002781558246e-34
500,2.4248,0,2.4248,250.74598182748,-0.49362378915074,-3.57991600477e-05,0.49362378915074,3.57991600477e-05,-4.7399335679609e-34
500,2.598,0,2.598,250.74598802161,-0.49362378915074,-3.57991600477e-05,0.49362378915074,3.57991600477e-05,-4.5795889800954e-34
500,2.7712,0,2.7712,250.74599421574,-0.49362378915074,-3.57991600477e-05,0.49362378915074,3.57991600477e-05,-4.4192443922305e-34
500,2.9444,0,2.9444,250.74600040986,-0.49362378915074,-3.57991600477e-05,0.49362378915074,3.57991600477e-05,-4.2588998043661e-34
500,3.1176,0,3.1176,250.74600660399,-0.49362378915074,-3.57991600477e-05,0.49362378915074,3.57991600477e-05,-4.0985552165006e-34
500,3.2908,0,3.2908,250.74601279812,-0.49362378915074,-3.57991600477e-05,0.49362378915074,3.57991600477e-05,-3.9382106286362e-34
500,3.464,0,3.464,250.74601899225,-0.49362378915074,-3.57991600477e-05,0.49362378915074,3.57991600477e-05,-3.7778660407708e-34
500,3.6372,0,3.6372,250.74602518638,-0.49362378915074,-3.57991600477e-05,0.49362378915074,3.57991600477e-05,-3.6175214529054e-34
500,3.8104,0,3.8104,250.7460313805,-0.49362378915074,-3.57991600477e-05,0.49362378915074,3.57991600477e-05,-3.457176865041e-34
500,3.9836,0,3.9836,250.74603757463,-0.49362378915074,-3.57991600477e-05,0.49362378915074,3.57991600477e-05,-3.2968322771761e-34
500,4.1568,0,4.1568,250.74604376876,-0.49362378915074,-3.57991600477e-05,0.49362378915074,3.57991600477e-05,-3.1364876893112e-34
500,4.33,0,4.33,250.74604996289,-0.49362378915074,-3.57991600477e-05,0.49362378915074,3.57991600477e-05,-2.9761431014466e-34
500,4.5032,0,4.5032,250.74605615702,-0.49362378915074,-3.57991600477e-05,0.49362378915074,3.57991600477e-05,-2.8157985135813e-34
500,4.6764,0,4.6764,250.74606235114,-0.49362378915074,-3.57991600477e-05,0.49362378915074,3.57991600477e-05,-2.6554539257164e-34
500,4.8496,0,4.8496,250.74606854527,-0.49362378915074,-3.57991600477e-05,0.49362378915074,3.57991600477e-05,-2.4951093378515e-34
500,5.0228,0,5.0228,250.7460747394,-0.49362378915074,-3.57991600477e-05,0.49362378915074,3.57991600477e-05,-2.3347647499866e-34
