x,y,z,id,mat_therm_cond,cv,ci,jvx,jix,T,jx,jy,dTdx,dTdy,gr0
0,433,0,0,1,8.337967128374e-05,8.3318503655672e-05,6.677701130226e-18,6.6910558751889e-15,0,-0.49033589871134,-4.8314226197051e-06,0.49033589871134,4.8314226197051e-06,2.953255538406e-11
0.2,433,0,0.2,1,8.3379671285629e-05,8.3318503657454e-05,6.677701130226e-18,6.6910558751889e-15,0.098073332701074,-0.49033589871134,-4.8314226197051e-06,0.49033589871134,4.8314226197051e-06,2.8384111746125e-11
0.4,433,0,0.4,1,8.3379671287517e-05,8.3318503659236e-05,6.677701130226e-18,6.6910558751889e-15,0.19614666540215,-0.49033589871134,-4.8314226197051e-06,0.49033589871134,4.8314226197051e-06,2.723566810819e-11
0.6,433,0,0.6,1,8.3379671289405e-05,8.3318503661018e-05,6.677701130226e-18,6.6910558751889e-15,0.29421999810322,-0.49033589871134,-4.8314226197051e-06,0.49033589871134,4.8314226197051e-06,2.6087224470255e-11
0.8,433,0,0.8,1,8.3379671291294e-05,8.3318503662799e-05,6.677701130226e-18,6.6910558751889e-15,0.3922933308043,-0.49033589871134,-4.8314226197051e-06,0.49033589871134,4.8314226197051e-06,2.493878083232e-11
1,433,0,1,1,8.3379671293182e-05,8.3318503664581e-05,6.677701130226e-18,6.6910558751889e-15,0.49036666350537,-0.49033589871134,-4.8314226197051e-06,0.49033589871134,4.8314226197051e-06,2.3790337194386e-11
1.2,433,0,1.2,1,8.337967129507e-05,8.3318503666363e-05,6.677701130226e-18,6.6910558751889e-15,0.58843999620644,-0.49033589871134,-4.8314226197051e-06,0.49033589871134,4.8314226197051e-06,2.2641893556451e-11
1.4,433,0,1.4,1,8.3379671296959e-05,8.3318503668145e-05,6.677701130226e-18,6.6910558751889e-15,0.68651332890752,-0.49033589871134,-4.8314226197051e-06,0.49033589871134,4.8314226197051e-06,2.1493449918516e-11
1.6,433,0,1.6,1,8.3379671298847e-05,8.3318503669926e-05,6.677701130226e-18,6.6910558751889e-15,0.78458666160859,-0.49033589871134,-4.8314226197051e-06,0.49033589871134,4.8314226197051e-06,2.0345006280582e-11
1.8,433,0,1.8,1,8.3379671300735e-05,8.3318503671708e-05,6.677701130226e-18,6.6910558751889e-15,0.88265999430967,-0.49033589871134,-4.8314226197051e-06,0.49033589871134,4.8314226197051e-06,1.9196562642647e-11
2,433,0,2,1,8.3379671302624e-05,8.331850367349e-05,6.677701130226e-18,6.6910558751889e-15,0.98073332701074,-0.49033589871134,-4.8314226197051e-06,0.49033589871134,4.8314226197051e-06,1.8048119004712e-11
2.2,433,0,2.2,1,8.3379671304512e-05,8.3318503675272e-05,6.677701130226e-18,6.6910558751889e-15,1.0788066597118,-0.49033589871134,-4.8314226197051e-06,0.49033589871134,4.8314226197051e-06,1.6899675366777e-11
2.4,433,0,2.4,1,8.33796713064e-05,8.3318503677054e-05,6.677701130226e-18,6.6910558751889e-15,1.1768799924129,-0.49033589871134,-4.8314226197051e-06,0.49033589871134,4.8314226197051e-06,1.5751231728843e-11
2.6,433,0,2.6,1,8.3379671308289e-05,8.3318503678835e-05,6.677701130226e-18,6.6910558751889e-15,1.274953325114,-0.49033589871134,-4.8314226197051e-06,0.49033589871134,4.8314226197051e-06,1.4602788090908e-11
2.8,433,0,2.8,1,8.3379671310177e-05,8.3318503680617e-05,6.677701130226e-18,6.6910558751889e-15,1.373026657815,-0.49033589871134,-4.8314226197051e-06,0.49033589871134,4.8314226197051e-06,1.3454344452973e-11
3,433,0,3,1,8.3379671312066e-05,8.3318503682399e-05,6.677701130226e-18,6.6910558751889e-15,1.4710999905161,-0.49033589871134,-4.8314226197051e-06,0.49033589871134,4.8314226197051e-06,1.2305900815038e-11
3.2,433,0,3.2,1,8.3379671313954e-05,8.3318503684181e-05,6.677701130226e-18,6.6910558751889e-15,1.5691733232172,-0.49033589871134,-4.8314226197051e-06,0.49033589871134,4.8314226197051e-06,1.1157457177104e-11
3.4,433,0,3.4,1,8.3379671315842e-05,8.3318503685962e-05,6.677701130226e-18,6.6910558751889e-15,1.6672466559183,-0.49033589871134,-4.8314226197051e-06,0.49033589871134,4.8314226197051e-06,1.0009013539169e-11
3.6,433,0,3.6,1,8.3379671317731e-05,8.3318503687744e-05,6.677701130226e-18,6.6910558751889e-15,1.7653199886193,-0.49033589871134,-4.8314226197051e-06,0.49033589871134,4.8314226197051e-06,8.8605699012341e-12
3.8,433,0,3.8,1,8.3379671319619e-05,8.3318503689526e-05,6.677701130226e-18,6.6910558751889e-15,1.8633933213204,-0.49033589871134,-4.8314226197051e-06,0.49033589871134,4.8314226197051e-06,7.7121262632993e-12
4,433,0,4,1,8.3379671321507e-05,8.3318503691308e-05,6.677701130226e-18,6.6910558751889e-15,1.9614666540215,-0.49033589871134,-4.8314226197051e-06,0.49033589871134,4.8314226197051e-06,6.5636826253646e-12
4.2,433,0,4.2,1,8.3379671322274e-05,8.3318503692159e-05,1.2887521589179e-18,1.2795118764963e-15,2.0595405702075,-0.49033898799293,-1.4467278802312e-05,0.49033898799293,1.4467278802312e-05,6.0377016313715e-12
4.4,433,0,4.4,1,8.337967132304e-05,8.3318503693011e-05,1.2887521589179e-18,1.2795118764963e-15,2.1576144863936,-0.49033898799293,-1.4467278802312e-05,0.49033898799293,1.4467278802312e-05,5.5117206373784e-12
4.6,433,0,4.6,1,8.3379671323807e-05,8.3318503693862e-05,1.2887521589179e-18,1.2795118764963e-15,2.2556884025796,-0.49033898799293,-1.4467278802312e-05,0.49033898799293,1.4467278802312e-05,4.9857396433854e-12
4.8,433,0,4.8,1,8.3379671324573e-05,8.3318503694714e-05,1.2887521589179e-18,1.2795118764963e-15,2.3537623187656,-0.49033898799293,-1.4467278802312e-05,0.49033898799293,1.4467278802312e-05,4.4597586493923e-12
5,433,0,5,1,8.337967132534e-05,8.3318503695565e-05,1.2887521589179e-18,1.2795118764963e-15,2.4518362349517,-0.49033898799293,-1.4467278802312e-05,0.49033898799293,1.4467278802312e-05,3.9337776553992e-12
