x,y,z,id,mat_therm_cond,cv,ci,jvx,jix,T,jx,jy,dTdx,dTdy,gr0
0,433,0,0,1,9.4953583472543e-05,9.48365188195e-05,3.9456044056703e-18,3.9593420095253e-15,0,-0.49033602716228,-4.8366993875126e-06,0.49033602716228,4.8366993875126e-06,2.82410970564e-11
0.2,433,0,0.2,1,9.4953583473713e-05,9.4836518820563e-05,3.9456044056703e-18,3.9593420095253e-15,0.098073365111382,-0.49033602716228,-4.8366993875126e-06,0.49033602716228,4.8366993875126e-06,2.7439558189107e-11
0.4,433,0,0.4,1,9.4953583474883e-05,9.4836518821626e-05,3.9456044056703e-18,3.9593420095253e-15,0.19614673022276,-0.49033602716228,-4.8366993875126e-06,0.49033602716228,4.8366993875126e-06,2.6638019321813e-11
0.6,433,0,0.6,1,9.4953583476054e-05,9.4836518822689e-05,3.9456044056703e-18,3.9593420095253e-15,0.29422009533415,-0.49033602716228,-4.8366993875126e-06,0.49033602716228,4.8366993875126e-06,2.583648045452e-11
0.8,433,0,0.8,1,9.4953583477224e-05,9.4836518823752e-05,3.9456044056703e-18,3.9593420095253e-15,0.39229346044553,-0.49033602716228,-4.8366993875126e-06,0.49033602716228,4.8366993875126e-06,2.5034941587227e-11
1,433,0,1,1,9.4953583478394e-05,9.4836518824815e-05,3.9456044056703e-18,3.9593420095253e-15,0.49036682555691,-0.49033602716228,-4.8366993875126e-06,0.49033602716228,4.8366993875126e-06,2.4233402719933e-11
1.2,433,0,1.2,1,9.4953583479564e-05,9.4836518825878e-05,3.9456044056703e-18,3.9593420095253e-15,0.58844019066829,-0.49033602716228,-4.8366993875126e-06,0.49033602716228,4.8366993875126e-06,2.343186385264e-11
1.4,433,0,1.4,1,9.4953583480734e-05,9.4836518826941e-05,3.9456044056703e-18,3.9593420095253e-15,0.68651355577968,-0.49033602716228,-4.8366993875126e-06,0.49033602716228,4.8366993875126e-06,2.2630324985347e-11
1.6,433,0,1.6,1,9.4953583481904e-05,9.4836518828004e-05,3.9456044056703e-18,3.9593420095253e-15,0.78458692089106,-0.49033602716228,-4.8366993875126e-06,0.49033602716228,4.8366993875126e-06,2.1828786118053e-11
1.8,433,0,1.8,1,9.4953583483075e-05,9.4836518829068e-05,3.9456044056703e-18,3.9593420095253e-15,0.88266028600244,-0.49033602716228,-4.8366993875126e-06,0.49033602716228,4.8366993875126e-06,2.102724725076e-11
2,433,0,2,1,9.4953583484245e-05,9.4836518830131e-05,3.9456044056703e-18,3.9593420095253e-15,0.98073365111382,-0.49033602716228,-4.8366993875126e-06,0.49033602716228,4.8366993875126e-06,2.0225708383467e-11
2.2,433,0,2.2,1,9.4953583485415e-05,9.4836518831194e-05,3.9456044056703e-18,3.9593420095253e-15,1.0788070162252,-0.49033602716228,-4.8366993875126e-06,0.49033602716228,4.8366993875126e-06,1.9424169516173e-11
2.4,433,0,2.4,1,9.4953583486585e-05,9.4836518832257e-05,3.9456044056703e-18,3.9593420095253e-15,1.1768803813366,-0.49033602716228,-4.8366993875126e-06,0.49033602716228,4.8366993875126e-06,1.862263064888e-11
2.6,433,0,2.6,1,9.4953583487755e-05,9.483651883332e-05,3.9456044056703e-18,3.9593420095253e-15,1.274953746448,-0.49033602716228,-4.8366993875126e-06,0.49033602716228,4.8366993875126e-06,1.7821091781587e-11
2.8,433,0,2.8,1,9.4953583488925e-05,9.4836518834383e-05,3.9456044056703e-18,3.9593420095253e-15,1.3730271115594,-0.49033602716228,-4.8366993875126e-06,0.49033602716228,4.8366993875126e-06,1.7019552914293e-11
3,433,0,3,1,9.4953583490095e-05,9.4836518835446e-05,3.9456044056703e-18,3.9593420095253e-15,1.4711004766707,-0.49033602716228,-4.8366993875126e-06,0.49033602716228,4.8366993875126e-06,1.6218014047e-11
3.2,433,0,3.2,1,9.4953583491266e-05,9.4836518836509e-05,3.9456044056703e-18,3.9593420095253e-15,1.5691738417821,-0.49033602716228,-4.8366993875126e-06,0.49033602716228,4.8366993875126e-06,1.5416475179707e-11
3.4,433,0,3.4,1,9.4953583492436e-05,9.4836518837572e-05,3.9456044056703e-18,3.9593420095253e-15,1.6672472068935,-0.49033602716228,-4.8366993875126e-06,0.49033602716228,4.8366993875126e-06,1.4614936312413e-11
3.6,433,0,3.6,1,9.4953583493606e-05,9.4836518838635e-05,3.9456044056703e-18,3.9593420095253e-15,1.7653205720049,-0.49033602716228,-4.8366993875126e-06,0.49033602716228,4.8366993875126e-06,1.381339744512e-11
3.8,433,0,3.8,1,9.4953583494776e-05,9.4836518839698e-05,3.9456044056703e-18,3.9593420095253e-15,1.8633939371163,-0.49033602716228,-4.8366993875126e-06,0.49033602716228,4.8366993875126e-06,1.3011858577827e-11
4,433,0,4,1,9.4953583495946e-05,9.4836518840761e-05,3.9456044056703e-18,3.9593420095253e-15,1.9614673022276,-0.49033602716228,-4.8366993875126e-06,0.49033602716228,4.8366993875126e-06,1.2210319710534e-11
4.2,433,0,4.2,1,9.4953583496067e-05,9.4836518840966e-05,-2.5093351062409e-20,-3.6589705739018e-17,2.0595412512339,-0.49033911829379,-1.4483140422409e-05,0.49033911829379,1.4483140422409e-05,1.1418573049222e-11
4.4,433,0,4.4,1,9.4953583496187e-05,9.483651884117e-05,-2.5093351062409e-20,-3.6589705739018e-17,2.1576152002401,-0.49033911829379,-1.4483140422409e-05,0.49033911829379,1.4483140422409e-05,1.062682638791e-11
4.6,433,0,4.6,1,9.4953583496307e-05,9.4836518841374e-05,-2.5093351062409e-20,-3.6589705739018e-17,2.2556891492463,-0.49033911829379,-1.4483140422409e-05,0.49033911829379,1.4483140422409e-05,9.8350797265983e-12
4.8,433,0,4.8,1,9.4953583496428e-05,9.4836518841578e-05,-2.5093351062409e-20,-3.6589705739018e-17,2.3537630982525,-0.49033911829379,-1.4483140422409e-05,0.49033911829379,1.4483140422409e-05,9.0433330652865e-12
5,433,0,5,1,9.4953583496548e-05,9.4836518841782e-05,-2.5093351062409e-20,-3.6589705739018e-17,2.4518370472587,-0.49033911829379,-1.4483140422409e-05,0.49033911829379,1.4483140422409e-05,8.2515864039748e-12
5.2,433,0,5.2,1,9.4953583496669e-05,9.4836518841986e-05,-2.5093351062409e-20,-3.6589705739018e-17,2.5499109962649,-0.49033911829379,-1.4483140422409e-05,0.49033911829379,1.4483140422409e-05,7.459839742663e-12
5.4,433,0,5.4,1,9.4953583496789e-05,9.4836518842191e-05,-2.5093351062409e-20,-3.6589705739018e-17,2.6479849452711,-0.49033911829379,-1.4483140422409e-05,0.49033911829379,1.4483140422409e-05,6.6680930813513e-12
5.6,433,0,5.6,1,9.495358349691e-05,9.4836518842395e-05,-2.5093351062409e-20,-3.6589705739018e-17,2.7460588942773,-0.49033911829379,-1.4483140422409e-05,0.49033911829379,1.4483140422409e-05,5.8763464200395e-12
