x,y,z,id,mat_therm_cond,cv,ci,jvx,jix,T,jx,jy,dTdx,dTdy,gr0
0,433,0,0,1,7.4762702537263e-06,7.4759864849117e-06,3.2565134569257e-19,3.4374743698705e-16,0,-0.48994780599501,-4.9685183923665e-06,0.48994780599501,4.9685183923665e-06,-4.8883227979302e-10
0.2,433,0,0.2,1,7.4762702538437e-06,7.4759864849743e-06,3.2565134569257e-19,3.4374743698705e-16,0.097995888753307,-0.48994780599501,-4.9685183923665e-06,0.48994780599501,4.9685183923665e-06,-4.4819200623756e-10
0.4,433,0,0.4,1,7.4762702539611e-06,7.4759864850368e-06,3.2565134569257e-19,3.4374743698705e-16,0.19599177750661,-0.48994780599501,-4.9685183923665e-06,0.48994780599501,4.9685183923665e-06,-4.0755173268209e-10
0.6,433,0,0.6,1,7.4762702540785e-06,7.4759864850994e-06,3.2565134569257e-19,3.4374743698705e-16,0.29398766625992,-0.48994780599501,-4.9685183923665e-06,0.48994780599501,4.9685183923665e-06,-3.6691145912663e-10
0.8,433,0,0.8,1,7.4762702541959e-06,7.4759864851619e-06,3.2565134569257e-19,3.4374743698705e-16,0.39198355501323,-0.48994780599501,-4.9685183923665e-06,0.48994780599501,4.9685183923665e-06,-3.2627118557117e-10
1,433,0,1,1,7.4762702543133e-06,7.4759864852245e-06,3.2565134569257e-19,3.4374743698705e-16,0.48997944376653,-0.48994780599501,-4.9685183923665e-06,0.48994780599501,4.9685183923665e-06,-2.8563091201571e-10
1.2,433,0,1.2,1,7.4762702544307e-06,7.475986485287e-06,3.2565134569257e-19,3.4374743698705e-16,0.58797533251984,-0.48994780599501,-4.9685183923665e-06,0.48994780599501,4.9685183923665e-06,-2.4499063846025e-10
1.4,433,0,1.4,1,7.4762702545481e-06,7.4759864853496e-06,3.2565134569257e-19,3.4374743698705e-16,0.68597122127315,-0.48994780599501,-4.9685183923665e-06,0.48994780599501,4.9685183923665e-06,-2.0435036490479e-10
1.6,433,0,1.6,1,7.4762702546655e-06,7.4759864854122e-06,3.2565134569257e-19,3.4374743698705e-16,0.78396711002645,-0.48994780599501,-4.9685183923665e-06,0.48994780599501,4.9685183923665e-06,-1.6371009134933e-10
1.8,433,0,1.8,1,7.4762702547829e-06,7.4759864854747e-06,3.2565134569257e-19,3.4374743698705e-16,0.88196299877976,-0.48994780599501,-4.9685183923665e-06,0.48994780599501,4.9685183923665e-06,-1.2306981779387e-10
2,433,0,2,1,7.4762702549003e-06,7.4759864855373e-06,3.2565134569257e-19,3.4374743698705e-16,0.97995888753307,-0.48994780599501,-4.9685183923665e-06,0.48994780599501,4.9685183923665e-06,-8.2429544238406e-11
2.2,433,0,2.2,1,7.4762702550177e-06,7.4759864855998e-06,3.2565134569257e-19,3.4374743698705e-16,1.0779547762864,-0.48994780599501,-4.9685183923665e-06,0.48994780599501,4.9685183923665e-06,-4.1789270682946e-11
2.4,433,0,2.4,1,7.4762702551351e-06,7.4759864856624e-06,3.2565134569257e-19,3.4374743698705e-16,1.1759506650397,-0.48994780599501,-4.9685183923665e-06,0.48994780599501,4.9685183923665e-06,-1.1489971274846e-12
2.6,433,0,2.6,1,7.4762702552525e-06,7.4759864857249e-06,3.2565134569257e-19,3.4374743698705e-16,1.273946553793,-0.48994780599501,-4.9685183923665e-06,0.48994780599501,4.9685183923665e-06,3.9491276427976e-11
2.8,433,0,2.8,1,7.4762702553699e-06,7.4759864857875e-06,3.2565134569257e-19,3.4374743698705e-16,1.3719424425463,-0.48994780599501,-4.9685183923665e-06,0.48994780599501,4.9685183923665e-06,8.0131549983437e-11
3,433,0,3,1,7.4762702554873e-06,7.47598648585e-06,3.2565134569257e-19,3.4374743698705e-16,1.4699383312996,-0.48994780599501,-4.9685183923665e-06,0.48994780599501,4.9685183923665e-06,1.207718235389e-10
3.2,433,0,3.2,1,7.4762702556047e-06,7.4759864859126e-06,3.2565134569257e-19,3.4374743698705e-16,1.5679342200529,-0.48994780599501,-4.9685183923665e-06,0.48994780599501,4.9685183923665e-06,1.6141209709436e-10
3.4,433,0,3.4,1,7.4762702557221e-06,7.4759864859751e-06,3.2565134569257e-19,3.4374743698705e-16,1.6659301088062,-0.48994780599501,-4.9685183923665e-06,0.48994780599501,4.9685183923665e-06,2.0205237064982e-10
3.6,433,0,3.6,1,7.4762702558395e-06,7.4759864860377e-06,3.2565134569257e-19,3.4374743698705e-16,1.7639259975595,-0.48994780599501,-4.9685183923665e-06,0.48994780599501,4.9685183923665e-06,2.4269264420528e-10
3.8,433,0,3.8,1,7.4762702559569e-06,7.4759864861002e-06,3.2565134569257e-19,3.4374743698705e-16,1.8619218863128,-0.48994780599501,-4.9685183923665e-06,0.48994780599501,4.9685183923665e-06,2.8333291776074e-10
4,433,0,4,1,7.4762702560743e-06,7.4759864861628e-06,3.2565134569257e-19,3.4374743698705e-16,1.9599177750661,-0.48994780599501,-4.9685183923665e-06,0.48994780599501,4.9685183923665e-06,3.239731913162e-10
4.2,433,0,4.2,1,7.476270256673e-06,7.4759864868047e-06,1.5373930954609e-18,1.5274734396761e-15,2.0579142713095,-0.48995096720476,-1.4886119494247e-05,0.48995096720476,1.4886119494247e-05,3.4010881848933e-10
4.4,433,0,4.4,1,7.4762702572717e-06,7.4759864874467e-06,1.5373930954609e-18,1.5274734396761e-15,2.1559107675528,-0.48995096720476,-1.4886119494247e-05,0.48995096720476,1.4886119494247e-05,3.5624444566245e-10
4.6,433,0,4.6,1,7.4762702578703e-06,7.4759864880886e-06,1.5373930954609e-18,1.5274734396761e-15,2.2539072637962,-0.48995096720476,-1.4886119494247e-05,0.48995096720476,1.4886119494247e-05,3.7238007283558e-10
4.8,433,0,4.8,1,7.476270258469e-06,7.4759864887306e-06,1.5373930954609e-18,1.5274734396761e-15,2.3519037600395,-0.48995096720476,-1.4886119494247e-05,0.48995096720476,1.4886119494247e-05,3.885157000087e-10
5,433,0,5,1,7.4762702590677e-06,7.4759864893725e-06,1.5373930954609e-18,1.5274734396761e-15,2.4499002562829,-0.48995096720476,-1.4886119494247e-05,0.48995096720476,1.4886119494247e-05,4.0465132718183e-10
5.2,433,0,5.2,1,7.4762702596664e-06,7.4759864900144e-06,1.5373930954609e-18,1.5274734396761e-15,2.5478967525262,-0.48995096720476,-1.4886119494247e-05,0.48995096720476,1.4886119494247e-05,4.2078695435495e-10
5.4,433,0,5.4,1,7.4762702602651e-06,7.4759864906564e-06,1.5373930954609e-18,1.5274734396761e-15,2.6458932487695,-0.48995096720476,-1.4886119494247e-05,0.48995096720476,1.4886119494247e-05,4.3692258152807e-10
