x,y,z,id,T,jx,jy,dTdx,dTdy,gr0
500,0,0,0,250.71769097385,-0.49387639220968,-3.6356048012331e-05,0.49387639220968,3.6356048012331e-05,-1.209541810994e-31
500,0.1732,0,0.1732,250.71769726402,-0.49387639220968,-3.6356048012331e-05,0.49387639220968,3.6356048012331e-05,-1.1707094947911e-31
500,0.3464,0,0.3464,250.71770355419,-0.49387639220968,-3.6356048012331e-05,0.49387639220968,3.6356048012331e-05,-1.1318771785881e-31
500,0.5196,0,0.5196,250.71770984436,-0.49387639220968,-3.6356048012331e-05,0.49387639220968,3.6356048012331e-05,-1.0930448623851e-31
500,0.6928,0,0.6928,250.71771613453,-0.49387639220968,-3.6356048012331e-05,0.49387639220968,3.6356048012331e-05,-1.0542125461822e-31
500,0.866,0,0.866,250.71772242471,-0.49387639220968,-3.6356048012331e-05,0.49387639220968,3.6356048012331e-05,-1.0153802299792e-31
500,1.0392,0,1.0392,250.71772871488,-0.49387639220968,-3.6356048012331e-05,0.49387639220968,3.6356048012331e-05,-9.7654791377627e-32
500,1.2124,0,1.2124,250.71773500505,-0.49387639220968,-3.6356048012331e-05,0.49387639220968,3.6356048012331e-05,-9.3771559757212e-32
500,1.3856,0,1.3856,250.71774129522,-0.49387639220968,-3.6356048012331e-05,0.49387639220968,3.6356048012331e-05,-8.9888328137035e-32
500,1.5588,0,1.5588,250.71774758539,-0.49387639220968,-3.6356048012331e-05,0.49387639220968,3.6356048012331e-05,-8.6005096516739e-32
500,1.732,0,1.732,250.71775387556,-0.49387639220968,-3.6356048012331e-05,0.49387639220968,3.6356048012331e-05,-8.2121864896333e-32
500,1.9052,0,1.9052,250.71776016574,-0.49387639220968,-3.6356048012331e-05,0.49387639220968,3.6356048012331e-05,-7.8238633276255e-32
500,2.0784,0,2.0784,250.71776645591,-0.49387639220968,-3.6356048012331e-05,0.49387639220968,3.6356048012331e-05,-7.4355401655851e-32
500,2.2516,0,2.2516,250.71777274608,-0.49387639220968,-3.6356048012331e-05,0.49387639220968,3.6356048012331e-05,-7.0472170035454e-32
500,2.4248,0,2.4248,250.71777903625,-0.49387639220968,-3.6356048012331e-05,0.49387639220968,3.6356048012331e-05,-6.6588938415358e-32
500,2.598,0,2.598,250.71778532642,-0.49387639220968,-3.6356048012331e-05,0.49387639220968,3.6356048012331e-05,-6.2705706794964e-32
500,2.7712,0,2.7712,250.71779161659,-0.49387639220968,-3.6356048012331e-05,0.49387639220968,3.6356048012331e-05,-5.8822475174668e-32
