x,y,z,id,mat_therm_cond,cv,ci,jvx,jix,T,jx,jy,dTdx,dTdy,gr0
0,433,0,0,1,3.0364728492454e-05,3.0359891820423e-05,-2.9295481513737e-19,-2.7055068780338e-16,0,-0.49035587025619,-4.8056615572865e-06,0.49035587025619,4.8056615572865e-06,4.6709937447473e-10
0.2,433,0,0.2,1,3.0364728492296e-05,3.0359891820197e-05,-2.9295481513737e-19,-2.7055068780338e-16,0.098077294202573,-0.49035587025619,-4.8056615572865e-06,0.49035587025619,4.8056615572865e-06,4.5860272035239e-10
0.4,433,0,0.4,1,3.0364728492138e-05,3.0359891819971e-05,-2.9295481513737e-19,-2.7055068780338e-16,0.19615458840515,-0.49035587025619,-4.8056615572865e-06,0.49035587025619,4.8056615572865e-06,4.5010606623004e-10
0.6,433,0,0.6,1,3.036472849198e-05,3.0359891819745e-05,-2.9295481513737e-19,-2.7055068780338e-16,0.29423188260772,-0.49035587025619,-4.8056615572865e-06,0.49035587025619,4.8056615572865e-06,4.4160941210769e-10
0.8,433,0,0.8,1,3.0364728491821e-05,3.0359891819519e-05,-2.9295481513737e-19,-2.7055068780338e-16,0.39230917681029,-0.49035587025619,-4.8056615572865e-06,0.49035587025619,4.8056615572865e-06,4.3311275798534e-10
1,433,0,1,1,3.0364728491663e-05,3.0359891819293e-05,-2.9295481513737e-19,-2.7055068780338e-16,0.49038647101287,-0.49035587025619,-4.8056615572865e-06,0.49035587025619,4.8056615572865e-06,4.24616103863e-10
1.2,433,0,1.2,1,3.0364728491505e-05,3.0359891819067e-05,-2.9295481513737e-19,-2.7055068780338e-16,0.58846376521544,-0.49035587025619,-4.8056615572865e-06,0.49035587025619,4.8056615572865e-06,4.1611944974065e-10
1.4,433,0,1.4,1,3.0364728491347e-05,3.0359891818841e-05,-2.9295481513737e-19,-2.7055068780338e-16,0.68654105941801,-0.49035587025619,-4.8056615572865e-06,0.49035587025619,4.8056615572865e-06,4.0762279561831e-10
1.6,433,0,1.6,1,3.0364728491189e-05,3.0359891818615e-05,-2.9295481513737e-19,-2.7055068780338e-16,0.78461835362059,-0.49035587025619,-4.8056615572865e-06,0.49035587025619,4.8056615572865e-06,3.9912614149596e-10
1.8,433,0,1.8,1,3.0364728491031e-05,3.0359891818389e-05,-2.9295481513737e-19,-2.7055068780338e-16,0.88269564782316,-0.49035587025619,-4.8056615572865e-06,0.49035587025619,4.8056615572865e-06,3.9062948737361e-10
2,433,0,2,1,3.0364728490873e-05,3.0359891818163e-05,-2.9295481513737e-19,-2.7055068780338e-16,0.98077294202573,-0.49035587025619,-4.8056615572865e-06,0.49035587025619,4.8056615572865e-06,3.8213283325127e-10
2.2,433,0,2.2,1,3.0364728490715e-05,3.0359891817937e-05,-2.9295481513737e-19,-2.7055068780338e-16,1.0788502362283,-0.49035587025619,-4.8056615572865e-06,0.49035587025619,4.8056615572865e-06,3.7363617912892e-10
2.4,433,0,2.4,1,3.0364728490557e-05,3.0359891817711e-05,-2.9295481513737e-19,-2.7055068780338e-16,1.1769275304309,-0.49035587025619,-4.8056615572865e-06,0.49035587025619,4.8056615572865e-06,3.6513952500657e-10
2.6,433,0,2.6,1,3.0364728490399e-05,3.0359891817486e-05,-2.9295481513737e-19,-2.7055068780338e-16,1.2750048246335,-0.49035587025619,-4.8056615572865e-06,0.49035587025619,4.8056615572865e-06,3.5664287088423e-10
2.8,433,0,2.8,1,3.0364728490241e-05,3.035989181726e-05,-2.9295481513737e-19,-2.7055068780338e-16,1.373082118836,-0.49035587025619,-4.8056615572865e-06,0.49035587025619,4.8056615572865e-06,3.4814621676188e-10
