x,y,z,id,T,jx,jy,dTdx,dTdy,gr0
500,0,0,0,250.69511747764,-0.49411578043887,-5.3534970894775e-05,0.49411578043887,5.3534970894775e-05,-3.1471899159539e-42
500,0.1732,0,0.1732,250.69512670452,-0.49411578043887,-5.3534970894775e-05,0.49411578043887,5.3534970894775e-05,-3.097903083302e-42
500,0.3464,0,0.3464,250.69513593141,-0.49411578043887,-5.3534970894775e-05,0.49411578043887,5.3534970894775e-05,-3.0486162506501e-42
500,0.5196,0,0.5196,250.6951451583,-0.49411578043887,-5.3534970894775e-05,0.49411578043887,5.3534970894775e-05,-2.9993294179982e-42
500,0.6928,0,0.6928,250.69515438518,-0.49411578043887,-5.3534970894775e-05,0.49411578043887,5.3534970894775e-05,-2.9500425853462e-42
500,0.866,0,0.866,250.69516361207,-0.49411578043887,-5.3534970894775e-05,0.49411578043887,5.3534970894775e-05,-2.9007557526943e-42
500,1.0392,0,1.0392,250.69517283896,-0.49411578043887,-5.3534970894775e-05,0.49411578043887,5.3534970894775e-05,-2.8514689200424e-42
500,1.2124,0,1.2124,250.69518206584,-0.49411578043887,-5.3534970894775e-05,0.49411578043887,5.3534970894775e-05,-2.8021820873909e-42
500,1.3856,0,1.3856,250.69519129273,-0.49411578043887,-5.3534970894775e-05,0.49411578043887,5.3534970894775e-05,-2.7528952547385e-42
500,1.5588,0,1.5588,250.69520051962,-0.49411578043887,-5.3534970894775e-05,0.49411578043887,5.3534970894775e-05,-2.7036084220866e-42
500,1.732,0,1.732,250.6952097465,-0.49411578043887,-5.3534970894775e-05,0.49411578043887,5.3534970894775e-05,-2.6543215894351e-42
500,1.9052,0,1.9052,250.69521897339,-0.49411578043887,-5.3534970894775e-05,0.49411578043887,5.3534970894775e-05,-2.6050347567823e-42
500,2.0784,0,2.0784,250.69522820028,-0.49411578043887,-5.3534970894775e-05,0.49411578043887,5.3534970894775e-05,-2.5557479241308e-42
500,2.2516,0,2.2516,250.69523742716,-0.49411578043887,-5.3534970894775e-05,0.49411578043887,5.3534970894775e-05,-2.5064610914793e-42
500,2.4248,0,2.4248,250.69524665405,-0.49411578043887,-5.3534970894775e-05,0.49411578043887,5.3534970894775e-05,-2.4571742588265e-42
500,2.598,0,2.598,250.69525588094,-0.49411578043887,-5.3534970894775e-05,0.49411578043887,5.3534970894775e-05,-2.407887426175e-42
500,2.7712,0,2.7712,250.69526510782,-0.49411578043887,-5.3534970894775e-05,0.49411578043887,5.3534970894775e-05,-2.3586005935231e-42
500,2.9444,0,2.9444,250.69527433471,-0.49411578043887,-5.3534970894775e-05,0.49411578043887,5.3534970894775e-05,-2.3093137608707e-42
500,3.1176,0,3.1176,250.6952835616,-0.49411578043887,-5.3534970894775e-05,0.49411578043887,5.3534970894775e-05,-2.2600269282192e-42
500,3.2908,0,3.2908,250.69529278848,-0.49411578043887,-5.3534970894775e-05,0.49411578043887,5.3534970894775e-05,-2.2107400955669e-42
500,3.464,0,3.464,250.69530201537,-0.49411578043887,-5.3534970894775e-05,0.49411578043887,5.3534970894775e-05,-2.1614532629154e-42
500,3.6372,0,3.6372,250.69531124226,-0.49411578043887,-5.3534970894775e-05,0.49411578043887,5.3534970894775e-05,-2.1121664302639e-42
500,3.8104,0,3.8104,250.69532046914,-0.49411578043887,-5.3534970894775e-05,0.49411578043887,5.3534970894775e-05,-2.0628795976115e-42
500,3.9836,0,3.9836,250.69532969603,-0.49411578043887,-5.3534970894775e-05,0.49411578043887,5.3534970894775e-05,-2.0135927649596e-42
500,4.1568,0,4.1568,250.69533892292,-0.49411578043887,-5.3534970894775e-05,0.49411578043887,5.3534970894775e-05,-1.9643059323077e-42
500,4.33,0,4.33,250.6953481498,-0.49411578043887,-5.3534970894775e-05,0.49411578043887,5.3534970894775e-05,-1.9150190996553e-42
500,4.5032,0,4.5032,250.69535737669,-0.49411578043887,-5.3534970894775e-05,0.49411578043887,5.3534970894775e-05,-1.8657322670038e-42
500,4.6764,0,4.6764,250.69536660358,-0.49411578043887,-5.3534970894775e-05,0.49411578043887,5.3534970894775e-05,-1.8164454343519e-42
