x,y,z,id,mat_therm_cond,cv,ci,jvx,jix,T,jx,jy,dTdx,dTdy,gr0
0,433,0,0,1,3.4922213072191e-06,3.4921572762891e-06,-2.7542904171419e-19,-2.6044897287442e-16,0,-0.48951970075815,-5.2624525140078e-06,0.48951970075815,5.2624525140078e-06,7.7232847697378e-09
0.2,433,0,0.2,1,3.4922213071116e-06,3.4921572761363e-06,-2.7542904171419e-19,-2.6044897287442e-16,0.097910642039685,-0.48951970075815,-5.2624525140078e-06,0.48951970075815,5.2624525140078e-06,6.9314548042191e-09
0.4,433,0,0.4,1,3.4922213070041e-06,3.4921572759835e-06,-2.7542904171419e-19,-2.6044897287442e-16,0.19582128407937,-0.48951970075815,-5.2624525140078e-06,0.48951970075815,5.2624525140078e-06,6.1396248387004e-09
0.6,433,0,0.6,1,3.4922213068967e-06,3.4921572758307e-06,-2.7542904171419e-19,-2.6044897287442e-16,0.29373192611905,-0.48951970075815,-5.2624525140078e-06,0.48951970075815,5.2624525140078e-06,5.3477948731817e-09
0.8,433,0,0.8,1,3.4922213067892e-06,3.4921572756779e-06,-2.7542904171419e-19,-2.6044897287442e-16,0.39164256815874,-0.48951970075815,-5.2624525140078e-06,0.48951970075815,5.2624525140078e-06,4.555964907663e-09
1,433,0,1,1,3.4922213066817e-06,3.4921572755251e-06,-2.7542904171419e-19,-2.6044897287442e-16,0.48955321019842,-0.48951970075815,-5.2624525140078e-06,0.48951970075815,5.2624525140078e-06,3.7641349421443e-09
1.2,433,0,1.2,1,3.4922213065742e-06,3.4921572753722e-06,-2.7542904171419e-19,-2.6044897287442e-16,0.58746385223811,-0.48951970075815,-5.2624525140078e-06,0.48951970075815,5.2624525140078e-06,2.9723049766256e-09
1.4,433,0,1.4,1,3.4922213064668e-06,3.4921572752194e-06,-2.7542904171419e-19,-2.6044897287442e-16,0.68537449427779,-0.48951970075815,-5.2624525140078e-06,0.48951970075815,5.2624525140078e-06,2.1804750111069e-09
1.6,433,0,1.6,1,3.4922213063593e-06,3.4921572750666e-06,-2.7542904171419e-19,-2.6044897287442e-16,0.78328513631748,-0.48951970075815,-5.2624525140078e-06,0.48951970075815,5.2624525140078e-06,1.3886450455882e-09
1.8,433,0,1.8,1,3.4922213062518e-06,3.4921572749138e-06,-2.7542904171419e-19,-2.6044897287442e-16,0.88119577835716,-0.48951970075815,-5.2624525140078e-06,0.48951970075815,5.2624525140078e-06,5.9681508006949e-10
2,433,0,2,1,3.4922213061443e-06,3.492157274761e-06,-2.7542904171419e-19,-2.6044897287442e-16,0.97910642039685,-0.48951970075815,-5.2624525140078e-06,0.48951970075815,5.2624525140078e-06,-1.9501488544921e-10
2.2,433,0,2.2,1,3.4922213060368e-06,3.4921572746082e-06,-2.7542904171419e-19,-2.6044897287442e-16,1.0770170624365,-0.48951970075815,-5.2624525140078e-06,0.48951970075815,5.2624525140078e-06,-9.8684485096791e-10
2.4,433,0,2.4,1,3.4922213059294e-06,3.4921572744554e-06,-2.7542904171419e-19,-2.6044897287442e-16,1.1749277044762,-0.48951970075815,-5.2624525140078e-06,0.48951970075815,5.2624525140078e-06,-1.7786748164866e-09
2.6,433,0,2.6,1,3.4922213058219e-06,3.4921572743026e-06,-2.7542904171419e-19,-2.6044897287442e-16,1.2728383465159,-0.48951970075815,-5.2624525140078e-06,0.48951970075815,5.2624525140078e-06,-2.5705047820053e-09
2.8,433,0,2.8,1,3.4922213057144e-06,3.4921572741498e-06,-2.7542904171419e-19,-2.6044897287442e-16,1.3707489885556,-0.48951970075815,-5.2624525140078e-06,0.48951970075815,5.2624525140078e-06,-3.362334747524e-09
3,433,0,3,1,3.4922213056069e-06,3.492157273997e-06,-2.7542904171419e-19,-2.6044897287442e-16,1.4686596305953,-0.48951970075815,-5.2624525140078e-06,0.48951970075815,5.2624525140078e-06,-4.1541647130427e-09
3.2,433,0,3.2,1,3.4922213054994e-06,3.4921572738442e-06,-2.7542904171419e-19,-2.6044897287442e-16,1.566570272635,-0.48951970075815,-5.2624525140078e-06,0.48951970075815,5.2624525140078e-06,-4.9459946785614e-09
3.4,433,0,3.4,1,3.492221305392e-06,3.4921572736914e-06,-2.7542904171419e-19,-2.6044897287442e-16,1.6644809146746,-0.48951970075815,-5.2624525140078e-06,0.48951970075815,5.2624525140078e-06,-5.7378246440801e-09
3.6,433,0,3.6,1,3.4922213052845e-06,3.4921572735386e-06,-2.7542904171419e-19,-2.6044897287442e-16,1.7623915567143,-0.48951970075815,-5.2624525140078e-06,0.48951970075815,5.2624525140078e-06,-6.5296546095988e-09
3.8,433,0,3.8,1,3.492221305177e-06,3.4921572733858e-06,-2.7542904171419e-19,-2.6044897287442e-16,1.860302198754,-0.48951970075815,-5.2624525140078e-06,0.48951970075815,5.2624525140078e-06,-7.3214845751175e-09
4,433,0,4,1,3.4922213050695e-06,3.492157273233e-06,-2.7542904171419e-19,-2.6044897287442e-16,1.9582128407937,-0.48951970075815,-5.2624525140078e-06,0.48951970075815,5.2624525140078e-06,-8.1133145406362e-09
4.2,433,0,4.2,1,3.4922213052888e-06,3.492157273488e-06,5.4564303392103e-19,5.375059325039e-16,2.0561241223172,-0.48952305688604,-1.5762433310159e-05,0.48952305688604,1.5762433310159e-05,-8.6440483792255e-09
4.4,433,0,4.4,1,3.4922213055081e-06,3.4921572737431e-06,5.4564303392103e-19,5.375059325039e-16,2.1540354038407,-0.48952305688604,-1.5762433310159e-05,0.48952305688604,1.5762433310159e-05,-9.1747822178147e-09
4.6,433,0,4.6,1,3.4922213057273e-06,3.4921572739981e-06,5.4564303392103e-19,5.375059325039e-16,2.2519466853643,-0.48952305688604,-1.5762433310159e-05,0.48952305688604,1.5762433310159e-05,-9.705516056404e-09
4.8,433,0,4.8,1,3.4922213059466e-06,3.4921572742532e-06,5.4564303392103e-19,5.375059325039e-16,2.3498579668878,-0.48952305688604,-1.5762433310159e-05,0.48952305688604,1.5762433310159e-05,-1.0236249894993e-08
5,433,0,5,1,3.4922213061659e-06,3.4921572745082e-06,5.4564303392103e-19,5.375059325039e-16,2.4477692484113,-0.48952305688604,-1.5762433310159e-05,0.48952305688604,1.5762433310159e-05,-1.0766983733583e-08
5.2,433,0,5.2,1,3.4922213063852e-06,3.4921572747633e-06,5.4564303392103e-19,5.375059325039e-16,2.5456805299348,-0.48952305688604,-1.5762433310159e-05,0.48952305688604,1.5762433310159e-05,-1.1297717572172e-08
5.4,433,0,5.4,1,3.4922213066044e-06,3.4921572750183e-06,5.4564303392103e-19,5.375059325039e-16,2.6435918114583,-0.48952305688604,-1.5762433310159e-05,0.48952305688604,1.5762433310159e-05,-1.1828451410761e-08
5.6,433,0,5.6,1,3.4922213068237e-06,3.4921572752734e-06,5.4564303392103e-19,5.375059325039e-16,2.7415030929819,-0.48952305688604,-1.5762433310159e-05,0.48952305688604,1.5762433310159e-05,-1.235918524935e-08
5.8,433,0,5.8,1,3.492221307043e-06,3.4921572755284e-06,5.4564303392103e-19,5.375059325039e-16,2.8394143745054,-0.48952305688604,-1.5762433310159e-05,0.48952305688604,1.5762433310159e-05,-1.288991908794e-08
6,433,0,6,1,3.4922213072622e-06,3.4921572757835e-06,5.4564303392103e-19,5.375059325039e-16,2.9373256560289,-0.48952305688604,-1.5762433310159e-05,0.48952305688604,1.5762433310159e-05,-1.3420652926529e-08
6.2,433,0,6.2,1,3.4922213074815e-06,3.4921572760385e-06,5.4564303392103e-19,5.375059325039e-16,3.0352369375524,-0.48952305688604,-1.5762433310159e-05,0.48952305688604,1.5762433310159e-05,-1.3951386765118e-08
6.4,433,0,6.4,1,3.4922213077008e-06,3.4921572762936e-06,5.4564303392103e-19,5.375059325039e-16,3.1331482190759,-0.48952305688604,-1.5762433310159e-05,0.48952305688604,1.5762433310159e-05,-1.4482120603707e-08
6.6,433,0,6.6,1,3.4922213079201e-06,3.4921572765487e-06,5.4564303392103e-19,5.375059325039e-16,3.2310595005995,-0.48952305688604,-1.5762433310159e-05,0.48952305688604,1.5762433310159e-05,-1.5012854442297e-08
6.8,433,0,6.8,1,3.4922213081393e-06,3.4921572768037e-06,5.4564303392103e-19,5.375059325039e-16,3.328970782123,-0.48952305688604,-1.5762433310159e-05,0.48952305688604,1.5762433310159e-05,-1.5543588280886e-08
7,433,0,7,1,3.4922213083586e-06,3.4921572770588e-06,5.4564303392103e-19,5.375059325039e-16,3.4268820636465,-0.48952305688604,-1.5762433310159e-05,0.48952305688604,1.5762433310159e-05,-1.6074322119475e-08
7.2,433,0,7.2,1,3.4922213085779e-06,3.4921572773138e-06,5.4564303392103e-19,5.375059325039e-16,3.52479334517,-0.48952305688604,-1.5762433310159e-05,0.48952305688604,1.5762433310159e-05,-1.6605055958064e-08
7.4,433,0,7.4,1,3.4922213087971e-06,3.4921572775689e-06,5.4564303392103e-19,5.375059325039e-16,3.6227046266935,-0.48952305688604,-1.5762433310159e-05,0.48952305688604,1.5762433310159e-05,-1.7135789796654e-08
7.6,433,0,7.6,1,3.4922213090164e-06,3.4921572778239e-06,5.4564303392103e-19,5.375059325039e-16,3.7206159082171,-0.48952305688604,-1.5762433310159e-05,0.48952305688604,1.5762433310159e-05,-1.7666523635243e-08
7.8,433,0,7.8,1,3.4922213092357e-06,3.492157278079e-06,5.4564303392103e-19,5.375059325039e-16,3.8185271897406,-0.48952305688604,-1.5762433310159e-05,0.48952305688604,1.5762433310159e-05,-1.8197257473832e-08
8,433,0,8,1,3.4922213094549e-06,3.492157278334e-06,5.4564303392103e-19,5.375059325039e-16,3.9164384712641,-0.48952305688604,-1.5762433310159e-05,0.48952305688604,1.5762433310159e-05,-1.8727991312422e-08
8.2,433,0,8.2,1,3.4922213094182e-06,3.4921572782702e-06,-8.5013176435227e-20,-7.6754922836853e-17,4.0143510377388,-0.48952973231767,-2.6198122783207e-05,0.48952973231767,2.6198122783207e-05,-1.8043107075638e-08
8.4,433,0,8.4,1,3.4922213093814e-06,3.4921572782064e-06,-8.5013176435227e-20,-7.6754922836853e-17,4.1122636042135,-0.48952973231767,-2.6198122783207e-05,0.48952973231767,2.6198122783207e-05,-1.7358222838855e-08
8.6,433,0,8.6,1,3.4922213093446e-06,3.4921572781426e-06,-8.5013176435227e-20,-7.6754922836853e-17,4.2101761706882,-0.48952973231767,-2.6198122783207e-05,0.48952973231767,2.6198122783207e-05,-1.6673338602072e-08
8.8,433,0,8.8,1,3.4922213093078e-06,3.4921572780788e-06,-8.5013176435227e-20,-7.6754922836853e-17,4.3080887371629,-0.48952973231767,-2.6198122783207e-05,0.48952973231767,2.6198122783207e-05,-1.5988454365289e-08
9,433,0,9,1,3.492221309271e-06,3.492157278015e-06,-8.5013176435227e-20,-7.6754922836853e-17,4.4060013036376,-0.48952973231767,-2.6198122783207e-05,0.48952973231767,2.6198122783207e-05,-1.5303570128506e-08
9.2,433,0,9.2,1,3.4922213092342e-06,3.4921572779511e-06,-8.5013176435227e-20,-7.6754922836853e-17,4.5039138701123,-0.48952973231767,-2.6198122783207e-05,0.48952973231767,2.6198122783207e-05,-1.4618685891723e-08
9.4,433,0,9.4,1,3.4922213091975e-06,3.4921572778873e-06,-8.5013176435227e-20,-7.6754922836853e-17,4.601826436587,-0.48952973231767,-2.6198122783207e-05,0.48952973231767,2.6198122783207e-05,-1.3933801654939e-08
9.6,433,0,9.6,1,3.4922213091607e-06,3.4921572778235e-06,-8.5013176435227e-20,-7.6754922836853e-17,4.6997390030617,-0.48952973231767,-2.6198122783207e-05,0.48952973231767,2.6198122783207e-05,-1.3248917418156e-08
9.8,433,0,9.8,1,3.4922213091239e-06,3.4921572777597e-06,-8.5013176435227e-20,-7.6754922836853e-17,4.7976515695364,-0.48952973231767,-2.6198122783207e-05,0.48952973231767,2.6198122783207e-05,-1.2564033181373e-08
10,433,0,10,1,3.4922213090871e-06,3.4921572776959e-06,-8.5013176435227e-20,-7.6754922836853e-17,4.8955641360111,-0.48952973231767,-2.6198122783207e-05,0.48952973231767,2.6198122783207e-05,-1.187914894459e-08
10.2,433,0,10.2,1,3.4922213090503e-06,3.4921572776321e-06,-8.5013176435227e-20,-7.6754922836853e-17,4.9934767024858,-0.48952973231767,-2.6198122783207e-05,0.48952973231767,2.6198122783207e-05,-1.1194264707807e-08
10.4,433,0,10.4,1,3.4922213090135e-06,3.4921572775683e-06,-8.5013176435227e-20,-7.6754922836853e-17,5.0913892689605,-0.48952973231767,-2.6198122783207e-05,0.48952973231767,2.6198122783207e-05,-1.0509380471024e-08
10.6,433,0,10.6,1,3.4922213089768e-06,3.4921572775045e-06,-8.5013176435227e-20,-7.6754922836853e-17,5.1893018354352,-0.48952973231767,-2.6198122783207e-05,0.48952973231767,2.6198122783207e-05,-9.8244962342404e-09
10.8,433,0,10.8,1,3.49222130894e-06,3.4921572774406e-06,-8.5013176435227e-20,-7.6754922836853e-17,5.2872144019099,-0.48952973231767,-2.6198122783207e-05,0.48952973231767,2.6198122783207e-05,-9.1396119974572e-09
11,433,0,11,1,3.4922213089032e-06,3.4921572773768e-06,-8.5013176435227e-20,-7.6754922836853e-17,5.3851269683846,-0.48952973231767,-2.6198122783207e-05,0.48952973231767,2.6198122783207e-05,-8.4547277606741e-09
11.2,433,0,11.2,1,3.4922213088664e-06,3.492157277313e-06,-8.5013176435227e-20,-7.6754922836853e-17,5.4830395348593,-0.48952973231767,-2.6198122783207e-05,0.48952973231767,2.6198122783207e-05,-7.7698435238909e-09
11.4,433,0,11.4,1,3.4922213088296e-06,3.4921572772492e-06,-8.5013176435227e-20,-7.6754922836853e-17,5.580952101334,-0.48952973231767,-2.6198122783207e-05,0.48952973231767,2.6198122783207e-05,-7.0849592871077e-09
11.6,433,0,11.6,1,3.4922213087928e-06,3.4921572771854e-06,-8.5013176435227e-20,-7.6754922836853e-17,5.6788646678087,-0.48952973231767,-2.6198122783207e-05,0.48952973231767,2.6198122783207e-05,-6.4000750503246e-09
11.8,433,0,11.8,1,3.4922213087561e-06,3.4921572771216e-06,-8.5013176435227e-20,-7.6754922836853e-17,5.7767772342834,-0.48952973231767,-2.6198122783207e-05,0.48952973231767,2.6198122783207e-05,-5.7151908135414e-09
12,433,0,12,1,3.4922213087193e-06,3.4921572770578e-06,-8.5013176435227e-20,-7.6754922836853e-17,5.8746898007581,-0.48952973231767,-2.6198122783207e-05,0.48952973231767,2.6198122783207e-05,-5.0303065767582e-09
12.2,433,0,12.2,1,3.4922213086361e-06,3.4921572769885e-06,-2.160024145098e-19,-2.220417858935e-16,5.9726042867065,-0.48953971620159,-3.6533745333488e-05,0.48953971620159,3.6533745333488e-05,-4.5110565889528e-09
12.4,433,0,12.4,1,3.4922213085529e-06,3.4921572769192e-06,-2.160024145098e-19,-2.220417858935e-16,6.070518772655,-0.48953971620159,-3.6533745333488e-05,0.48953971620159,3.6533745333488e-05,-3.9918066011473e-09
12.6,433,0,12.6,1,3.4922213084697e-06,3.49215727685e-06,-2.160024145098e-19,-2.220417858935e-16,6.1684332586034,-0.48953971620159,-3.6533745333488e-05,0.48953971620159,3.6533745333488e-05,-3.4725566133419e-09
12.8,433,0,12.8,1,3.4922213083865e-06,3.4921572767807e-06,-2.160024145098e-19,-2.220417858935e-16,6.2663477445519,-0.48953971620159,-3.6533745333488e-05,0.48953971620159,3.6533745333488e-05,-2.9533066255364e-09
13,433,0,13,1,3.4922213083033e-06,3.4921572767115e-06,-2.160024145098e-19,-2.220417858935e-16,6.3642622305004,-0.48953971620159,-3.6533745333488e-05,0.48953971620159,3.6533745333488e-05,-2.4340566377309e-09
13.2,433,0,13.2,1,3.4922213082201e-06,3.4921572766422e-06,-2.160024145098e-19,-2.220417858935e-16,6.4621767164488,-0.48953971620159,-3.6533745333488e-05,0.48953971620159,3.6533745333488e-05,-1.9148066499255e-09
13.4,433,0,13.4,1,3.4922213081369e-06,3.4921572765729e-06,-2.160024145098e-19,-2.220417858935e-16,6.5600912023973,-0.48953971620159,-3.6533745333488e-05,0.48953971620159,3.6533745333488e-05,-1.39555666212e-09
13.6,433,0,13.6,1,3.4922213080537e-06,3.4921572765037e-06,-2.160024145098e-19,-2.220417858935e-16,6.6580056883457,-0.48953971620159,-3.6533745333488e-05,0.48953971620159,3.6533745333488e-05,-8.7630667431454e-10
13.8,433,0,13.8,1,3.4922213079705e-06,3.4921572764344e-06,-2.160024145098e-19,-2.220417858935e-16,6.7559201742942,-0.48953971620159,-3.6533745333488e-05,0.48953971620159,3.6533745333488e-05,-3.5705668650908e-10
14,433,0,14,1,3.4922213078873e-06,3.4921572763651e-06,-2.160024145098e-19,-2.220417858935e-16,6.8538346602427,-0.48953971620159,-3.6533745333488e-05,0.48953971620159,3.6533745333488e-05,1.6219330129638e-10
14.2,433,0,14.2,1,3.4922213078041e-06,3.4921572762959e-06,-2.160024145098e-19,-2.220417858935e-16,6.9517491461911,-0.48953971620159,-3.6533745333488e-05,0.48953971620159,3.6533745333488e-05,6.8144328910184e-10
14.4,433,0,14.4,1,3.4922213077209e-06,3.4921572762266e-06,-2.160024145098e-19,-2.220417858935e-16,7.0496636321396,-0.48953971620159,-3.6533745333488e-05,0.48953971620159,3.6533745333488e-05,1.2006932769073e-09
14.6,433,0,14.6,1,3.4922213076377e-06,3.4921572761574e-06,-2.160024145098e-19,-2.220417858935e-16,7.147578118088,-0.48953971620159,-3.6533745333488e-05,0.48953971620159,3.6533745333488e-05,1.7199432647128e-09
14.8,433,0,14.8,1,3.4922213075545e-06,3.4921572760881e-06,-2.160024145098e-19,-2.220417858935e-16,7.2454926040365,-0.48953971620159,-3.6533745333488e-05,0.48953971620159,3.6533745333488e-05,2.2391932525182e-09
15,433,0,15,1,3.4922213074713e-06,3.4921572760188e-06,-2.160024145098e-19,-2.220417858935e-16,7.343407089985,-0.48953971620159,-3.6533745333488e-05,0.48953971620159,3.6533745333488e-05,2.7584432403237e-09
15.2,433,0,15.2,1,3.4922213073881e-06,3.4921572759496e-06,-2.160024145098e-19,-2.220417858935e-16,7.4413215759334,-0.48953971620159,-3.6533745333488e-05,0.48953971620159,3.6533745333488e-05,3.2776932281291e-09
15.4,433,0,15.4,1,3.4922213073049e-06,3.4921572758803e-06,-2.160024145098e-19,-2.220417858935e-16,7.5392360618819,-0.48953971620159,-3.6533745333488e-05,0.48953971620159,3.6533745333488e-05,3.7969432159346e-09
15.6,433,0,15.6,1,3.4922213072217e-06,3.492157275811e-06,-2.160024145098e-19,-2.220417858935e-16,7.6371505478303,-0.48953971620159,-3.6533745333488e-05,0.48953971620159,3.6533745333488e-05,4.3161932037401e-09
15.8,433,0,15.8,1,3.4922213071385e-06,3.4921572757418e-06,-2.160024145098e-19,-2.220417858935e-16,7.7350650337788,-0.48953971620159,-3.6533745333488e-05,0.48953971620159,3.6533745333488e-05,4.8354431915455e-09
16,433,0,16,1,3.4922213070553e-06,3.4921572756725e-06,-2.160024145098e-19,-2.220417858935e-16,7.8329795197273,-0.48953971620159,-3.6533745333488e-05,0.48953971620159,3.6533745333488e-05,5.354693179351e-09
16.2,433,0,16.2,1,3.49222130712e-06,3.4921572757311e-06,1.8287426772842e-19,1.887178421524e-16,7.9308965513956,-0.48955297202221,-4.6725871150441e-05,0.48955297202221,4.6725871150441e-05,3.0963687900482e-09
16.4,433,0,16.4,1,3.4922213071847e-06,3.4921572757896e-06,1.8287426772842e-19,1.887178421524e-16,8.0288135830639,-0.48955297202221,-4.6725871150441e-05,0.48955297202221,4.6725871150441e-05,8.380444007453e-10
16.6,433,0,16.6,1,3.4922213072494e-06,3.4921572758481e-06,1.8287426772842e-19,1.887178421524e-16,8.1267306147321,-0.48955297202221,-4.6725871150441e-05,0.48955297202221,4.6725871150441e-05,-1.4202799885575e-09
16.8,433,0,16.8,1,3.4922213073141e-06,3.4921572759067e-06,1.8287426772842e-19,1.887178421524e-16,8.2246476464004,-0.48955297202221,-4.6725871150441e-05,0.48955297202221,4.6725871150441e-05,-3.6786043778604e-09
17,433,0,17,1,3.4922213073788e-06,3.4921572759652e-06,1.8287426772842e-19,1.887178421524e-16,8.3225646780687,-0.48955297202221,-4.6725871150441e-05,0.48955297202221,4.6725871150441e-05,-5.9369287671632e-09
17.2,433,0,17.2,1,3.4922213074435e-06,3.4921572760238e-06,1.8287426772842e-19,1.887178421524e-16,8.420481709737,-0.48955297202221,-4.6725871150441e-05,0.48955297202221,4.6725871150441e-05,-8.195253156466e-09
17.4,433,0,17.4,1,3.4922213075082e-06,3.4921572760823e-06,1.8287426772842e-19,1.887178421524e-16,8.5183987414053,-0.48955297202221,-4.6725871150441e-05,0.48955297202221,4.6725871150441e-05,-1.0453577545769e-08
17.6,433,0,17.6,1,3.4922213075729e-06,3.4921572761409e-06,1.8287426772842e-19,1.887178421524e-16,8.6163157730736,-0.48955297202221,-4.6725871150441e-05,0.48955297202221,4.6725871150441e-05,-1.2711901935072e-08
17.8,433,0,17.8,1,3.4922213076376e-06,3.4921572761994e-06,1.8287426772842e-19,1.887178421524e-16,8.7142328047419,-0.48955297202221,-4.6725871150441e-05,0.48955297202221,4.6725871150441e-05,-1.4970226324375e-08
18,433,0,18,1,3.4922213077023e-06,3.492157276258e-06,1.8287426772842e-19,1.887178421524e-16,8.8121498364102,-0.48955297202221,-4.6725871150441e-05,0.48955297202221,4.6725871150441e-05,-1.7228550713677e-08
18.2,433,0,18.2,1,3.4922213077671e-06,3.4921572763165e-06,1.8287426772842e-19,1.887178421524e-16,8.9100668680785,-0.48955297202221,-4.6725871150441e-05,0.48955297202221,4.6725871150441e-05,-1.948687510298e-08
18.4,433,0,18.4,1,3.4922213078318e-06,3.492157276375e-06,1.8287426772842e-19,1.887178421524e-16,9.0079838997468,-0.48955297202221,-4.6725871150441e-05,0.48955297202221,4.6725871150441e-05,-2.1745199492283e-08
18.6,433,0,18.6,1,3.4922213078965e-06,3.4921572764336e-06,1.8287426772842e-19,1.887178421524e-16,9.1059009314151,-0.48955297202221,-4.6725871150441e-05,0.48955297202221,4.6725871150441e-05,-2.4003523881586e-08
18.8,433,0,18.8,1,3.4922213079612e-06,3.4921572764921e-06,1.8287426772842e-19,1.887178421524e-16,9.2038179630834,-0.48955297202221,-4.6725871150441e-05,0.48955297202221,4.6725871150441e-05,-2.6261848270889e-08
19,433,0,19,1,3.4922213080259e-06,3.4921572765507e-06,1.8287426772842e-19,1.887178421524e-16,9.3017349947517,-0.48955297202221,-4.6725871150441e-05,0.48955297202221,4.6725871150441e-05,-2.8520172660192e-08
19.2,433,0,19.2,1,3.4922213080906e-06,3.4921572766092e-06,1.8287426772842e-19,1.887178421524e-16,9.39965202642,-0.48955297202221,-4.6725871150441e-05,0.48955297202221,4.6725871150441e-05,-3.0778497049494e-08
19.4,433,0,19.4,1,3.4922213081553e-06,3.4921572766678e-06,1.8287426772842e-19,1.887178421524e-16,9.4975690580883,-0.48955297202221,-4.6725871150441e-05,0.48955297202221,4.6725871150441e-05,-3.3036821438797e-08
19.6,433,0,19.6,1,3.49222130822e-06,3.4921572767263e-06,1.8287426772842e-19,1.887178421524e-16,9.5954860897566,-0.48955297202221,-4.6725871150441e-05,0.48955297202221,4.6725871150441e-05,-3.52951458281e-08
19.8,433,0,19.8,1,3.4922213082847e-06,3.4921572767849e-06,1.8287426772842e-19,1.887178421524e-16,9.6934031214249,-0.48955297202221,-4.6725871150441e-05,0.48955297202221,4.6725871150441e-05,-3.7553470217403e-08
20,433,0,20,1,3.4922213083494e-06,3.4921572768434e-06,1.8287426772842e-19,1.887178421524e-16,9.7913201530932,-0.48955297202221,-4.6725871150441e-05,0.48955297202221,4.6725871150441e-05,-3.9811794606706e-08
20.2,433,0,20.2,1,3.4922213088443e-06,3.492157277341e-06,1.3255885365331e-18,1.3235561868553e-15,9.8892403687007,-0.48956939580399,-5.6756036488029e-05,0.48956939580399,5.6756036488029e-05,-3.9097375428271e-08
20.4,433,0,20.4,1,3.4922213093393e-06,3.4921572778386e-06,1.3255885365331e-18,1.3235561868553e-15,9.9871605843082,-0.48956939580399,-5.6756036488029e-05,0.48956939580399,5.6756036488029e-05,-3.8382956249837e-08
20.6,433,0,20.6,1,3.4922213098343e-06,3.4921572783361e-06,1.3255885365331e-18,1.3235561868553e-15,10.085080799916,-0.48956939580399,-5.6756036488029e-05,0.48956939580399,5.6756036488029e-05,-3.7668537071402e-08
20.8,433,0,20.8,1,3.4922213103292e-06,3.4921572788337e-06,1.3255885365331e-18,1.3235561868553e-15,10.183001015523,-0.48956939580399,-5.6756036488029e-05,0.48956939580399,5.6756036488029e-05,-3.6954117892968e-08
21,433,0,21,1,3.4922213108242e-06,3.4921572793313e-06,1.3255885365331e-18,1.3235561868553e-15,10.280921231131,-0.48956939580399,-5.6756036488029e-05,0.48956939580399,5.6756036488029e-05,-3.6239698714533e-08
21.2,433,0,21.2,1,3.4922213113191e-06,3.4921572798289e-06,1.3255885365331e-18,1.3235561868553e-15,10.378841446738,-0.48956939580399,-5.6756036488029e-05,0.48956939580399,5.6756036488029e-05,-3.5525279536099e-08
21.4,433,0,21.4,1,3.4922213118141e-06,3.4921572803265e-06,1.3255885365331e-18,1.3235561868553e-15,10.476761662346,-0.48956939580399,-5.6756036488029e-05,0.48956939580399,5.6756036488029e-05,-3.4810860357665e-08
21.6,433,0,21.6,1,3.492221312309e-06,3.4921572808241e-06,1.3255885365331e-18,1.3235561868553e-15,10.574681877953,-0.48956939580399,-5.6756036488029e-05,0.48956939580399,5.6756036488029e-05,-3.409644117923e-08
21.8,433,0,21.8,1,3.492221312804e-06,3.4921572813217e-06,1.3255885365331e-18,1.3235561868553e-15,10.672602093561,-0.48956939580399,-5.6756036488029e-05,0.48956939580399,5.6756036488029e-05,-3.3382022000796e-08
22,433,0,22,1,3.492221313299e-06,3.4921572818192e-06,1.3255885365331e-18,1.3235561868553e-15,10.770522309168,-0.48956939580399,-5.6756036488029e-05,0.48956939580399,5.6756036488029e-05,-3.2667602822361e-08
22.2,433,0,22.2,1,3.4922213137939e-06,3.4921572823168e-06,1.3255885365331e-18,1.3235561868553e-15,10.868442524776,-0.48956939580399,-5.6756036488029e-05,0.48956939580399,5.6756036488029e-05,-3.1953183643927e-08
22.4,433,0,22.4,1,3.4922213142889e-06,3.4921572828144e-06,1.3255885365331e-18,1.3235561868553e-15,10.966362740383,-0.48956939580399,-5.6756036488029e-05,0.48956939580399,5.6756036488029e-05,-3.1238764465492e-08
